,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Andrey,1236,Coritiba,25, M(C)  ,6,489,0,1.2,45.5,89,0.5,2.5,0,7.47,3,1,0,2.8,0.5,2,1.3,2,0,1,2,2.7,1.2,1.8,0,0.5,2.5,0,0
1,Andrés D'Alessandro,1219,Internacional,42, AM(CR)  ,1,72,0,3,56,78.6,1,3,0,7.40,1,1,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0
2,Gustavo Scarpa,1234,Palmeiras,29," D(L),M(CLR)  ",31(4),2588,12,3.3,29.7,79.1,2.8,3.8,0.1,7.37,7,3,0,3.3,0.6,7,0.7,2.1,0.4,1,1.5,0.5,0.4,0.4,0,0.4,0.5,0,0
3,Felipe Alves,1220,Juventude,35, GK  ,1,90,0,0,38,81.6,0,13,0,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4,Jhon Arias,1232,Fluminense,25," AM(CLR),FW  ",31(2),2679,10,2.2,49.4,88.1,1.7,0.7,0.1,7.36,7,5,0,1.2,0.3,9,2.2,1.7,0.1,2.4,2.2,1.5,0.2,1.4,0.1,0.5,0.6,0.1,0
5,Marçal,1227,Botafogo RJ,34," D(CL),M(L)  ",18,1543,2,2.6,45.8,81.6,2.8,2.8,0,7.36,1,6,0,0.6,1.7,3,0.5,1,0,0.3,1.1,2.1,1.9,1.4,0.2,1.6,1,0.3,0
6,Giorgian de Arrascaeta,1239,Flamengo,28," AM(CLR),FW  ",16(8),1483,10,2.3,31.9,80.5,1.5,1.6,0.3,7.30,3,1,0,2.2,0.5,4,1.2,2,0.1,1.4,2,1.5,0.2,0.4,0,0.1,0.6,0,0
7,Juninho Capixaba,2065,Fortaleza,25," D(L),M(L)  ",32(2),2907,4,1.3,39.3,75.2,0.7,1.9,0,7.26,3,8,0,1.1,2.6,6,1.2,2,0,1,1.5,2.3,1.9,1.8,0.1,2.1,1.1,0.1,0
8,Rafael,1235,Atletico MG,33, GK  ,1,90,0,0,15,93.3,0,1,0,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,Felipe Silva,4619,Avai FC,21, Defender  ,3,270,0,0.3,36.3,86.2,0,2.7,0,7.26,1,0,0,0.7,0.7,0,0,0,0,0,0.3,1.7,3,0,0,4.7,0,0.3,0
10,Gustavo Gómez,1234,Palmeiras,30, D(C)  ,30,2700,0,0.2,48.2,85.2,0,3.1,0,7.24,9,9,0,0.9,3.4,2,0.1,0.6,0.2,0.1,0.3,1.3,1.6,1,0.2,3.2,0.4,1,0
11,Matheus Cavichioli,1228,America MG,36, GK  ,25,2250,0,0,26,61.8,0,5.4,0,7.23,0,1,0,0,0.8,4,0,0.2,0,0,0.1,0,0.1,0.1,0,1.5,0,0,0
12,Igor Rabello,1235,Atletico MG,28, D(C)  ,7,600,1,0.3,58.4,91.4,0,2.6,0,7.21,1,1,0,0.7,3,1,0,0.4,0,0.1,0,1.7,2,1,0.1,3,0.4,1.1,0
13,Gustavo Henrique,1239,Flamengo,30, D(C)  ,3(2),343,0,0.2,39.6,88.4,0,3.6,0,7.19,1,0,0,0.4,2.6,1,0,0,0,0,0.2,0.8,1,1,0.4,5.4,0.4,1.2,0
14,Germán Cano,1232,Fluminense,35, FW  ,37(1),3103,3,0.6,14.7,77.2,0.1,0.5,0,7.18,26,2,0,3.4,0.6,5,0.3,0.4,0.7,0.7,1,0.4,0.2,0.7,0,0.6,0.4,0.1,0
15,Igor Paixão,1236,Coritiba,22, AM(LR)  ,17(1),1554,4,1.8,22.6,78.8,0.9,1.1,0,7.18,4,3,0,2.6,1.1,3,2.6,2.4,0,1.2,2.6,0.7,0.8,0.6,0,0.5,0.6,0.1,0
