,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Lionel Messi,65,Barcelona,35," AM(CR),FW  ",33(2),3023,9,2.2,64.2,85.1,1,2,0.2,8.52,30,4,0,5.6,0.2,22,4.5,2.8,0.2,2.5,1.6,0.5,0.2,0.6,0,0,0.3,0,0
1,Ángel Jiménez,925,Granada,20, Goalkeeper  ,1,90,0,0,31,45.2,0,9,0,8.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2,Gerard Moreno,839,Villarreal,31," AM(CR),FW  ",30(3),2683,7,1.3,32,69.7,0.4,1.8,0.2,7.62,23,3,0,2.9,1.9,12,2.2,1.8,0.6,1.8,2.8,0.7,0.5,1.3,0,0.8,0.8,0.1,0
3,Karim Benzema,52,Real Madrid,35, FW  ,33(1),2902,9,1.1,35.6,84.6,0.1,1.3,0.1,7.57,23,2,0,3.6,0.8,8,1.1,0.7,0.7,1.1,1.7,0.2,0.2,0.5,0,0.7,0.3,0.1,0
4,Ansu Fati,65,Barcelona,20," AM(L),FW  ",6(1),437,0,1.3,28.1,83.8,0.3,0,0.1,7.38,4,1,0,2,0.3,2,1.6,1.6,0.3,1.1,1.6,1.3,0.4,0.9,0,0,1.1,0,0
5,Casemiro,52,Real Madrid,31, DMC  ,32(2),2903,4,0.7,56.8,83.9,0.1,4.4,0,7.36,6,9,1,1.4,3,4,0.4,1.6,0.1,0.8,0.9,2.5,2.1,1.6,0.1,1.6,1.2,0.5,0
6,Iago Aspas,62,Celta Vigo,35," AM(CR),FW  ",33,2871,13,1.9,37.1,78.8,0.2,1.5,0.2,7.32,14,9,0,1.5,0.5,8,1.8,1.6,0.4,0.8,1.7,0.3,0.5,0.7,0,0.6,0.6,0.1,0
7,Marcos Llorente,63,Atletico,28," D(R),M(CR),FW  ",33(4),2960,11,1.2,33.6,84.6,0.4,1.3,0.1,7.26,12,6,0,1.3,0.6,4,1.1,1,0.2,1.4,1.1,1.9,0.8,1.6,0,0.6,1,0.1,0
8,Mikel Merino,68,Real Sociedad,26, M(C)  ,25(1),2157,4,1.1,45.3,76.7,0.1,2.1,0.2,7.24,2,5,0,1.3,3.2,4,1.2,2.1,0.1,1,1.6,2.3,1.2,3,0,1,1,0.3,0
9,Toni Kroos,52,Real Madrid,33, M(C)  ,24(4),2122,10,2.4,72.2,93.6,1.3,8.2,0.1,7.22,3,6,0,1.2,0.4,3,0.6,1.1,0,0.3,0.5,1.5,0.5,1,0,0.3,1.2,0.2,0
10,Joselu,60,Deportivo Alaves,33, FW  ,34(3),3038,3,0.8,27.4,58.6,0.1,0.9,0,7.22,11,1,0,2.5,6.9,5,0.8,2,0.4,1,2.4,0.7,0.4,1.2,0.1,1.5,0.5,0.1,0
11,Kieran Trippier,63,Atletico,32," D(LR),M(R)  ",28,2477,6,1.2,53.2,79.4,1.2,2.4,0.1,7.20,0,0,0,0.1,1.5,2,0.7,0.5,0.2,0.3,0.8,2.2,1.4,1.1,0.2,1.7,0.9,0.1,0
12,Lucas Vázquez,52,Real Madrid,31," D(R),M(R)  ",21(3),1851,5,1.8,51,87.7,1,2.7,0,7.20,2,3,0,0.9,0.4,2,1.3,1.3,0.1,0.9,1.9,2.5,0.8,1.3,0.1,1,1.3,0,0
13,Geoffrey Kondogbia,55,Valencia,30," D(C),DMC  ",5,441,0,0,37.4,85.6,0,4.6,0,7.19,0,1,0,0.8,1.4,1,2.2,2,0,0.2,0.4,3.2,1.6,1.6,0,1.6,2.4,0.2,0
14,Diego Llorente,68,Real Sociedad,29," D(C),DMC  ",1,90,0,0,58,82.8,0,3,0,7.18,0,0,0,0,3,0,0,0,0,0,0,1,2,2,0,4,1,1,0
15,Antoine Griezmann,65,Barcelona,32," AM(CLR),FW  ",32(4),2621,7,1.2,36.6,87.3,0.3,1.1,0,7.17,13,4,0,2,0.5,4,0.7,0.9,0.4,0.6,0.9,1,0.3,0.4,0,0.3,0.8,0,0
16,Javi Galán,5006,SD Huesca,28," D(L),M(L)  ",34(3),3068,2,1.1,35.4,80.2,1.3,1.8,0,7.16,1,5,0,0.2,0.4,5,3.3,2.6,0.1,1.1,1.8,2.4,1.1,1.6,0.2,1.4,0.7,0.1,0
17,Yannick Carrasco,63,Atletico,29," D(L),M(CLR),FW  ",25(5),2189,10,1.6,28.2,80.7,0.6,0.7,0.1,7.16,6,6,0,1.4,0.1,4,2.2,1.1,0.1,1.7,2,0.9,0.6,1,0,0.3,0.6,0,0
18,Luis Suárez,63,Atletico,36," AM(CLR),FW  ",30(2),2521,3,0.8,18,71.8,0.1,0.6,0.1,7.16,21,6,0,3.3,0.8,4,0.4,1.3,1,0.8,1.9,0.3,0.2,0.7,0,0.4,0.3,0,0
19,Luka Modric,52,Real Madrid,37, M(C)  ,32(3),2744,3,1.4,63.1,88.1,0.4,4.7,0.1,7.15,5,4,0,1.3,0.5,5,1.6,0.9,0,0.9,1.2,1.1,1.4,0.9,0,0.3,0.7,0.1,0
20,Frenkie de Jong,65,Barcelona,26," D(C),DMC  ",35(2),3159,4,1.3,75.3,91.9,0,2.1,0,7.13,3,5,0,0.5,1.1,2,1.6,1.2,0.1,0.7,0.9,1.2,1,0.7,0,0.7,0.5,0.1,0
21,Nabil Fekir,54,Real Betis,29," AM(CLR),FW  ",33,2637,5,1.5,35.6,85.3,1,1,0.1,7.12,5,5,1,2.6,0.8,6,2.6,2.8,0.4,2.5,2.4,1.4,0.2,2.4,0,0,1.1,0.1,0
22,José Campaña,832,Levante,29, M(CLR)  ,8(1),747,2,1.6,51.4,82.5,1.3,2.3,0.1,7.12,1,1,0,1.4,0.4,3,2.6,1.4,0.1,1.4,1.9,1.6,1.4,0.8,0.1,0.4,1,0,0
23,Daniel Parejo,839,Villarreal,34, M(C)  ,36,3120,4,1.2,74.1,90.2,1.2,4.9,0,7.10,3,5,0,0.8,0.7,1,1,1.7,0,0.6,0.6,1.8,1.3,0.9,0,0.5,1.3,0.2,0
24,Thomas Partey,63,Atletico,29," D(R),M(CR)  ",2(1),199,0,0,73.3,89.1,0.3,6.7,0,7.09,0,1,0,1.7,0.7,1,2.3,0.3,0,0.3,0,2.3,0.7,1.7,0,0.3,1,0.3,0
25,Jony Álamo,833,Elche,21, Midfielder  ,1,74,0,0,16,87.5,0,2,0,7.09,0,0,0,1,0,0,4,2,0,1,1,2,1,0,0,0,1,0,0
26,Carlos Soler,55,Valencia,26, M(CLR)  ,31(1),2737,8,1.4,44.7,85.8,1.2,3.1,0.1,7.05,11,7,0,1.2,0.6,4,0.8,1.2,0,0.4,0.9,1.3,0.7,0.8,0,1.3,1,0.3,0
27,Mikel Oyarzabal,68,Real Sociedad,26," AM(CLR),FW  ",30(3),2432,8,1.5,24.6,76.7,1.3,0.7,0,7.05,11,1,0,1.9,0.6,2,0.7,1.2,0.5,1.3,1.4,0.9,0.5,0.7,0,0.4,0.6,0.2,0
28,Alexander Isak,68,Real Sociedad,23, FW  ,30(4),2361,2,0.3,12.6,72.7,0.2,0.3,0.1,7.03,17,4,0,2.4,1.2,6,1.1,1,0.6,0.8,1.6,0.3,0.1,0.8,0.1,0.2,0.1,0,0
