,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Adama Traoré,21,Middlesbrough,27," M(CLR),FW  ",26(8),2247,10,1.4,12.4,72.3,1.2,0.3,0.1,7.79,5,3,2,1.4,1,14,7.1,2.5,0.1,2.5,3,0.8,0.5,1.2,0,0.3,0.4,0,0
1,Aleksandar Mitrovic,170,Fulham,28, FW  ,15(2),1383,1,1.1,26.8,77.4,0,0.8,0,7.65,12,3,0,4,4.1,6,0.7,1.6,0.6,2,3.6,1,0.1,1.1,0,1.6,0.4,0.1,0
2,Curtis Davies,20,Derby,38, D(C)  ,46,4133,3,0.1,40.8,78.3,0,2.2,0,7.59,1,2,0,0.5,6,9,0.3,1,0,0.2,0.4,1.6,2.7,0.6,0.3,8.6,0.5,0.8,0
3,Ashley Baker,25,Sheff Wed,26," D(R),M(R)  ",1,84,0,0,14,64.3,0,1,0,7.57,0,0,0,0,1,0,1,0,0,0,2,4,1,0,0,5,1,2,0
4,Sean Morrison,188,Cardiff,32, D(C)  ,38(1),3330,1,0.6,20.5,55.5,0,1.6,0,7.56,7,5,0,1.3,7.2,6,0.2,0.7,0.1,0.2,0.3,1,1.6,1.3,0.3,7,0.4,0.8,0
5,Willy Boly,161,Wolves,32, D(C)  ,36,3200,2,0.4,61.2,83,0,2.8,0.1,7.52,3,2,0,0.5,4.1,8,0.7,0.3,0,0.4,0.4,2.3,2,1.2,0.1,5.4,0.4,0.5,0
6,Sol Bamba,188,Cardiff,38," D(C),DMC  ",43(3),3851,1,0.3,20.3,63.8,0,2,0,7.51,4,7,0,0.8,4.2,8,0.7,0.8,0.1,0.5,0.7,2.5,2.5,1.1,0.3,6.5,0.7,0.8,1
7,Mark Bunn,24,Aston Villa,38, GK  ,1,90,0,0,36,38.9,0,5,0,7.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8,Armand Traore,188,Cardiff,33," D(L),M(L)  ",3(1),249,1,1.3,15,55,1,0.5,0,7.45,1,0,0,0.8,1.8,0,1,1,0,0.8,1,0.5,2.8,0.8,0,2,0.5,0,0
9,James Maddison,168,Norwich,26, AM(CLR)  ,42(2),3643,8,2.8,47.9,86.2,1.3,2.6,0.2,7.43,14,7,0,2.6,0.3,8,2.4,3.3,0.1,1.3,1.8,1.1,0.5,0.9,0,0.3,0.8,0,0
10,Barry Douglas,161,Wolves,33," D(L),M(L)  ",38(1),3393,14,1.8,45.5,80.3,1.9,1.3,0,7.41,5,6,0,0.7,2.5,4,0.3,1.1,0.2,0.5,0.9,2.1,1,1.3,0,1.7,1.1,0.1,0
11,Shaun Hutchinson,192,Millwall,32, D(C)  ,46,4140,1,0.2,29.6,58.5,0,4.1,0,7.40,2,6,0,0.7,6.1,4,0.1,0.7,0,0.1,0.4,1.5,1.8,0.9,0.5,7.8,0.7,0.8,0
12,Robert Snodgrass,24,Aston Villa,35, M(CLR)  ,38(2),3159,14,2.3,34.1,73.2,1.9,1,0.1,7.40,7,9,0,1.8,1.7,7,1.6,2.1,0.2,1.7,1.8,1.4,0.4,1.4,0,0.6,1.9,0.1,0
13,Harry Wilson,214,Hull,26, AM(CLR)  ,11(2),996,3,1.1,28.4,74,0.8,0.5,0.3,7.37,7,0,0,2.2,0.2,1,1.5,1.5,0.2,1.2,2.2,1.1,0.7,0.5,0,0.6,1.1,0.1,0
14,Joe Bryan,182,Bristol City,29," D(L),M(CL)  ",42(1),3740,3,0.8,38.8,70.4,0.8,2.8,0,7.34,5,11,0,1.1,1.7,4,1.7,1.6,0.1,1,1.2,2.9,1.8,1,0.1,3.1,1,0.3,0
15,George Saville,192,Millwall,29," D(L),M(CL)  ",44,3947,1,1,30.9,71.5,0.6,1.3,0,7.32,10,9,0,1.8,2.9,5,1.3,1.9,0.1,1.4,1.7,2.9,1.3,2.1,0,1.3,1.6,0.5,0
16,Dean Gerken,165,Ipswich,38, GK  ,1,90,0,0,25,80,0,14,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,Massimo Luongo,171,QPR,30, M(C)  ,38(1),3389,3,1.2,43.5,71.6,0.2,1.9,0.1,7.32,6,10,0,1.7,2.6,4,1.8,1.9,0,1.9,2.2,3.8,1.5,1.5,0,1.6,1.9,0.3,0
18,Diogo Jota,161,Wolves,26," AM(CLR),FW  ",43(1),3632,5,1.2,32.9,78,0.3,0.9,0.2,7.32,17,9,0,2.7,0.9,2,2.4,2.2,0.4,2.5,2.8,1.1,0.4,1.6,0,0.5,1.6,0,0
19,Luke Freeman,171,QPR,31, AM(CLR)  ,43(2),3849,12,2.4,33.8,76.1,2.4,1.4,0.1,7.31,5,9,0,2.4,0.7,4,3,1.4,0.1,2.7,3.4,1.6,0.8,1.4,0,0.6,1,0.1,0
