,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Neymar,304,PSG,31," AM(CLR),FW  ",15(3),1417,5,3.3,50.9,79.6,0.9,2,0.4,7.69,9,5,2,3.9,0.3,5,4.8,3.7,0.2,2.7,4.1,0.8,0.5,1.8,0,0,1.6,0,0
1,Kylian Mbappé,304,PSG,24," AM(LR),FW  ",27(4),2389,7,1.1,30.7,80.7,0.2,0.2,0,7.68,27,5,0,3.4,0.2,6,2.9,1.2,0.5,1.5,2.6,0.1,0.1,0.7,0,0.1,0.2,0,0
2,Andy Delort,311,Montpellier,31," AM(R),FW  ",30,2494,9,1.8,26.3,62.5,1,1.1,0,7.60,15,4,0,3,4.7,6,1,1.4,0.6,0.8,2.5,0.4,0.1,1.8,0,1.1,0.3,0,0
3,Memphis Depay,228,Lyon,29," AM(CL),FW  ",33(4),2932,12,2.5,29.9,76.1,1.3,1.1,0.1,7.56,20,4,0,3,0.4,9,2.1,1.4,0.3,1.5,3.2,0.1,0.1,0.8,0,0.1,0.5,0,0
4,Baptiste Santamaría,614,Angers,28, DMC  ,3,270,0,1.3,50.3,86.1,0.3,2.3,0,7.38,0,1,0,1.3,2.3,0,0.7,1.7,0.3,1,0.7,3,2.3,2.3,0,2.3,1.7,0,0
5,Yvann Maçon,145,Saint-Etienne,24," D(LR),M(R)  ",6,540,1,0.2,37.5,73.3,0.2,1.2,0,7.33,1,2,0,0.3,1.8,1,1.3,1.2,0,1.5,1.8,5,1.5,1.8,0.3,1.5,2,0.3,0
6,Ángel Di María,304,PSG,35," M(CLR),FW  ",23(4),1863,9,2.6,36.8,81.2,1.8,2.1,0.3,7.33,4,1,0,2.2,0,5,1.5,1,0.3,0.8,2.1,1,0.2,0.4,0,0.2,1.3,0,0
7,Karl Toko Ekambi,228,Lyon,30," AM(LR),FW  ",34(1),2830,6,1.4,25.9,80.3,0.3,0.7,0.1,7.32,14,3,0,2.6,1,6,1.7,0.8,0.4,0.7,2.1,0.5,0.7,0.8,0,0.2,0.7,0,0
8,Benjamin André,607,Lille,32," D(R),M(CLR)  ",35,2903,1,0.6,57.7,84.1,0.1,2.3,0,7.27,0,10,0,0.5,2.7,6,0.8,1.5,0,1.1,1.1,3.3,2.2,2,0,1.2,2,0.3,0
9,Téji Savanier,311,Montpellier,31, M(C)  ,26(1),2175,5,2.3,40,74.4,2,4.7,0,7.26,5,6,1,2.1,0.7,6,1.9,2.4,0,1.6,1.8,1.8,1.4,2.1,0,0.6,1.9,0.2,0
10,Gaëtan Laborde,311,Montpellier,29," AM(CLR),FW  ",38,3270,8,1,22,67,0.3,0.3,0,7.25,16,3,0,2.6,3.6,4,0.9,0.8,0.2,0.8,2.7,1.1,0.4,1.6,0,0.6,1.2,0.1,0
