,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Neymar,304,PSG,31," AM(CLR),FW  ",16(1),1444,7,2.5,57.8,81.1,1,2.5,0.9,8.26,15,2,0,3.2,0.5,7,4.4,3.4,0.4,4.2,4.1,0.8,0.3,0.7,0,0.1,1,0,0
1,Kylian Mbappé,304,PSG,24," AM(LR),FW  ",24(5),2344,7,1.6,26.9,79.4,0.2,0.6,0.1,8.00,33,5,1,4.3,0.1,9,2.2,1.5,1,1.5,2.1,0.3,0.2,0.7,0,0.1,0.2,0,0
2,Téji Savanier,245,Nimes,31, M(C)  ,32,2866,14,2.7,50.4,71.4,2.3,6.6,0.1,7.89,6,7,1,2.1,1.6,8,2.5,3,0,1.3,2,3,2,1.6,0,1.5,2.3,0.5,0
3,Jessy Moulin,145,Saint-Etienne,37, GK  ,1,90,0,0,20,85,0,0,0,7.76,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,4,0,0,1
4,Nicolas Pépé,607,Lille,27," AM(LR),FW  ",37(1),3332,11,1.8,31.6,79.1,0.4,0.7,0.3,7.62,22,1,0,3.1,1.2,13,2.7,2.8,0.3,2.9,2.9,0.7,0.3,0.6,0,0.2,0.7,0,0
5,Ángel Di María,304,PSG,35," M(CLR),FW  ",28(2),2339,11,1.8,42.1,78.8,1,1.7,0.2,7.52,12,2,0,3.2,0,2,1.4,0.6,0.2,1.5,1.6,1,0.5,0.4,0,0.1,1.1,0,0
6,Youcef Atal,613,Nice,26," D(R),M(R)  ",25(4),2261,0,0.8,34.9,83.6,0.3,0.9,0.1,7.48,6,8,0,1.2,1.6,8,3.5,2,0.3,1.1,2.8,2.3,1.9,1.4,0.2,1.3,1.1,0.3,0
7,Yassine Benzia,607,Lille,28," AM(CLR),FW  ",2,162,1,2.5,49.5,81.8,1,4,0.5,7.46,0,0,0,3,0.5,0,0.5,1.5,0,0,0,0.5,0.5,1.5,0,0,0,0,0
8,Edinson Cavani,304,PSG,36," AM(LR),FW  ",20(1),1676,5,0.6,16.7,76.3,0,0.3,0,7.44,18,1,0,2.5,0.2,2,0.6,0.8,0.5,0.6,1.8,0.5,0.3,0.5,0,0.7,0.5,0.1,0
9,Hatem Ben Arfa,313,Rennes,36," M(CR),FW  ",23(3),2037,2,1.4,32.7,85.2,0.5,1.6,0.2,7.35,7,1,0,2.1,0.2,5,4.5,1.6,0.2,2.5,2.2,0.6,0.2,0.7,0,0,0.3,0,0
10,Memphis Depay,228,Lyon,29," AM(CL),FW  ",29(7),2737,10,3.1,34.8,80.1,2,1.4,0.2,7.34,10,5,0,3.1,0.3,3,1.7,0.9,0.3,1.8,2.3,0.3,0.3,1,0,0,0.4,0.1,0
11,Nabil Fekir,228,Lyon,29," AM(CLR),FW  ",24(5),1991,7,1.8,34.1,85.2,1,1.2,0.1,7.31,9,5,0,3.1,0.5,5,1.6,2.2,0.6,1.5,1.8,1.8,0.2,1.5,0,0.1,0.9,0,0
12,Adrien Rabiot,304,PSG,28," DMC,M(L)  ",12(2),1064,1,0.4,74.8,93.1,0,3.4,0.2,7.31,2,3,0,0.5,1.6,1,1.1,0.6,0,0.6,1,2.5,0.7,1.6,0,1.3,0.2,0.1,1
13,Flavien Tait,614,Angers,30, M(CLR)  ,34(2),2995,7,2.1,36.4,78.8,1.4,1.4,0.2,7.30,5,2,0,2.4,0.3,4,2.3,1.9,0.1,1.9,2.8,1.6,0.8,0.9,0,0.3,1,0.1,0
14,Metehan Güçlü,304,PSG,24, Forward  ,0(1),16,0,1,3,100,0,0,0,7.29,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Andy Delort,311,Montpellier,31," AM(R),FW  ",36,3132,7,1.6,29.3,63.9,0.8,1.4,0.1,7.27,14,4,0,3.3,3.7,3,1.5,1.5,0.7,1.8,3.5,0.9,0.1,2.6,0,0.2,0.8,0.2,0
16,Thiago Mendes,607,Lille,31," D(CR),M(CR)  ",35,3082,5,1.8,56.7,84.8,1.4,3.1,0.1,7.27,0,10,0,0.9,0.7,3,0.8,1.9,0,0.8,1,2.4,1.9,1.1,0.1,1.2,0.9,0.3,0
17,Wahbi Khazri,145,Saint-Etienne,32," M(CLR),FW  ",32,2825,6,2.2,27.4,74.5,1.6,1.8,0,7.25,13,10,1,2.9,0.5,6,1.4,1.6,0.7,2.2,2.8,1.3,0.3,1.7,0,0.2,1,0.1,0
18,Marcelo,228,Lyon,35, D(C)  ,33,2880,1,0.3,72.2,87.8,0,5.2,0.1,7.25,0,6,0,0.8,5.2,0,0.2,0.3,0,0.2,0.4,1.5,1.9,1,0.5,4.5,0.2,0.7,1
19,Antoine Bernède,304,PSG,23, Midfielder  ,2,170,0,0.5,85,93.5,0,1.5,0,7.24,0,0,0,0.5,1.5,0,0,0.5,0,2,1,6.5,1.5,1,0,0.5,2,0.5,0
20,Marquinhos,304,PSG,29," D(CR),DMC  ",30,2695,1,0.3,75.3,91.9,0,4.1,0.1,7.24,3,2,1,0.4,2.3,0,0.2,0.3,0,0.3,0.2,2.2,1.5,1,0.4,2.7,0.7,0.4,0
21,Allan Saint-Maximin,613,Nice,26," AM(CLR),FW  ",34,2914,3,1.7,25.4,76,0.7,1,0.1,7.21,6,2,0,2.2,0.9,5,4.2,2,0.2,2.4,3.6,0.4,0.1,0.4,0,0.1,0.4,0,0
22,Florian Thauvin,249,Marseille,30," M(CLR),FW  ",30(3),2625,8,1.4,33.5,76.9,1,1.3,0.2,7.19,16,5,1,3.1,0.6,5,1.8,1.5,0.2,1.8,2.8,1.3,0.2,0.9,0,0.1,0.6,0,0
23,Ronaël Pierre-Gabriel,248,Monaco,24," D(CLR),M(R)  ",4,356,0,0.3,39,86.5,0,2.5,0,7.19,0,1,0,0,1.5,1,0.8,1.5,0,0.5,0.5,3.3,0.8,1,0.5,3.3,0.3,0.3,0
24,Benjamin André,313,Rennes,32," D(R),M(CLR)  ",28(2),2502,1,0.7,49.4,79.2,0,1.7,0,7.18,3,7,1,0.9,4.9,1,0.7,1.6,0.2,1.3,1.8,3.4,1.8,2,0.1,1.6,1.7,0.2,0
25,Gabriel Magalhães,607,Lille,25, D(C)  ,11(3),1061,0,0.2,46,85.9,0,2.2,0.1,7.14,1,1,0,0.7,3,0,0,0.9,0,0.1,0.3,1.3,1.4,1,0.5,3.9,0.2,0.4,0
26,Max-Alain Gradel,246,Toulouse,35," M(CLR),FW  ",36,3240,5,1.5,31.2,74.2,0.8,0.8,0.1,7.14,11,6,0,3.3,1.3,3,2.4,2.6,0.5,2.8,3.8,1.6,0.5,2,0,0.7,1.3,0.3,0
27,Lucas Ocampos,249,Marseille,28," M(CLR),FW  ",31(3),2715,7,0.9,23.9,78,0.5,0.6,0.1,7.14,4,11,0,1.8,1.1,1,1.9,1.9,0.2,1.7,2.9,2.4,0.9,1.5,0.1,0.7,1.4,0.1,0
28,Ruben Aguilar,311,Montpellier,30," D(R),M(R)  ",29,2531,4,1.5,42.6,83.5,1.1,1.9,0,7.13,1,8,0,0.4,1,2,1.2,1.4,0,0.9,1.6,3,1.3,1.3,0.1,1.6,1,0.1,0
29,Rémy Cabella,145,Saint-Etienne,33," M(CLR),FW  ",34,3000,4,1.7,58.1,86.5,0.5,1.8,0.1,7.13,8,4,1,2.4,0.5,4,1.6,2,0.1,2.1,1.9,2.6,0.6,1,0,0.1,1.7,0,0
30,Youssouf Koné,607,Lille,27," D(CL),M(L)  ",19(1),1711,1,0.8,41.3,83.2,0.9,1.9,0,7.13,0,3,0,0.3,0.7,2,0.9,1.4,0.1,0.5,0.9,3.4,2,0.9,0.3,2,1.2,0.2,0
31,Bobby Allain,1364,Dijon,31, GK  ,13,1170,0,0,30,57.7,0,11.2,0,7.13,0,1,0,0,1,1,0,0.5,0,0,0,0,0,0.1,0,1.6,0.1,0,0
32,Mathieu Debuchy,145,Saint-Etienne,37," D(CR),M(R)  ",23(1),1948,3,0.9,34.8,73.1,0.8,1.3,0,7.12,4,4,1,0.6,4,2,0.4,0.8,0.3,0.5,1.3,1.8,2,1.5,0.2,2.4,0.6,0.3,0
33,Kenny Lala,148,Strasbourg,31," D(LR),M(R)  ",34,3060,9,1.8,48.1,80.5,1.4,5.1,0.1,7.11,5,4,0,0.7,0.8,3,1.1,1.1,0,1.4,2,2.3,0.8,1,0.2,1.5,0.7,0.3,0
34,Almamy Touré,248,Monaco,27," D(CR),M(R)  ",4,347,0,0.5,57.5,85.7,0.3,3,0,7.10,0,0,0,0.5,2.8,0,0.8,0.5,0,1,1.3,3.3,2.8,1.3,0.3,2.5,1.8,0.3,0
35,Marçal,228,Lyon,34," D(CL),M(L)  ",12,883,0,0.3,62.9,87.8,0.2,4.4,0.1,7.10,0,2,0,0.4,2.9,1,0.1,0.8,0,0.3,0.4,2.1,2.5,0.8,0,2.6,0.3,0.3,0
36,Valentin Rongier,302,Nantes,28," D(R),M(C)  ",36,3228,5,2.4,53.2,82.7,1.1,3.3,0,7.10,4,3,0,2,1,2,1,0.8,0.1,1.1,1.8,2.4,0.9,1.2,0,0.4,1.1,0.2,0
37,Ferland Mendy,228,Lyon,27," D(L),M(L)  ",27(3),2529,1,1.3,54.7,84.5,0.5,3,0,7.09,2,2,0,0.8,1.6,0,1.8,1.5,0,1.2,1.2,1.5,1.1,0.9,0.1,1.4,0.1,0.2,0
38,Hiroki Sakai,249,Marseille,33," D(CLR),M(R)  ",26(1),2373,4,1,43.2,81.6,0.3,1.3,0,7.09,1,3,0,0.2,3.1,1,0.4,0.9,0,0.6,0.9,2.1,1.4,1.2,0.3,2.4,0.9,0.4,0
39,Serhou Guirassy,151,Amiens,27," AM(L),FW  ",13,1115,1,1,24.5,65.2,0.1,0.5,0,7.09,3,0,1,2.1,7.2,2,0.7,3.1,0.5,2.4,3.5,0.5,0.3,1.2,0,1.1,0.3,0,0
40,Vukasin Jovanovic,315,Bordeaux,26, D(C)  ,15(1),1378,0,0.1,50,85,0,4.3,0,7.08,0,7,1,0.1,2.6,2,0.3,1,0,0,0.3,1.6,2.3,1.1,0.7,6.5,0.4,0.8,0
41,Erik Pieters,151,Amiens,34," D(CL),M(L)  ",14(1),1261,1,0.8,34.8,71.1,0.7,2.3,0,7.08,1,2,0,0.8,1.5,2,0.5,1.5,0,0.4,1.2,3.3,1.1,1.1,0.3,3.3,0.5,0.9,0
42,Christophe Hérelle,613,Nice,30, D(CR)  ,33,2938,0,0.2,65.8,88.7,0.1,3.1,0,7.07,0,9,1,0.5,3.1,0,0.2,1.4,0,0.2,0.5,2.2,1.8,1,0.5,4.6,0.3,0.5,0
43,Marco Verratti,304,PSG,30, M(C)  ,23(3),1887,2,1.1,79.5,90.9,0,2.6,0.5,7.07,0,7,0,0.1,0.2,1,1.3,2.2,0,1.4,0.8,2.8,0.7,1.3,0,0.3,1.7,0,0
