,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Lukas Jutkiewicz,157,Birmingham,34, FW  ,44(2),3824,10,0.9,28.5,48.4,0.1,0.2,0,7.72,14,4,0,2.6,12.4,13,0.3,1.8,0.3,1.2,2.5,0.5,0.3,2,0,2,1,0.1,0
1,Jack Grealish,24,Aston Villa,27," AM(CL),FW  ",31,2699,6,2.3,46.6,87.4,0.8,2.2,0.1,7.44,6,5,0,2.1,0.7,6,1.7,4.8,0.1,2.2,1.3,1.2,0.5,1.2,0,0.5,0.3,0.1,0
2,Oliver Norwood,163,Sheff Utd,32, M(C)  ,43,3808,8,2.3,68.8,82.9,2.1,7.7,0,7.39,3,11,0,1.3,1.4,7,0.2,0.7,0,0.3,0.3,2.3,1.7,1.3,0,1.2,1.4,0.3,0
3,Emiliano Buendía,168,Norwich,26," M(CLR),FW  ",35(3),2863,12,2.4,43.7,78.9,1.2,1.3,0.2,7.39,8,6,1,1.9,0.6,6,1.4,2.3,0,1.9,1.7,2.7,0.8,1.5,0,0.3,2,0.1,0
4,Joe Lolley,174,Nottingham Forest,30, AM(CLR)  ,42(4),3541,11,1.8,27.1,73.4,1,0.9,0.1,7.37,11,5,0,3,0.6,7,2.4,1.2,0,1.2,1.8,1.3,0.8,0.5,0,0.7,1.1,0.1,0
5,Tammy Abraham,24,Aston Villa,25, FW  ,37,3150,3,0.7,17.1,69.4,0.1,0.5,0,7.32,25,3,0,2.9,2.9,5,0.8,1.5,0.4,1.5,2.8,0.5,0.2,0.8,0.1,1.1,0.2,0.2,0
6,Adam Webster,182,Bristol City,28, D(C)  ,43(1),3747,0,0.6,58.6,74,0.1,5.2,0,7.30,3,5,0,0.7,6.4,4,0.5,0.9,0,0.4,0.4,1.4,2.1,0.8,0.6,4.3,0.4,0.8,0
7,Pablo Hernández,19,Leeds,38, M(CLR)  ,37(2),3335,12,3,59.8,75.1,1.4,4.8,0.2,7.30,12,5,0,2.8,0.2,5,1.1,0.6,0.2,0.9,1.7,1.6,0.5,0.4,0,0.5,1.3,0,0
8,Liam Cooper,19,Leeds,31, D(C)  ,36,3171,1,0.3,67.6,81.8,0.1,4,0,7.29,3,4,0,0.6,5.2,2,0.4,0.9,0.1,0.1,0.4,1.8,2.3,1.1,0.5,3.9,0.5,0.8,0
9,Teemu Pukki,168,Norwich,33," AM(C),FW  ",43,3828,9,1.3,16.9,75.4,0,0.2,0,7.27,29,2,0,3.3,0.2,6,0.7,0.7,0.4,1.1,1.7,0.5,0.2,1,0,0.3,0.6,0,0
10,Pontus Jansson,19,Leeds,32, D(C)  ,37(2),3270,1,0.3,57.7,85.6,0,2.1,0,7.27,3,6,1,0.6,4.9,6,0.3,1.1,0,0.3,0.3,2.4,2.3,1.3,0.2,4.2,0.6,1,0
11,Saïd Benrahma,189,Brentford,27, AM(CLR)  ,29(9),2452,14,2.3,24.8,78.3,1.5,0.4,0.1,7.26,10,2,1,2.9,0.1,9,2.4,0.9,0.2,1.7,2.4,0.9,0.3,0.7,0,0.3,0.6,0,0
12,John McGinn,24,Aston Villa,28, M(CR)  ,39(1),3464,9,1.7,32.3,79.1,0.8,2.6,0,7.26,6,14,0,2.4,1,5,1.8,2.7,0,2,1.7,2.1,1,1.6,0,0.6,1.3,0.2,0
13,Harvey Barnes,175,West Brom,25, AM(CL)  ,26,2225,6,1.5,24.6,77.8,0.3,0.6,0,7.24,9,1,0,3.4,0.5,2,1.7,2.2,0.1,1.4,3.1,0.4,0.2,0.9,0,0.2,0.3,0.1,0
14,Enda Stevens,163,Sheff Utd,32," D(CL),M(L)  ",45,4029,6,0.9,41.7,73.8,0.6,1.8,0,7.24,4,8,0,0.8,1.9,1,0.8,0.9,0.1,0.8,1.3,2.5,1.3,1.3,0.1,2.8,0.8,0.2,0
15,Paul Downing,158,Blackburn,31, D(C)  ,3,238,0,0,34.7,64.4,0,4,0,7.21,0,1,0,0.7,6.7,0,0.7,0.7,0,0,0.7,0.3,2.7,0.7,0.7,5.7,0,0.7,0
16,Will Vaulks,210,Rotherham,29, DMC  ,41,3610,7,1.5,40.5,64.3,0.6,4.3,0,7.19,7,10,1,2.3,4,2,0.4,1.1,0,0.9,0.8,2.2,1.7,1.4,0,2.3,1.5,0.4,0
17,Oliver McBurnie,259,Swansea,26," AM(CL),FW  ",37(5),3414,4,1.3,26.2,74.5,0,1,0,7.19,22,5,0,2,3,6,0.9,1.8,0.2,2,2,0.9,0.4,1.2,0.1,1.2,0.6,0.1,0
18,Kenny McLean,168,Norwich,31, M(C)  ,15(5),1345,6,1,49.2,82,0.6,1.9,0.1,7.18,3,1,0,1,2.6,2,0.5,2.4,0,0.3,0.7,1.8,1,0.8,0,1.3,0.6,0.2,0
19,Jarrod Bowen,214,Hull,26," AM(CLR),FW  ",45(1),3951,4,1,22.2,71.5,0.6,0.8,0,7.17,22,1,0,2.5,0.7,5,1.4,1.8,0.3,2.1,2.4,1.4,1.1,0.7,0,0.8,0.8,0.1,0
20,James Collins,165,Ipswich,39, D(C)  ,6,460,0,0,42.2,75.9,0,2.8,0,7.16,0,1,0,0.5,6.8,1,0.5,0.3,0,0.2,0,1,1.5,0.5,0.2,8,0.5,1,0
21,Neal Maupay,189,Brentford,26," AM(C),FW  ",43,3719,8,1.3,19.3,77.1,0,0.7,0,7.15,25,9,0,3.3,0.6,4,0.7,1.6,0.4,2,2,0.7,0.2,1.4,0,0.1,0.6,0,0
22,John Fleck,163,Sheff Utd,31, DMC  ,45,3975,10,1.6,43.6,79.3,1.3,2,0,7.15,2,7,0,1.1,0.8,1,1.3,0.7,0,0.9,1.2,1.3,1.2,1,0,1.1,0.9,0.4,1
23,Dwight Gayle,175,West Brom,33," AM(LR),FW  ",33(6),2848,2,0.8,16.7,75.6,0.1,0.4,0,7.13,23,2,0,2.4,0.9,5,0.4,1.5,0.4,0.7,1.6,0.6,0.4,1.1,0,0.1,0.5,0,0
24,Mark Beevers,92,Bolton,33, D(C)  ,31(1),2765,0,0.2,25.3,62.5,0,2.1,0,7.13,3,4,0,0.5,6.8,1,0.1,0.6,0,0,0.3,1.3,1.6,0.7,0.7,7.7,0.3,1,0
25,Danny Batth,96,Stoke,32, D(C)  ,17,1530,0,0.2,44.8,73.3,0,4.3,0,7.12,0,2,0,0.8,5.1,1,0.2,0.6,0,0.2,0.3,1.2,1.8,1.2,0.5,5.5,0.6,0.8,0
26,Achraf Lazaar,25,Sheff Wed,31," D(L),M(L)  ",3(1),220,0,0.5,23,75,0.5,1.8,0,7.12,0,0,0,0,0.5,0,0.8,0.5,0.5,1,2.3,1.8,4.3,0.8,0.3,2,1.3,0.3,0
27,John Egan,163,Sheff Utd,30, D(C)  ,44,3911,1,0.1,40.3,79.2,0,3.2,0,7.12,1,7,1,0.8,4.4,2,0.1,0.5,0,0.1,0.2,1.2,1.3,0.8,0.4,5.9,0.3,0.7,0
28,Jake Cooper,192,Millwall,28, D(C)  ,46,4140,6,0.4,35.3,57.7,0.1,4.4,0,7.12,6,10,0,1.3,6.2,3,0.1,0.6,0.1,0.1,0.4,0.7,0.9,0.9,0.6,5.9,0.2,0.8,1
29,Alan Browne,181,Preston,28," D(R),M(CR)  ",36(2),3171,5,1.1,31.9,71.1,0.2,1.1,0,7.11,12,4,0,1.7,3.1,5,0.7,1.2,0.1,1.4,2,1.3,0.7,1,0.1,1.4,0.8,0.4,0
30,Andrew Hughes,181,Preston,30," D(CL),M(L)  ",31(1),2792,2,0.7,39.8,67.2,0.5,1.5,0,7.11,3,2,0,0.7,5.5,1,0.4,0.7,0,0.3,0.6,1.3,1,0.8,0.1,3.9,0.5,0.4,0
31,Michael Smith,210,Rotherham,31, FW  ,44(1),3926,4,1,27.1,58.3,0.2,0.4,0,7.11,8,4,0,2,8.1,5,0.6,1.3,0.4,1.8,3.8,0.6,0.2,2.1,0,1.6,0.4,0.2,0
32,Frank Fielding,182,Bristol City,35, GK  ,5,450,0,0,23.8,56.3,0,6.6,0,7.11,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
33,Reece James,194,Wigan,23," D(CR),DMC,M(R)  ",44(1),3972,3,1.6,37.2,72.3,1.6,2.8,0,7.10,3,5,0,1,1.9,7,1,1.4,0,0.8,0.9,2.1,0.9,1.1,0.1,2.3,0.5,0.3,0
34,Kristian Pedersen,157,Birmingham,28," D(CL),M(L)  ",39,3450,2,0.4,28.4,63.9,0.4,1.9,0,7.09,1,7,1,0.2,3.3,1,0.6,0.4,0,0.6,0.7,2.3,2.7,1.2,0.2,4.6,0.5,0.5,0
35,Steven Fletcher,25,Sheff Wed,36, FW  ,32(8),2537,2,0.6,22.6,60.8,0,0.4,0.1,7.09,11,3,0,2.5,6.9,4,0.6,1.3,0.4,1.3,2.3,0.8,0.2,1.4,0,1.1,0.5,0.2,0
36,Callum Robinson,181,Preston,28," AM(CLR),FW  ",24(3),2044,3,1.4,23.2,74,1.1,1.3,0,7.09,12,1,0,3,0.4,4,1.3,1,0.4,2.3,2,0.4,0.5,0.4,0,0.5,0.4,0,0
37,Jack O'Connell,163,Sheff Utd,29, D(C)  ,41,3676,3,0.3,54,77.2,0.3,3.1,0,7.09,3,4,0,0.6,4.9,2,0.2,0.7,0.1,0.1,0.6,0.6,1.3,0.5,0.3,4.8,0.2,0.7,0
