,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Cristiano Ronaldo,87,Juventus,38," M(L),FW  ",30(1),2689,8,1.5,33.3,85.1,0.5,1,0,7.68,21,3,0,5.7,1.1,10,1.5,1.6,0.9,1.3,1.7,0.3,0.2,0.6,0,1,0.3,0.1,0
1,Papu Gómez,300,Atalanta,35," M(CLR),FW  ",34(1),2913,11,3.2,46,84.4,2.9,2.2,0.2,7.64,7,5,0,3,0.3,7,2.2,2.7,0.1,2.2,1.9,0.5,0.5,0.7,0,0.1,0.7,0,0
2,Josip Ilicic,300,Atalanta,35," AM(CLR),FW  ",23(8),2151,7,2.1,39.2,80.2,0.5,2.3,0.1,7.39,12,5,1,3.3,0.2,4,2.5,2.5,0.2,2.5,2.4,0.5,0.2,0.6,0,0,0.5,0,0
3,Suso,80,AC Milan,29," AM(CLR),FW  ",35,3031,10,2.8,43.1,82.5,1.5,3.1,0.1,7.39,7,8,1,2.7,0.1,7,1.9,2.3,0.2,1.8,1.8,0.8,0.5,0.9,0,0,0.9,0,0
4,Rodrigo De Paul,86,Udinese,28," AM(CLR),FW  ",36,3194,8,2.7,44.1,76.4,1.6,4.9,0.3,7.37,9,7,0,2.4,0.1,6,2.3,2.6,0,1.8,2.4,1.5,0.9,0.8,0,0.3,0.8,0.1,0
5,Pierluigi Frattali,24341,Parma Calcio 1913,37, Goalkeeper  ,1,90,0,0,34,64.7,0,5,0,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,Mario Mandzukic,87,Juventus,36," M(L),FW  ",23(2),2020,6,1.2,23.4,71.1,0.2,0.4,0,7.34,9,4,0,1.2,2.9,3,0.2,1.4,0.3,0.8,1.1,1.4,0.5,1.4,0,0.7,0.4,0.2,0
7,Duván Zapata,300,Atalanta,32, FW  ,32(5),2900,7,1.8,18.8,79,0.1,0.5,0.1,7.32,23,5,0,3.2,1.8,4,1.1,2.2,0.8,2.5,4.1,0.2,0.1,1.6,0,0.6,0.2,0.2,0
8,Leonardo Pavoletti,78,Cagliari,34, FW  ,31(1),2738,1,0.8,26.3,69,0,0.4,0,7.32,16,6,0,2.6,7.4,9,0.3,1.1,0.7,1,2.3,1,0.2,2.5,0.1,0.8,0.3,0.1,0
9,Stephan El Shaarawy,84,Roma,30," M(CLR),FW  ",23(5),2109,3,1.3,29.1,81.7,0.4,1.4,0.1,7.26,11,2,0,2.5,0.8,4,1.6,1.3,0.4,0.8,1.9,1,0.7,0.5,0,0.2,0.5,0.1,0
10,Fabián Ruiz,276,Napoli,27, M(CL)  ,20(7),1991,4,2.3,66.6,89.8,0.3,3.2,0,7.25,5,2,1,1.9,0.6,2,1.3,0.8,0.1,1.1,1,2,0.8,0.4,0,0.9,1,0.1,0
11,Edin Dzeko,84,Roma,37, FW  ,28(5),2576,6,1.4,21.4,70.9,0.2,1.4,0.1,7.24,9,9,0,4,4,6,1,1.1,0.4,1.5,2.2,0.4,0,0.9,0,1.1,0.4,0,0
12,Armando Izzo,72,Torino,31, D(C)  ,37,3274,1,0.3,49.5,77.8,0.1,4.3,0,7.24,4,6,0,0.7,3.2,6,0.2,1.6,0.1,0.3,0.4,2.1,2.4,1.5,0.1,3.8,0.5,0.6,0
13,Andrea Belotti,72,Torino,29, FW  ,37,3301,3,0.9,19.8,64.8,0.1,0.6,0.1,7.23,15,5,0,3.4,4.1,6,1,3,0.8,2.1,3.1,0.9,0.4,1.9,0.1,0.6,0.6,0.1,0
14,Dries Mertens,276,Napoli,36," AM(CLR),FW  ",23(12),2253,11,2,24.2,79,0.5,0.7,0.1,7.20,16,1,0,2.5,0.2,4,0.5,0.8,0.4,0.8,1.2,0.5,0.4,0.9,0,0.1,0.6,0,0
15,João Cancelo,87,Juventus,28," D(LR),M(R)  ",22(3),1967,3,1.4,50.3,86.2,1,2.4,0,7.20,1,6,0,1,0.9,2,2.4,1,0,0.9,1.4,1.7,0.6,1.3,0.1,1.3,0.9,0.2,0
16,Krzysztof Piatek,278,Genoa,27, FW  ,18(1),1594,0,0.8,15.7,73.2,0,0.7,0.1,7.20,13,5,0,4.1,2.3,2,0.4,1.8,0.6,1.2,2.5,0.5,0.2,1.6,0.1,1.1,0.7,0.2,0
17,Cristian Ansaldi,72,Torino,36," D(CLR),M(CLR)  ",23(1),1816,2,1.5,24.2,73.3,1.7,2.3,0,7.19,3,3,0,1.6,0.2,2,2.2,1.3,0.1,1.4,2,2.1,0.6,0.9,0.1,0.9,0.6,0.2,0
18,Giacomo Bonaventura,80,AC Milan,33, M(CLR)  ,8,651,1,1.3,45.4,88.7,0.3,1.9,0,7.16,3,0,0,3.4,1.1,0,1.3,1,0.1,1.3,1.5,0.8,0.9,0.6,0,0.9,0.6,0,0
19,Lorenzo Insigne,276,Napoli,31," AM(CL),FW  ",24(4),2080,6,2.3,43.9,86,0.4,2.8,0.2,7.16,10,6,1,4.3,0.1,3,0.9,0.5,0.6,1,1.6,0.5,0.3,0.3,0,0.1,0.4,0,0
20,Domenico Criscito,278,Genoa,36," D(CL),M(L)  ",35,3071,4,1.4,41.4,75.7,0.9,3.5,0.1,7.15,2,12,1,0.9,1.3,3,0.6,1.4,0.1,0.3,0.5,3.1,2,1.3,0.3,3.7,0.7,0.3,0
21,Alex Sandro,87,Juventus,32," D(CL),M(L)  ",28(3),2392,2,1.2,51,84.6,0.6,2.5,0,7.15,1,7,0,0.7,1.8,3,0.9,1.6,0.1,0.8,1.1,2.2,1.2,1.6,0.2,1.9,0.5,0.3,0
22,Tiémoué Bakayoko,80,AC Milan,28, DMC  ,26(5),2301,1,0.8,42.9,86.6,0,1.3,0,7.15,1,5,1,0.8,2.4,4,2,2.3,0,1.4,1.8,2.3,1.6,1.4,0,1.4,1.1,0.2,0
23,Sergej Milinkovic-Savic,77,Lazio,28, AM(C)  ,29(2),2405,3,1.5,45.2,79.6,0.1,2.6,0.2,7.15,5,7,1,2.5,3.6,2,1.1,1.1,0.4,1.5,2.1,1.4,0.9,1.9,0,1.5,1.2,0.1,0
24,Allan,276,Napoli,32, DMC  ,28(5),2614,3,1,66.2,89.6,0.1,3.2,0.1,7.13,1,10,0,0.8,0.4,2,1.2,1.9,0,1.3,1,3.2,1.1,1.5,0,0.8,2.2,0.4,0
25,Medhi Benatia,87,Juventus,36, D(C)  ,5,450,0,0,63.4,90.5,0,4.8,0,7.13,0,2,0,0.6,3,0,0.4,0.6,0,0.4,0,1.4,3.2,2.6,0.4,3.4,0.4,1,0
26,Arkadiusz Milik,276,Napoli,29," AM(C),FW  ",27(8),2398,3,1.1,16.8,82.7,0.1,0.5,0,7.13,17,4,0,3.2,1.3,4,0.2,0.8,0.5,0.7,1.3,0.5,0.1,1.2,0,0.4,0.5,0.1,0
27,Aleksandar Kolarov,84,Roma,37," D(CL),M(L)  ",32(1),2906,2,1.8,48.7,80.6,1.8,2.7,0,7.12,8,6,1,1.3,1.2,5,0.9,1.2,0,0.5,0.8,1.2,1.2,0.8,0.5,2.1,0.4,0.5,0
28,Adrian Semper,267,Chievo,25, GK  ,6,540,0,0,28.2,53.3,0,8,0,7.12,0,0,0,0,0.3,0,0,0.2,0,0,0,0,0.2,0,0,1,0,0,0
29,Hakan Çalhanoglu,80,AC Milan,29," M(CLR),FW  ",34(2),2898,6,2.3,47.5,85.2,0.8,3.6,0.1,7.12,3,3,0,2.8,0.7,2,0.9,1.1,0.1,1,1.9,1.4,0.8,0.8,0,0.3,0.6,0.1,0
30,Robin Gosens,300,Atalanta,28," D(L),M(CL)  ",23(5),1947,2,0.6,34.9,78.9,0.6,1,0,7.11,3,2,0,0.9,1.5,2,0.7,1.1,0.3,0.3,1.4,2.3,1.4,0.9,0.3,1.7,0.6,0.1,0
31,Erick Pulgar,71,Bologna,29, DMC  ,27(1),2363,2,2.1,51.4,83.9,1.2,3.6,0,7.11,6,6,1,1.2,1.6,3,0.4,1.2,0,0.7,1.2,2.3,1.8,1.1,0.1,1.8,1.8,0.2,1
32,Fabio Quagliarella,271,Sampdoria,40, FW  ,37,3211,8,1,23.1,69.1,0.2,0.6,0,7.11,26,1,0,3.8,0.7,6,0.5,1.6,1,1.4,2.5,0.4,0.2,0.9,0,0.5,0.4,0,0
33,Merih Demiral,2889,Sassuolo,25, D(C)  ,14,1260,0,0.1,50.4,87,0,1.7,0,7.11,2,3,0,0.5,3.9,1,0.3,0.3,0.1,0.1,0.1,1.7,1.4,1.9,0.9,5.6,0.2,0.8,0
34,Lucas Leiva,77,Lazio,36," D(C),M(C)  ",22(5),1988,2,1.1,51,87.9,0.4,2.6,0.1,7.11,0,7,0,0.6,1.6,2,0.4,0.7,0.1,0.9,0.3,3.4,2,1.7,0,1.4,1.5,0.4,0
35,Kevin Malcuit,276,Napoli,31," D(R),M(R)  ",20(4),1806,2,0.9,41.2,85.9,1,1.4,0,7.11,0,3,0,0.5,0.8,1,1.4,0.9,0.1,0.8,1.6,1.8,1.9,1,0.1,2.3,0.5,0.2,0
36,Bartlomiej Dragowski,272,Empoli,25, GK  ,14,1260,0,0,28.2,60,0,4.9,0,7.10,0,2,0,0,0.4,3,0,0.2,0,0,0,0,0,0.1,0,1.1,0.1,0,0
37,Kevin Strootman,84,Roma,33, DMC  ,1,90,0,2,36,77.8,0,0,1,7.09,0,0,0,0,2,0,0,0,0,0,3,2,3,1,0,2,3,0,0
38,Marcelo Brozovic,75,Inter,30, M(CR)  ,31(1),2657,1,1.6,78.8,90.1,0.8,7.2,0.1,7.08,2,10,1,0.8,0.8,4,0.7,0.9,0,0.8,1.4,3.2,1.4,1.5,0,0.8,1.7,0.3,0
39,Paulo Dybala,87,Juventus,29," AM(CR),FW  ",24(6),2137,4,1.7,39.1,89.3,0.9,3.7,0.1,7.08,5,2,0,2.2,0.1,4,1.7,2.2,0.2,1.4,2.4,0.6,0.5,0.6,0,0,0.5,0.1,0
40,Sime Vrsaljko,75,Inter,31," D(LR),M(R)  ",8(2),726,2,1.6,49.6,85.9,2.1,1.8,0,7.08,0,2,0,0.2,1.2,0,0.2,1,0.1,0.4,0.8,2,1.1,0.9,0.1,2.1,0.5,0.1,0
41,Alessio Cragno,78,Cagliari,28, GK  ,38,3420,0,0,28.3,61,0,9.6,0,7.07,0,1,0,0,0.4,8,0,0.2,0,0,0.1,0,0.1,0,0,0.8,0,0,0
42,Federico Fazio,84,Roma,36, D(C)  ,31(3),2805,0,0.2,41.4,85.1,0,2.6,0,7.07,5,6,0,0.9,3.4,2,0.4,0.4,0,0.2,0.5,0.8,1.6,0.8,0.9,4.9,0.4,1,0
43,Germán Pezzella,73,Fiorentina,31, D(C)  ,32,2852,1,0.2,50.9,85.9,0,3.6,0,7.06,2,6,0,0.8,3.8,1,0.1,0.8,0,0.3,0.5,1.8,1.9,1,0.3,4.8,0.6,0.9,1
44,Kalidou Koulibaly,276,Napoli,31, D(C)  ,35,3134,2,0.2,71.9,88.7,0,4.5,0,7.06,2,10,1,0.5,2.2,2,0.3,0.5,0,0.3,0.5,1.7,1.1,1.4,0.5,3.9,0.5,0.9,0
45,Ivan Perisic,75,Inter,34," M(CLR),FW  ",30(4),2707,3,1.8,33.1,74.6,1.4,1,0.1,7.06,8,5,0,2.9,1.8,5,0.7,0.3,0.3,0.5,1.5,1,0.7,0.8,0,1.4,1,0.1,1
46,Steven Nzonzi,84,Roma,34, M(C)  ,29(1),2619,2,0.8,56.3,87.7,0,3.2,0,7.06,1,7,0,0.7,3.4,1,0.4,0.5,0,0.4,0.5,2.2,0.9,1.1,0,1.7,0.4,0.8,0
47,Luis Alberto,77,Lazio,30," AM(CL),FW  ",25(2),2003,5,2.9,47.4,82,1.6,2.7,0.1,7.05,4,5,1,2.5,0.6,3,0.9,0.9,0.1,1.6,1.8,2,0.4,0.9,0,0.3,1.3,0.1,0
48,Christian Kouamé,278,Genoa,25," AM(LR),FW  ",33(5),3072,5,1.3,23.8,66,0.2,0.4,0,7.05,4,4,0,2.3,5.2,1,1.1,2.2,0.5,2.1,2.7,0.8,0.7,0.9,0,0.6,0.3,0.1,0
49,Stefano Okaka,86,Udinese,33, FW  ,11(5),972,1,1.1,14.1,71.6,0,0.3,0,7.04,6,4,0,1.1,3.4,1,1.6,1.8,0.4,2.7,2.5,0.8,0,2.4,0,0.9,0.4,0.1,0
50,José Callejón,276,Napoli,36," M(LR),FW  ",29(5),2652,10,2.1,43.8,86.6,1.2,1.9,0,7.03,3,1,0,1.8,0.3,1,0.4,1.4,0.5,0.6,0.8,1,0.6,0.4,0,0.2,1.1,0.1,0
51,Joaquín Correa,77,Lazio,28," AM(CL),FW  ",18(16),1919,6,1.7,25.1,86.1,0.2,0.5,0.1,7.03,5,5,0,2.1,0.6,1,2.1,1.2,0.2,0.8,1.7,0.6,0.1,0.8,0,0.2,0.4,0.1,0
52,Miralem Pjanic,87,Juventus,33, M(C)  ,27(4),2288,6,2.3,62.5,92.1,1.2,5.8,0.1,7.03,2,5,1,0.9,0.4,3,0.4,0.7,0,0.5,0.8,1.3,1.2,1.2,0,0.6,1.4,0.2,0
53,Lyanco,71,Bologna,26, D(CR)  ,13,1122,0,0.2,40.7,80.3,0,3.4,0,7.03,1,1,1,0.6,2.2,0,0.7,0.2,0.2,0.4,0.6,2.2,1.7,0.8,0.3,4.3,0.4,1.2,0
54,Remo Freuler,300,Atalanta,31, DMC  ,35,3030,6,1.3,62.9,88.2,0.1,2.1,0.1,7.02,2,4,0,0.9,1,0,0.7,2.1,0,1.1,1.5,2.4,1.1,1.2,0.1,1.1,1.2,0.3,0
55,Senad Lulic,77,Lazio,37," D(L),M(CL)  ",34(1),2930,1,1.5,37.6,78.1,1.1,2.1,0,7.02,4,5,0,0.8,1.3,1,1.2,0.8,0.2,0.9,1.6,2.1,1.4,1.2,0,1.4,1.3,0.1,0
56,Jasmin Kurtic,1502,SPAL 2013,34, M(CL)  ,29(1),2561,5,1.2,40.7,86.1,1.2,2,0,7.02,6,9,0,2.1,2.1,1,0.8,1.8,0,0.7,1,1.2,0.7,1.2,0,1.7,0.9,0.1,0
57,Juraj Kucka,24341,Parma Calcio 1913,36, M(CLR)  ,17(1),1536,3,0.9,30.8,69.5,0.3,1.1,0,7.01,4,4,1,1.4,4.2,1,0.8,1.5,0.1,1.6,1.3,2.8,0.9,2.3,0,2,1.9,0.4,0
58,Marten de Roon,300,Atalanta,32," D(C),DMC  ",34(1),2977,3,0.9,62.5,87.5,0.2,3.5,0,7.00,2,8,0,0.8,1.5,1,0.2,0.4,0,0.3,0.6,2.9,1.5,1.8,0.1,1.3,1.7,0.3,0
59,Antonio Mirante,84,Roma,39, GK  ,11,990,0,0,25.2,64.3,0,7.7,0,7.00,0,0,0,0,0.3,0,0.1,0.2,0,0,0,0,0,0.1,0,0.6,0,0,0
60,Lorenzo Pellegrini,84,Roma,26, M(CL)  ,21(4),1828,3,2.4,33.9,80,1.6,1.4,0.1,7.00,2,6,0,1.8,0.8,2,1,1.3,0.2,1.3,2,1.6,0.5,1.3,0,0.8,0.8,0.1,0
61,Dennis Praet,271,Sampdoria,28, AM(CR)  ,33(1),2896,3,1.1,51.1,87.3,0.8,1.3,0.1,6.99,2,6,0,1,0.6,1,1.1,1.2,0,1.5,1.2,1.9,1.1,0.7,0,0.8,0.7,0.1,0
62,Albin Ekdal,271,Sampdoria,33, M(C)  ,30(2),2652,0,0.6,51.5,86.5,0.1,1.7,0,6.99,0,6,0,0.5,1.8,1,1.1,2.1,0,1,0.9,1.9,1.7,1.4,0,1.9,1,0.4,0
63,Piotr Zielinski,276,Napoli,28, M(CLR)  ,33(3),2883,2,1.6,54.8,90,0.1,2.4,0.1,6.99,6,6,0,2.2,0.4,0,1,0.8,0.1,1.1,1.4,1.1,0.6,0.8,0,0.4,0.6,0.1,0
64,Dalbert,75,Inter,29," D(L),DMC,M(L)  ",9(2),778,1,0.9,37.5,79.9,1,1.9,0,6.99,0,2,0,0.5,2.2,1,0.3,1.5,0,0.6,0.7,3,0.7,0.8,0,1.2,0.8,0.3,0
65,Krzysztof Piatek,80,AC Milan,27, FW  ,16(2),1379,0,0.8,13.6,77,0.1,0.3,0,6.99,9,0,0,2.3,1.6,1,0.4,1.2,0.7,1.3,2.6,0.4,0.1,1.6,0,0.8,0.4,0.1,0
66,Domenico Berardi,2889,Sassuolo,28," AM(R),FW  ",32(3),2885,4,1.7,34,77,0.7,1,0.1,6.98,8,5,1,3.6,0.7,3,1.3,2.6,0.3,1.4,2.2,1.1,0.7,1.9,0,0.7,1.7,0.1,0
67,Federico Chiesa,73,Fiorentina,25," M(CLR),FW  ",34(3),3038,3,1.5,22.5,72.1,0.4,0.7,0.1,6.98,6,4,0,3.6,0.4,3,2.1,1.6,0.3,1.8,2.9,1.2,0.3,1.5,0,0.1,0.8,0,0
68,Giorgio Chiellini,87,Juventus,38, D(C)  ,22(3),1990,1,0.3,53.4,84.9,0.2,4.4,0,6.98,1,3,0,0.5,2.1,0,0.2,0.8,0,0.4,0.4,1,1.2,0.6,0.2,3.7,0.1,0.6,0
69,Emre Can,87,Juventus,29," D(CLR),DMC  ",20(9),1807,1,0.7,34.7,87.1,0.2,2,0.1,6.98,4,7,0,1.1,1.3,1,0.9,0.8,0.1,0.4,0.9,2.2,1,1.5,0,1,0.6,0.4,1
70,Salvatore Sirigu,72,Torino,36, GK  ,36,3170,0,0,27.9,60.5,0,9.5,0,6.98,0,1,0,0,0.4,2,0.1,0.1,0,0,0,0,0.1,0,0,0.9,0.1,0,0
71,Diego Farias,272,Empoli,33," AM(CLR),FW  ",16,1204,4,1.3,19.3,81.2,0.4,0.4,0.1,6.97,4,1,0,2.3,0.2,0,0.8,1,0.2,1.2,1.8,0.7,0,0.8,0,0.2,0.4,0.1,0
72,Tomás Rincón,72,Torino,35, M(CR)  ,32(2),2804,1,0.8,39.5,78.9,0.2,3.4,0,6.97,3,15,0,1,2.4,1,0.8,1.2,0,1,1.1,2.2,1.2,2,0,1.9,1.1,0.1,0
73,Ismaël Bennacer,272,Empoli,25, M(C)  ,32(5),2960,5,0.9,51.4,86.4,0.4,3.9,0.1,6.96,0,7,0,0.5,0.9,1,1.8,1.6,0,1.2,1.5,2.6,1.5,1.2,0,0.8,1.2,0.2,0
74,Iván Marcano,84,Roma,35, D(CL)  ,9(1),811,0,0.6,52.1,87.1,0.3,3.9,0,6.96,0,0,0,0.3,2.8,0,0.3,0.4,0,0.2,0,0.8,2.4,1,0.6,4.1,0.3,0.6,0
75,Jordan Veretout,73,Fiorentina,30, M(C)  ,33,2944,3,2.3,55,81.8,1.1,3.9,0.1,6.96,5,12,1,1.2,0.9,3,0.6,1.2,0,0.8,0.9,1.9,1.4,1.5,0.1,1.5,0.9,0.2,0
76,Ciro Immobile,77,Lazio,33, FW  ,31(5),2858,6,1.5,25.3,77.4,0.1,0.6,0.1,6.96,15,6,0,3.4,0.5,3,0.9,1.1,1.1,1,2.3,0.3,0,0.7,0,0.2,0.1,0,0
77,Roberto Gagliardini,75,Inter,29, DMC  ,13(6),1085,0,0.7,41.8,87.4,0.1,1.2,0.1,6.96,5,4,0,1.3,1.9,2,0.3,1,0.1,0.5,1.2,1.2,0.8,1.5,0,0.9,0.9,0.2,0
78,Franck Kessié,80,AC Milan,26, M(C)  ,34,3021,2,1.3,49.7,87,0.1,1.6,0,6.95,7,8,0,1.5,1.2,2,1.3,0.9,0.1,1.2,2.1,1.2,0.8,1.4,0.1,1.5,0.6,0.3,0
