,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Kevin De Bruyne,167,Man City,31," M(CLR),FW  ",32(3),2800,20,3.9,54.5,81.5,2.1,3.5,0.4,7.97,13,3,0,2.8,0.5,10,1.4,0.8,0.1,0.9,1.3,1.3,0.5,0.7,0,0.7,1.4,0.1,0
1,Bruno Fernandes,32,Man Utd,28, M(CLR)  ,14,1223,7,2.1,55.5,75.7,1,3.3,0.3,7.73,8,2,0,3.1,0.2,3,1.1,1,0.1,0.9,2.1,1.6,0.8,0.6,0,1,2.4,0,0
2,Ricardo Pereira,14,Leicester,29," D(LR),M(R)  ",28,2520,2,1,56.1,78.9,0.3,2.1,0.1,7.50,3,1,0,0.6,1.5,2,2.1,1.3,0,1.1,1.6,4.3,1.8,1.6,0.3,2.6,1.9,0.2,0
3,Adama Traoré,161,Wolves,27," M(CLR),FW  ",27(10),2608,9,1.3,19.2,74.4,1.2,0.2,0.1,7.49,4,1,0,1.2,1.2,6,5,2.1,0.2,1.8,2.4,0.9,0.4,1.1,0,0.4,0.4,0.1,0
4,Riyad Mahrez,167,Man City,32," AM(CLR),FW  ",21(12),1942,9,1.8,33.2,90.1,0.6,1.7,0.2,7.48,11,0,0,2.2,0.3,3,1.6,0.9,0.4,1,1.4,0.8,0.5,0.4,0,0.2,0.8,0,0
5,Sadio Mané,26,Liverpool,31," AM(CLR),FW  ",31(4),2756,7,1.7,31.5,81.6,0.3,1,0.1,7.45,18,3,0,2.2,1.2,7,2,1.5,0.4,1.6,2.9,1.3,0.4,1.3,0,0.2,0.8,0,0
6,Mohamed Salah,26,Liverpool,30," AM(CLR),FW  ",33(1),2888,10,1.8,28.8,76.5,0.3,0.4,0.1,7.40,19,1,0,3.9,0.4,6,1.5,0.5,0.6,2,2.6,0.5,0.2,0.5,0,0.1,0.5,0,0
7,Raheem Sterling,167,Man City,28," M(CLR),FW  ",30(3),2661,1,1.5,35.4,82.8,0.2,0.3,0.1,7.35,20,5,0,3,0.7,1,1.7,1.2,0.4,1.8,2,0.8,0.5,0.9,0,0.1,0.7,0.1,0
8,Marcus Rashford,32,Man Utd,25," AM(CLR),FW  ",31,2655,7,1.1,30.4,77.3,0.3,1.2,0.2,7.35,17,3,0,3.1,0.7,7,1.9,1.5,0.4,1.1,2.1,0.4,0.3,0.7,0,0.5,0.5,0,0
9,James Maddison,14,Leicester,26, AM(CLR)  ,29(2),2629,3,2.5,47.5,83,1.9,2.3,0.2,7.34,6,4,0,2.4,0.2,4,1.6,2.8,0.1,0.9,1.8,1.9,0.3,1.2,0,0.2,1.5,0,0
10,Harry Kane,30,Tottenham,29," AM(C),FW  ",29,2590,2,0.9,19.1,66.7,0.1,0.8,0.2,7.33,18,4,0,2.8,2.6,4,1,1.5,0.7,1.1,2.3,0.6,0.2,1.3,0,1,0.4,0.2,0
11,Virgil van Dijk,26,Liverpool,31, D(C)  ,38,3420,1,0.2,85.8,89.1,0,5.4,0.1,7.32,5,1,0,0.8,5,5,0.1,0.7,0,0.1,0.1,0.6,1.1,0.4,1,4.3,0.2,0.4,0
12,Anthony Martial,32,Man Utd,27," AM(LR),FW  ",31(1),2640,6,0.9,22.3,80.6,0.1,0.3,0.1,7.31,17,1,0,2.5,0.6,4,1.6,1.3,0.4,1.9,2.3,0.5,0.2,0.9,0,0.5,0.5,0,0
13,Willian,15,Chelsea,34, AM(CLR)  ,29(7),2605,7,2.1,39.9,82.7,1.4,1.8,0.1,7.31,9,4,0,2,0.3,4,1.8,1.3,0.1,0.8,1.7,1.3,0.6,0.5,0,0.2,0.8,0,0
14,Marcos Alonso,15,Chelsea,32," D(CL),M(L)  ",15(3),1433,2,1.4,50.4,82.6,1.1,1.4,0.1,7.30,4,4,0,1.7,2.3,1,0.7,0.8,0.1,0.6,1.8,1.6,1.1,0.9,0.2,1.4,1.1,0.1,0
15,Michail Antonio,29,West Ham,33," D(R),M(CLR),FW  ",19(5),1773,3,1.1,18.6,68.4,0.4,0.4,0.1,7.29,10,3,0,2.8,3.8,2,2.7,1.5,0.5,1.9,3,0.5,0.4,1.7,0,0.2,0.4,0.1,0
16,Allan Saint-Maximin,23,Newcastle,26," AM(CLR),FW  ",23(3),1874,4,1.3,16.6,79.1,0.3,0.8,0,7.29,3,0,0,1.8,0.3,3,4.7,1.8,0.1,2,2.8,0.5,0.3,0.7,0,0.2,0.5,0.1,0
