,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Emiliano Amor,895,Velez Sarsfield,28, D(C)  ,6,540,0,0.5,35.7,58.9,0,2.7,0,7.97,0,1,0,1.2,7,2,0.3,0.5,0,0.2,0.7,3.2,4.5,1.3,0.5,7.8,0.7,0.3,0
1,Axel Werner,889,Boca Juniors,27, GK  ,2,180,0,0,22,56.8,0,2.5,0,7.75,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,3.5,0,0,0
2,Marcos Acuña,890,Racing Club,31," D(CL),M(CL)  ",24(1),2118,13,2.6,30.8,76.7,2.7,2.3,0.1,7.68,9,4,0,2,1,8,1.4,3,0.2,3.2,3.4,2.1,0.9,1.8,0.1,0.3,0.4,0,0
3,Gonzalo Marinelli,898,Huracan,34, GK  ,1,90,0,0,41,43.9,0,9,0,7.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,Carlos Tevez,889,Boca Juniors,39," AM(CL),FW  ",11,917,7,2.8,42.1,82.5,0.5,3.4,0.6,7.68,5,1,1,2.9,0.4,1,1.6,2.3,0.3,1.4,3.2,0.7,0.2,0.9,0,0,0.5,0.1,0
5,Víctor Cuesta,897,Independiente,34, D(C)  ,12,1106,0,0.2,57.9,79.1,0.2,5.2,0,7.61,1,4,1,0.8,3.7,3,0.8,1.8,0,0.8,1.3,3.1,4.9,1.3,1,3.8,0.8,0.5,0
6,Jorge Carranza,891,Colon,42, GK  ,1(1),169,0,0,36,34.7,0,8.5,0,7.58,0,0,0,0,1.5,1,0,0.5,0,0,0,0,0,0,0,1.5,0,0,0
7,Leandro González Pírez,901,Estudiantes,31, D(C)  ,4,360,0,0,61.8,83,0,11.8,0,7.51,0,2,0,0.5,1.3,0,1.8,1.5,0,0.8,2.8,2,3.8,1.3,0.8,4.8,0,0.5,0
8,Sebastián Dubarbier,901,Estudiantes,37," D(L),M(L)  ",13,1121,4,1.8,36.1,69.5,3.2,2.1,0.1,7.50,2,4,0,1.2,1.1,1,1.5,0.7,0.1,0.9,2.1,2.2,1.8,1.5,0.2,1.7,0.5,0.2,0
9,Fabrizio Buschiazzo,6147,Defensa y Justicia,26, Defender  ,1,90,0,0,21,76.2,0,0,0,7.49,0,1,0,0,0,0,1,0,0,0,1,6,3,3,1,7,1,0,0
10,Martín Cauteruccio,906,San Lorenzo,36," AM(R),FW  ",9(2),783,1,0.6,26.8,81.4,0.5,0.4,0.1,7.48,9,1,0,1.9,2.3,3,1.2,1.2,0.4,1.8,1.5,0.7,0.3,0.7,0.1,0.3,0.7,0,0
11,Gonzalo Martínez,905,River Plate,29, AM(CLR)  ,27(1),2315,6,1.8,38.4,77.8,1.6,2.1,0.3,7.44,7,3,1,2.8,0.4,6,2.7,2.7,0.1,2.5,3.8,1.1,0.7,0.8,0,0.1,0.7,0.1,0
12,Rodrigo Caballucci,1747,Olimpo,30, M(L)  ,13(4),1308,7,2.4,16,61,2.3,0.6,0,7.43,6,1,0,2.5,0.9,2,0.5,1.6,0.3,1.2,2.2,1.2,1.4,0.6,0,0.4,0.4,0,0
13,Alexander Barboza,6147,Defensa y Justicia,28, D(C)  ,28,2475,1,0.3,49.9,71.5,0.1,4.5,0,7.39,5,12,0,1,2.9,4,1,1.1,0.1,0.2,1.2,2,2.6,2,0.5,5.4,0.6,0.2,0
14,Juan Foyth,901,Estudiantes,25," D(CR),DMC  ",7,630,0,0.4,44.3,79.4,0.1,4.7,0,7.37,0,0,0,0,1.7,2,1.9,1.3,0,0.6,1,2.7,2.7,0.9,0.1,3.1,0.6,0.3,0
15,Cristian Pavón,889,Boca Juniors,27," AM(CLR),FW  ",30,2585,9,1.6,30.4,74.7,1.2,0.6,0,7.37,9,2,0,2.7,0.6,2,2,0.7,0.2,1.4,3.3,1.4,0.8,0.7,0,0.1,0.9,0,0
16,Darío Benedetto,889,Boca Juniors,33, FW  ,24(1),1857,3,0.8,15.6,70.4,0.1,0.4,0,7.37,21,4,0,3.2,1.5,7,0.6,1.2,0.4,1.4,2.5,0.2,0.1,1.2,0.1,0.6,0.3,0.1,0
17,Germán Conti,891,Colon,28, D(C)  ,28,2520,1,0.1,35.4,67.5,0,2.4,0,7.36,2,5,0,0.6,3.5,5,0.3,0.8,0.1,0.2,0.6,2,3.1,1,0.6,6,0.5,0.6,1
18,Fernando Gago,889,Boca Juniors,37, M(C)  ,16,1434,2,1.8,71.9,81.5,0.1,5.1,0.5,7.34,2,4,0,0.9,1.7,2,0.6,1.8,0,0.8,1.1,2.9,1.4,1.3,0.2,0.7,1,0.2,0
19,Santiago Silva,1303,Banfield,42, FW  ,12,1073,2,0.7,23.6,61.5,0.1,0.5,0.1,7.28,7,3,0,3.3,3.3,2,0.3,0.6,0.4,1.9,3.3,0.7,0.4,1.8,0,2.2,0.4,0.2,0
20,Jonathan Silva,889,Boca Juniors,28," D(CL),M(L)  ",12(1),1090,3,1.1,37.3,76.1,1.2,1.8,0,7.27,1,1,0,1.5,1,0,0.7,1,0.1,0.8,1.3,2.5,1.6,1.1,0.2,1.8,0.5,0.1,0
21,Fernando Belluschi,906,San Lorenzo,39, M(CR)  ,25(1),2240,6,2.4,48.2,75.8,2.2,2.2,0.1,7.26,6,3,0,2.1,0.6,4,0.7,1.8,0,2.3,2.7,1.8,1.2,0.9,0,1.1,1.4,0.1,0
22,Lucas Martínez,905,River Plate,27, D(C)  ,19,1699,0,0.1,50.8,75.2,0,4.9,0,7.26,1,4,0,0.4,3.4,2,0.9,0.4,0,0.6,1.2,1.4,2.7,0.8,1.3,5.5,0.3,0.5,0
23,Matías Giordano,898,Huracan,43, Goalkeeper  ,1(1),135,0,0,22.5,46.7,0,8,0,7.26,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0
24,Nicolás Tagliafico,897,Independiente,30," D(CL),M(L)  ",29,2640,3,0.6,45,79.5,0.3,2.1,0,7.25,0,6,0,0.7,1.9,3,0.5,2.7,0,0.6,1.3,2.2,3.6,1.1,0.4,2.7,0.6,0.4,0
25,Maximiliano Meza,896,Gimnasia LP,30, AM(CLR)  ,2,175,0,1,24,54.2,0.5,0.5,0,7.25,0,0,0,1,3,0,2.5,3.5,0,1.5,3,1.5,1,1,0,1.5,1.5,0,0
26,Carlos Rodríguez,1747,Olimpo,33, D(C)  ,27,2395,0,0.1,27,57.9,0,3.2,0,7.24,4,7,0,0.7,2.6,3,0.8,1,0,0.6,0.9,2.1,2.6,0.8,1,5.3,0.5,0.9,0
27,Washington Camacho,903,Rosario Central,37, M(CLR)  ,22(5),2030,3,1,26,66.4,0.5,0.9,0,7.24,8,5,1,2.3,1.4,4,1.4,2.5,0.2,1.3,2.3,2.6,1.1,1.9,0.1,0.7,0.9,0.2,0
28,Roberto Ramírez,3802,Godoy Cruz,26, GK  ,2,180,0,0,23.5,44.7,0,9.5,0,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0
