,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Claudio Bravo,1303,Banfield,26," D(L),M(L)  ",17,1530,2,1.1,40.9,68,0.7,2.1,0.1,7.67,0,5,1,1,2.7,7,2.6,0.8,0,2.1,1.5,5.2,3.2,2.1,0.6,3.2,1.8,0.6,0
1,Sergio Barreto,897,Independiente,24, D(C)  ,1,90,0,1,50,80,1,0,0,7.54,0,1,0,0,5,0,0,0,0,0,1,2,0,2,0,2,0,1,0
2,Matías Rojas,6147,Defensa y Justicia,27, AM(CLR)  ,21(1),1811,2,1.7,31.9,81.3,1.1,3.1,0,7.49,10,2,0,2.8,0.9,4,1.6,1.5,0.1,1,1.3,1.7,0.7,1.3,0,0.3,1.1,0,0
3,Iván Marcone,889,Boca Juniors,32, DMC  ,11,990,0,0.4,52.5,90.8,0,4.2,0,7.47,0,5,0,0,1.1,1,1.8,2,0,0.4,1.4,3.8,2,1.7,0,1.9,2,0.3,0
4,Lisandro López,889,Boca Juniors,33, D(C)  ,8,720,0,0.1,41.4,88.2,0,2.8,0,7.45,2,1,0,0.5,3.5,0,0.6,0.3,0,0,0.1,1.5,0.4,0.6,0.5,6.4,0.6,1,0
5,Lisandro Martínez,6147,Defensa y Justicia,25," D(CL),DMC  ",25,2204,3,1,62.8,82,0.2,7.2,0.1,7.43,2,2,0,0.9,2.8,5,1.2,1.4,0,0.7,1.2,1.8,2.1,1,0.4,4.1,0.5,0.5,0
6,Milton Álvarez,897,Independiente,34, GK  ,1,90,0,0,22,54.5,0,8,0,7.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Alexander Barboza,6147,Defensa y Justicia,28, D(C)  ,22(2),1991,2,0.6,57.2,79,0,4.8,0,7.35,1,5,0,0.9,4,2,1.3,1,0,0.4,0.7,1.4,1.2,1.1,0.5,5.5,0.8,0.6,0
8,Rodrigo Tapia,906,San Lorenzo,28, Defender  ,1,90,0,1,51,86.3,1,6,0,7.34,0,0,0,0,3,0,0,1,0,0,0,4,2,2,1,2,0,2,0
9,Leonardo Gil,903,Rosario Central,31, M(C)  ,19,1700,5,2.4,56.3,83.2,1.9,4.3,0,7.33,2,3,0,0.9,1.5,3,0.8,2.8,0.2,1.8,2.1,2,1.5,1.3,0,1.3,1.2,0.2,0
10,Leonardo Sigali,890,Racing Club,35, D(C)  ,23(1),2011,0,0.1,52.8,81.3,0,3.4,0,7.33,1,7,0,0.5,3.9,3,0.1,1.3,0.1,0,0.2,2,2.5,0.9,0.5,4.9,0.6,0.6,0
11,Stefano Callegari,902,Newell's Old Boys,26, D(C)  ,14,1260,2,0.1,40.8,77.9,0,3.7,0,7.33,0,2,0,0.3,4.1,1,0,0.6,0.2,0,0.6,2.3,1.8,1.2,0.6,5.6,0.5,0.9,0
12,Lisandro López,890,Racing Club,40," AM(CL),FW  ",24,2094,1,0.7,28.1,74.5,0,1.3,0,7.32,17,3,0,2.1,1.6,6,0.8,1.7,1,1.2,1.8,0.8,0.3,0.8,0,1,0.4,0,0
13,Lucas Martínez,905,River Plate,27, D(C)  ,17,1508,0,0.4,48.9,80.4,0.1,6,0,7.31,1,4,1,0.7,2.8,1,0.5,0.6,0,0.2,0.8,2.4,2.6,1.2,0.7,5.4,0.5,0.4,0
14,Luis Rodríguez,6148,Atletico Tucuman,38," AM(C),FW  ",10(2),916,4,1.7,21.7,65.8,0.3,1,0.2,7.30,8,2,0,3.3,0.7,1,0.5,1,1.1,0.9,1.5,0.5,0.3,0.9,0,0.3,0.8,0.2,0
15,Guillermo Fernández,890,Racing Club,31, M(C)  ,19(4),1828,3,2.2,41.7,83.9,2,2.9,0,7.30,3,5,0,1.5,0.3,2,0.7,0.7,0.1,0.7,1.3,1.8,1,0.8,0,0.5,0.9,0.1,0
16,Lautaro Giannetti,895,Velez Sarsfield,29, D(C)  ,11,990,0,0.1,44.9,86.6,0,1.1,0,7.30,0,1,0,0.3,4,0,0.1,0.3,0,0.2,0.5,2.3,2.5,1.6,1.2,5.9,0.5,1.3,0
17,Renzo Paparelli,893,Talleres,26, Defender  ,3,269,0,0,35,67.6,0,4.7,0,7.30,0,1,0,0,3.3,0,0.3,1.3,0,0,1,0.3,2,1.3,0,7.7,1,0.7,0
18,Lucas Janson,4735,Tigre,28," AM(CLR),FW  ",10,736,3,1.1,23.3,70.4,0.2,0.5,0,7.30,5,0,0,1.3,1.7,2,1.7,0.7,0.3,1.8,2.3,1.3,0.3,0.6,0,0.4,0.4,0,0
19,Esteban Andrada,889,Boca Juniors,32, GK  ,18,1620,0,0.1,28.6,59.6,0,7.4,0,7.29,0,0,0,0,0.9,2,0,0.3,0,0,0,0.1,0.1,0,0,1.6,0,0,0
20,Julio Buffarini,889,Boca Juniors,34, D(R)  ,17,1530,1,0.9,35.4,78.5,0.8,1.1,0.1,7.29,1,4,0,0.6,1.2,1,1.6,1.5,0.1,1.2,1.2,3.1,1.4,1.3,0.1,2.4,1.6,0.4,0
21,Yeimar Gómez Andrade,892,Union,30, D(C)  ,24,2160,0,0.3,33.9,67.9,0,2.1,0,7.28,2,7,0,0.5,3.6,1,0.3,1.4,0,0.3,0.3,2,3,1.1,0.6,6.7,0.5,0.5,1
22,Emmanuel Gigliotti,897,Independiente,36, FW  ,13(2),1248,2,1,12.1,68.5,0.1,0.3,0,7.27,12,2,0,3.2,1.7,5,0.9,0.9,0.7,1.3,1.7,0.5,0.1,1.3,0,0.8,0.3,0.1,0
23,Juan Rodríguez,4736,San Martin San Juan,29, D(C)  ,8(2),797,1,0.5,28.3,73.1,0.1,3.6,0,7.27,0,0,0,0.7,2.5,2,0.7,0.4,0.1,0.4,0.7,3.8,2.3,0.4,1.5,5.5,1.3,0.8,0
24,Emiliano Amor,6145,Aldosivi,28, D(C)  ,23,2040,0,0.3,36.6,73.7,0.1,3.9,0,7.27,1,6,0,0.4,3.5,2,0.7,0.3,0,0.4,0.6,2,2.1,1.2,0.8,6.7,0.7,0.7,0
25,Leonardo Balerdi,889,Boca Juniors,24, D(C)  ,5,450,0,0,44,82.3,0,1.2,0,7.26,0,2,0,0.4,3.8,1,0.6,1,0,0,1,1.4,1.4,0.8,0.8,6.2,0.2,0.8,0
26,Cristian Espinoza,889,Boca Juniors,28, AM(LR)  ,3(1),297,1,0.8,21,81,0.8,0.5,0,7.25,2,0,0,2.3,0,1,1.5,0.8,0,1.8,2,0.5,0.5,1,0,0.3,0.5,0,0
27,Fabián Noguera,901,Estudiantes,30, D(C)  ,11(1),1035,0,0,29.8,71.4,0,2.6,0,7.23,2,2,0,1.2,4.8,1,0.3,0.3,0.3,0.2,0.3,0.9,1.5,1.2,0.6,7.9,0.3,0.7,0
28,Gabriel Ávalos,9310,Patronato de Parana,32, FW  ,10,828,1,0.7,22.1,54.8,0,0.2,0,7.23,4,1,0,2,7.2,1,1,1.3,0.6,1.1,3.4,0.6,0.3,1.1,0,1.4,0.3,0.1,0
29,Alexis Soto,890,Racing Club,29, D(CL)  ,5(1),445,0,1,37,81.1,0.8,2.5,0,7.23,0,2,0,0.5,1,0,1,1,0,1.2,1,3.2,1.2,1.2,1,2.3,0.8,0.3,0
30,Juan Fernando Quintero,905,River Plate,30, AM(C)  ,11(5),1084,1,1.9,40.9,76.3,1,3.4,0.2,7.23,6,0,0,3.1,0.1,2,2.3,0.9,0,0.8,1,0.5,0.2,0.2,0,0,0.7,0,0
31,Federico González,4735,Tigre,36, FW  ,20(2),1665,1,1.2,22,70.5,0.3,0.4,0,7.22,11,1,0,2.3,1.9,3,1.1,0.7,0.9,1.4,2.9,1.2,0.2,1.1,0,1,0.5,0.1,0
32,Carlos Quintana,907,Argentinos Juniors,35, D(C)  ,10,900,0,0.4,35.8,72.1,0,3.6,0,7.22,1,2,0,0.6,5.6,1,0.1,0.5,0,0,0.1,1.6,2.7,0.7,0.9,3.8,0.6,0.9,0
33,Alan Aguerre,902,Newell's Old Boys,32, GK  ,20,1800,0,0,28.9,58.3,0,7.7,0,7.22,0,1,0,0,0.3,4,0,0.2,0,0,0,0,0.1,0,0,0.7,0,0,0
34,Sebastián Palacios,893,Talleres,31," AM(LR),FW  ",5,362,2,1.8,17.6,64.8,0.4,0.2,0.2,7.21,3,0,1,3.2,0.2,1,1.6,1.4,0.2,1.4,4,1.2,0.2,1.2,0,0,1,0,0
35,Mauro Bogado,4736,San Martin San Juan,37, M(C)  ,9(1),768,0,2.1,30.1,67.8,1.7,3,0,7.21,1,3,0,2.3,0.4,0,1.5,3.2,0,1.2,1,2.3,0.5,1,0,0.2,0.9,0,0
36,Gianluca Ferrari,906,San Lorenzo,25, D(C)  ,7(2),748,0,0.3,42.4,84.8,0,1.7,0,7.21,1,2,0,0.2,2.1,1,0.6,0.7,0,0.3,0.3,2.7,1,1.4,0.2,6.1,0.3,1.2,0
37,Diego Morales,4735,Tigre,36," AM(C),FW  ",13(7),1271,4,2.1,31.4,77.5,1.1,1.5,0.1,7.20,2,2,0,1.4,0.9,2,3.5,1.8,0.1,2.9,2.7,1.3,0.5,0.8,0.1,0.2,1,0.1,0
38,Facundo Almada,903,Rosario Central,24, D(C)  ,2,180,0,0,49,77.6,0,2,0,7.20,0,0,0,0,4.5,0,0.5,0,0.5,0,1.5,3,1.5,1,0,5.5,0,0,0
39,Mariano Bíttolo,902,Newell's Old Boys,33," D(L),M(L)  ",18,1507,1,0.6,41.1,74.7,1.1,2.5,0,7.19,0,2,0,0.4,1.4,0,1.2,0.8,0,0.7,1.2,2.8,2.4,1.1,0.1,2.1,1.3,0.5,1
40,Nicolás Domínguez,895,Velez Sarsfield,24, M(C)  ,25,2202,2,0.8,54.8,83.2,0,2.5,0,7.19,3,4,0,1.5,2,2,0.8,1.9,0.2,1.4,2,3.6,1.9,1.8,0,1.4,1.6,0.1,1
41,Walter Montillo,4735,Tigre,39," AM(C),FW  ",14(6),1337,9,1.9,31,78.5,1.5,0.7,0.1,7.19,4,3,0,1.8,0.2,3,2.3,1.9,0,1.8,3,1.4,0.3,0.8,0,0.1,1.3,0,0
42,Eugenio Isnaldo,6147,Defensa y Justicia,29, AM(L)  ,1,90,0,2,22,86.4,4,0,0,7.18,0,1,0,1,0,0,3,0,0,2,1,1,0,1,0,0,2,0,0
43,Lucas Villalba,6145,Aldosivi,28," D(CL),DMC,M(L)  ",23,2045,2,1,43.5,67.9,1.3,3,0,7.18,1,6,1,1.1,2.1,2,1,1.9,0.1,0.8,1.4,1.7,2.5,1,0.3,3.3,0.6,0.2,0
44,Juan Cruz Komar,893,Talleres,26, D(C)  ,17(1),1547,0,0.2,48.6,77.8,0,3.7,0,7.17,1,0,0,0.4,4.3,3,0.1,0.4,0.1,0.2,0.3,1.9,1.6,0.9,0.8,7,0.3,0.7,0
45,Guillermo Acosta,6148,Atletico Tucuman,35," D(R),DMC,M(R)  ",13,1149,4,1.4,38.8,76.8,1.1,1.7,0,7.17,2,2,1,1.3,1.8,3,0.7,1.4,0.2,1,1.8,1.8,1,1.2,0,1.3,0.8,0.2,0
