,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,André Ferreira,251,Santa Clara,26, GK  ,1,90,0,0,24,62.5,0,10,0,8.21,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,Alex Telles,297,Porto,30," D(CL),M(L)  ",3,259,2,1.7,46.3,79.1,3,1,0,7.81,2,0,0,3,2,1,1,1.7,0.3,0.3,1,2,1,1,0.3,1,0.3,0,0
2,Pote,296,Sporting,24, M(CL)  ,32,2735,3,1.6,30.1,75.9,0.6,1.3,0.1,7.49,23,4,1,2.5,0.4,7,1.3,1.3,0.5,1.4,2.6,1.5,0.8,1,0,0.2,1,0.1,0
3,Otávio,297,Porto,28," AM(CLR),FW  ",24(2),2128,8,1.7,54.4,80.6,0.8,2.8,0.2,7.40,3,2,0,1.4,0.7,2,1.8,2.8,0,1.2,1.4,2,0.8,1.7,0,0.3,1.5,0.1,0
4,Nanú,264,Maritimo,29," D(R),M(LR)  ",3,270,0,0.7,24.7,74.3,1.7,0.3,0,7.34,1,0,0,1.7,1.3,0,3,1.3,0,1.3,3,1.3,1.7,2,0,1.3,0.3,0,0
5,Rafa,299,Benfica,30," AM(CLR),FW  ",27(2),2192,5,1.5,33,81.1,0.4,0.6,0,7.34,5,3,0,1.2,0.5,4,3.4,2.3,0.1,2,2.4,1.3,0.8,1.2,0,0.2,1.1,0.1,0
6,Iuri Medeiros,288,Braga,28," AM(CR),FW  ",11(4),956,2,1.4,23.3,79.9,1.4,2,0,7.28,5,2,0,1.7,0.5,1,1.7,0.5,0.1,0.7,1.5,1,0.6,0.5,0,0.1,0.8,0.1,0
7,Sebastián Coates,296,Sporting,32, D(C)  ,33,2970,0,0.3,54.8,83.6,0,4.2,0.1,7.26,5,7,0,1.3,3.3,3,0.4,0.6,0,0.1,0.3,1.3,1.5,0.9,1,2.8,0.5,0.5,0
8,Mehdi Taremi,297,Porto,30," AM(L),FW  ",26(8),2227,11,1.1,15.5,72.1,0.1,0.2,0.1,7.25,16,1,1,2.4,1.7,6,0.7,1.5,0.4,0.9,1.6,0.6,0.3,1,0,0.3,0.3,0.1,0
9,Nuno Mendes,296,Sporting,20," D(L),M(L)  ",29,2401,1,1.1,37.1,79.3,1.4,1.6,0,7.25,1,4,0,0.6,1.2,5,1.5,2,0.1,0.9,2,1.7,2.1,1,0.4,1.1,0.7,0.1,0
10,Thiago Santana,251,Santa Clara,30, FW  ,9,762,0,0.8,11.2,65.3,0.2,1.2,0,7.24,7,3,0,3.1,2.6,1,1.1,2.8,0.6,1.7,3.4,0.6,0.1,1.1,0,0.8,0.2,0.1,0
11,Sérgio Oliveira,297,Porto,30, DMC  ,28(4),2388,5,1.5,46.7,81.1,1.3,3.1,0.1,7.21,13,5,0,1.8,0.5,5,1.1,1.3,0,0.9,1.1,1.7,0.6,1.3,0,0.4,1.2,0,0
12,João Palhinha,296,Sporting,27, DMC  ,28(4),2504,0,0.4,41,83.4,0,2.5,0,7.21,1,7,0,1.2,3,9,0.7,2.3,0,0.9,0.8,3.3,1.5,2.5,0.1,1.2,1.2,0.1,0
13,Haris Seferovic,299,Benfica,31," AM(LR),FW  ",24(7),2266,7,0.7,16.8,67.3,0.1,0.3,0.1,7.20,22,2,0,3,2.1,3,0.5,0.7,0.7,0.7,2.1,0.1,0.1,1.1,0,0.7,0.3,0,0
14,Carlos,251,Santa Clara,27," AM(LR),FW  ",31(1),2753,4,0.5,18.8,68.8,0.2,0.3,0,7.20,14,8,0,2.6,2.2,7,1.1,1.7,0.7,1.2,3.5,1.8,0.8,1.7,0,1.6,1.2,0.1,1
15,Ryan Gauld,263,Farense,27," AM(CL),FW  ",33,2869,7,2.3,22.2,68.1,1.8,0.9,0.1,7.19,9,8,0,2.4,0.7,6,1.3,1.9,0.2,0.8,2.1,1.8,0.9,1.6,0,0.4,1.3,0.2,0
16,Éverton,299,Benfica,27," AM(CLR),FW  ",24(8),1980,8,1.3,25.9,83.7,0.7,0.8,0.1,7.19,7,2,0,1.5,0.8,6,1.9,0.8,0,1.3,1.5,0.9,0.5,0.9,0,0.4,0.7,0,0
17,Alejandro Grimaldo,299,Benfica,27," D(L),M(L)  ",27(4),2468,9,1.5,49.4,84,1.1,1.1,0.1,7.18,2,4,0,0.5,0.8,2,0.9,0.6,0.1,0.6,1.5,1.3,0.9,0.5,0.2,0.8,0.8,0.1,0
18,Pedro Porro,296,Sporting,23," D(R),M(R)  ",30,2509,3,1.7,39.1,71.7,1.7,2.8,0,7.17,3,4,0,1.5,0.4,2,1.2,1.8,0.1,0.6,1.6,1.5,1.3,1.4,0.1,1,0.8,0.1,0
19,Lucas Veríssimo,299,Benfica,27, D(CR)  ,14,1136,0,0,62.1,85.2,0,2.4,0,7.15,2,4,0,0.4,2.9,0,0.3,0.1,0,0,0.4,1.4,1.8,1.3,0.6,2.4,0.3,0.6,0
20,André Almeida,299,Benfica,32," D(CLR),DMC  ",4,283,1,1.8,47,86.2,0.8,1.3,0,7.13,0,2,0,0.3,1.8,0,0.5,0.3,0.3,0.3,1.3,1,2,1.3,0.3,0.8,0.8,0,0
21,Ivo Rodrigues,935,Famalicao,28, M(CLR)  ,12(2),1043,2,1,26.5,76,0.4,0.9,0,7.12,6,4,0,1.4,0.7,4,1.1,1.8,0,1.3,2.5,1.5,0.9,1.5,0,0.8,1,0.2,0
22,Wendel,296,Sporting,25, M(CL)  ,1,90,0,1,60,96.7,0,3,0,7.12,0,1,0,0,0,0,3,3,0,1,1,0,2,1,0,0,3,0,0
23,Paulinho,288,Braga,30," AM(C),FW  ",12,1061,4,1.3,22.7,70.6,0.3,1.1,0.3,7.08,3,1,0,2.9,2,0,0.7,2.2,0.8,1.4,2,0.4,0.3,2.1,0,0.8,0.3,0.1,0
24,Jesús Corona,297,Porto,30," D(R),M(CLR),FW  ",27(3),2235,7,2.3,34.5,78.4,1.1,1.5,0,7.07,2,4,1,0.9,0.7,2,1.8,1.8,0.3,1.2,3.1,0.8,1,1.4,0,0.4,0.4,0,0
25,Adel Taarabt,299,Benfica,33," M(CL),FW  ",19(7),1646,3,1.2,50.1,86.1,0.4,2.1,0.1,7.04,0,4,0,0.6,0.3,1,2.3,1.7,0,0.6,1.6,1,0.9,1.7,0,0.1,1.1,0,0
26,Galeno,288,Braga,25, M(LR)  ,29(4),2488,3,1.5,28.9,75.9,0.6,1.7,0,7.02,3,4,0,2.3,0.6,3,1.9,2.2,0.2,1.1,2.2,0.8,1.2,0.7,0,0.6,0.9,0,0
27,Rúben Dias,299,Benfica,26, D(C)  ,2,180,0,0,68,91.9,0,2,0,7.02,1,1,0,1,1,0,0,0.5,0,0,0.5,0.5,0,1.5,1,0.5,0.5,0,0
28,Paulinho,296,Sporting,30," AM(C),FW  ",13(1),1073,2,1,18.6,75.9,0.1,0.7,0,7.02,3,2,0,2.3,1.5,0,0.6,2.7,0.3,0.9,2.5,0.8,0.1,1.3,0,0.6,0.5,0.1,0
29,Matheus Uribe,297,Porto,32, DMC  ,30(1),2556,1,0.5,51.4,86.1,0.2,2.9,0.1,7.01,4,5,1,1.3,1.6,2,0.8,0.9,0,0.5,1.2,2.1,1.6,1.9,0.1,0.8,1.8,0.3,0
30,João Ferreira,299,Benfica,22, D(R)  ,1,90,0,1,50,78,1,3,0,7.01,0,0,0,1,3,0,0,5,1,1,0,3,1,0,0,1,2,0,0
31,Carlos Mané,121,Rio Ave,29," M(LR),FW  ",27(5),2367,2,1.2,22.6,76.4,0.8,0.8,0,7.00,6,1,0,1.3,0.7,4,2,1.3,0.2,1.1,1.8,1.3,0.9,1.1,0.1,0.5,0.7,0,0
32,Pedro Amador,108,Moreirense,24," D(L),M(L)  ",4,334,0,1,34.8,76.3,0.8,3.5,0,6.99,0,0,0,0.5,2,0,0,0.8,0,0.8,1.3,2.3,3,1.5,0.3,2.5,1.3,0.5,0
33,Matous Trmal,107,Vitoria de Guimaraes,24, GK  ,3,270,0,0,30,56.7,0,5,0,6.99,0,1,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0
34,Dener,1463,Portimonense,31," M(CR),FW  ",32,2785,2,0.6,46.8,81.4,0,2.6,0.1,6.99,4,10,0,1,2.8,2,0.7,1.1,0.1,0.3,1.2,1.8,2,2,0,1.7,1.5,0.4,0
35,Wilson Manafá,297,Porto,28, D(LR)  ,31,2707,2,0.8,50.1,82.5,0.5,2.2,0,6.98,0,3,0,0.3,1.2,0,2.1,0.8,0,0.7,1.9,1.3,1,1.3,0.3,1,0.8,0.2,0
36,Guilherme Soares,288,Braga,22, Defender  ,1,90,0,0,86,83.7,0,5,0,6.98,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,5,0,0,0
37,Rochinha,107,Vitoria de Guimaraes,28," AM(CLR),FW  ",23(10),1967,5,1,13.9,75.6,0.6,1.3,0,6.97,6,2,0,1,0.2,3,2.5,2.7,0,1.5,1.6,0.6,0.7,0.7,0,0.2,0.5,0,0
38,Paulinho,122,Boavista,26, M(CLR)  ,30(1),2686,4,0.9,28.2,79.7,0,0.8,0.1,6.97,2,8,0,0.9,0.4,3,2,2.6,0,1.7,2.1,2.8,1.4,2.7,0,0.5,2.1,0.1,0
39,Luciano Vietto,296,Sporting,29," AM(CLR),FW  ",2(1),170,1,0.7,16.3,75.5,0.3,0.7,0,6.96,1,1,0,2,0.3,0,0.7,0.7,0.3,0.7,1.7,0.7,0,1,0,0,1.7,0,0
40,Luis Díaz,297,Porto,26, AM(L)  ,16(14),1638,5,0.7,19.2,83.4,0,0.8,0,6.96,6,0,0,1.4,0.8,4,1.9,1.4,0.1,0.8,1.5,0.9,0.4,1.7,0,0.1,0.7,0,0
41,Douglas Tanque,786,Pacos de Ferreira,29, FW  ,29(2),2463,2,0.6,17.2,64.8,0.1,0.4,0,6.96,9,9,1,2.9,4.8,5,0.7,2.2,0.4,1.7,3,0.8,0.2,2.4,0,0.9,0.6,0.1,0
42,Gil Dias,935,Famalicao,26," D(L),M(LR)  ",26(5),2366,3,0.6,29.6,77.4,0,0.8,0.1,6.96,0,5,0,1.3,0.7,0,2.5,1.5,0.1,1.5,2.1,2,1.3,0.9,0,0.8,0.9,0.1,0
43,Willyan,1463,Portimonense,28," D(C),DMC  ",29(3),2422,2,0.3,38.8,72.7,0,4.4,0.1,6.95,0,12,0,1,3.8,2,0.3,1.4,0,0.1,0.4,2,2,1.9,0.2,3.2,1.3,0.5,0
44,Ricardo Esgaio,288,Braga,30," D(R),M(R)  ",32,2871,3,1.3,46,80.4,1.1,2.2,0,6.95,1,6,0,0.4,1.1,1,0.3,0.7,0.7,0.3,0.7,2.2,1.5,1.4,0.1,1.6,1.3,0.3,0
45,Zouhair Feddal,296,Sporting,33, D(C)  ,28,2411,3,0.5,60.8,83.4,0,3.9,0,6.94,2,9,0,1,2.3,0,0.1,0.4,0,0.1,0.5,0.9,1.6,1.4,0.7,2,0.3,0.4,0
46,Fábio Pacheco,108,Moreirense,34," D(C),DMC  ",30,2585,1,0.2,36.2,84.1,0,2.1,0,6.94,0,13,0,0.4,1.2,0,0.1,1.1,0,0.4,0.9,3.5,2.7,1.4,0.1,1.8,1.7,0.8,0
47,Maurício Antônio,1463,Portimonense,31, D(C)  ,33,2938,0,0.1,57.2,85.3,0.1,6.5,0,6.93,1,6,0,0.3,2.4,1,0.1,0.4,0,0.1,0.4,1.6,3,1,0.2,4.2,0.5,0.4,0
48,Oleg Reabciuk,786,Pacos de Ferreira,25," D(L),M(L)  ",11,990,1,1,34.7,77,1.1,1.6,0,6.92,2,2,0,0.9,1.3,1,0.5,2.4,0.2,0.6,1.6,1.8,1.6,2.1,0.3,1.6,0.7,0.2,0
49,Bruno Costa,786,Pacos de Ferreira,26," D(R),M(C)  ",30(1),2470,3,1.4,37.3,88.3,1.1,2.4,0,6.92,4,8,0,1.3,0.2,4,1.2,2.1,0,0.8,1.4,1.5,0.9,1.7,0,0.2,1.1,0.2,0
50,Fahd Moufi,1463,Portimonense,27," D(R),M(R)  ",25(1),2158,4,0.8,28.2,76.1,0.8,1.4,0,6.92,0,6,0,0.3,1.6,0,0.8,1.8,0.1,0.5,1.5,2,1.8,1.6,0.1,1.8,0.4,0.1,0
51,Nuno Sequeira,288,Braga,32," D(CL),M(L)  ",24(2),2055,2,0.8,57.1,79.8,0.5,3.8,0,6.91,0,7,0,0.3,1.7,1,0.5,1.3,0,0.5,0.9,2.2,1.9,1.5,0.3,1.4,1.2,0,0
52,Pepe,297,Porto,40, D(C)  ,26(1),2187,1,0.2,60,90,0,4.6,0,6.91,2,6,0,0.4,2.3,2,0.1,0.7,0.1,0.1,0.2,1.2,0.9,0.8,0.6,2.7,0.2,0.5,0
53,Gideon Mensah,107,Vitoria de Guimaraes,24," D(L),M(L)  ",22,1832,0,0.5,36.5,81.5,0.1,1.2,0,6.91,0,5,0,0.2,1.3,3,1.7,0.7,0.1,1,1.5,2.8,1.4,1.5,0.1,1.7,1,0.2,0
54,Léo Andrade,264,Maritimo,25, D(C)  ,21,1856,1,0.1,46.4,79.6,0,3,0,6.91,1,7,0,0.5,3.2,1,0.2,0.3,0,0,0.3,1.1,2,1,0.3,4.1,0.8,0.9,0
55,Ricardo Ferreira,1463,Portimonense,33, GK  ,5,389,0,0,36.2,54.1,0,9,0,6.90,0,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0
56,João Mário,296,Sporting,30, M(CLR)  ,24(4),1992,1,1.2,42.1,87.9,0.6,1.6,0,6.90,2,4,0,0.8,0.6,0,1.7,1.4,0,1.1,1.5,1,0.7,1.2,0,0.1,0.9,0,0
57,Hidemasa Morita,251,Santa Clara,28, DMC  ,20,1800,1,0.4,43.6,79.1,0.2,2.9,0,6.90,2,1,0,0.5,1.3,0,1.2,0.5,0.1,0.7,1.4,2,1.3,1.8,0,1.5,1.4,0.4,0
58,Jan Vertonghen,299,Benfica,36, D(CL)  ,26(2),2406,0,0.1,64.8,86.8,0,3.7,0,6.90,0,2,0,0.7,3.4,0,0.2,0.5,0,0.1,0.3,1,1.4,0.8,0.6,2.6,0.3,0.3,0
59,Daniel Guimarães,936,Nacional,36, GK  ,14,1260,0,0,28.5,58.4,0,5.6,0,6.90,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,1.7,0,0,0
60,Rúben Lima,292,B-SAD,33," D(CL),M(L)  ",32(1),2863,4,1.2,33.3,66.2,1.1,2.1,0.1,6.90,0,5,0,0.6,1.7,2,0.9,1.1,0.1,0.7,1.6,1.5,1.7,0.8,0.2,2,0.8,0.1,0
61,Nicolás Otamendi,299,Benfica,35, D(C)  ,27,2430,0,0.1,68,87.9,0,3.1,0,6.89,1,13,0,0.7,2.9,0,0.1,0.9,0,0.3,0.5,2.1,2.6,1.7,0.9,2.7,0.7,0.4,0
