,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Robert Lewandowski,37,Bayern,34, FW  ,33,2959,7,1.4,22.1,77.5,0,0.6,0.2,7.65,22,2,0,4.4,1.7,5,1.5,1.4,0.9,1.5,2.8,0.4,0.2,0.8,0,0.5,0.2,0,0
1,Thiago Alcântara,37,Bayern,32, M(C)  ,26(4),2409,6,1.3,83.6,91.8,0.5,7.3,0.1,7.59,2,5,0,0.8,1.2,3,1.9,1.1,0,0.9,0.7,2.9,1.5,1.7,0,0.6,0.8,0.1,0
2,Kerem Demirbay,1211,Hoffenheim,29, M(C)  ,24(2),2023,9,3.1,48.8,81.2,1.7,2.9,0.2,7.59,4,6,0,2.3,0.7,6,2.2,1.3,0.1,2,2,2.2,0.8,1.8,0,0.8,1.5,0.4,0
3,Marcel Halstenberg,7614,RBL,31," D(CL),M(L)  ",27(1),2414,6,2,40.9,74.3,1.6,1.4,0,7.56,3,2,0,0.8,2.6,3,1,0.8,0.1,0.9,1,2.4,1.4,0.9,0.5,1.9,0.8,0.1,0
4,Sébastien Haller,45,Eintracht Frankfurt,28, FW  ,23(6),2181,9,1.3,27,63.5,0,0.4,0.1,7.55,15,3,0,1.9,6.9,3,1,1.5,0.7,1.7,3,0.8,0.5,1.4,0,0.8,0.4,0,0
5,Jadon Sancho,44,Borussia Dortmund,23, AM(CLR)  ,26(8),2464,14,1.9,38.3,84.9,0.8,0.6,0.1,7.52,12,2,0,1.2,0,7,3.3,1.1,0.1,1.7,2.7,0.6,0.4,0.1,0,0.1,0.6,0,0
6,Joshua Kimmich,37,Bayern,28," D(CR),DMC,M(R)  ",34,3060,13,2.4,74.1,90.5,2.2,4.2,0.1,7.49,2,4,0,0.7,0.7,4,1.1,1.5,0.1,0.7,1.2,1.4,1,0.8,0.1,1,0.9,0.3,0
7,Thorgan Hazard,134,Borussia M.Gladbach,30," M(CLR),FW  ",33,2878,10,2.2,34.8,76.9,1.4,1.6,0.2,7.44,10,1,0,2.3,0.7,6,2.2,1.8,0.5,1.5,2.2,1.5,0.8,0.8,0,0.2,0.9,0.1,0
8,Willi Orbán,7614,RBL,30, D(C)  ,23(1),2050,0,0,41.6,78.2,0,2.7,0,7.41,4,5,0,1.1,4.8,3,0.1,1.2,0,0.1,0.4,2,1.5,1.1,1.4,5.7,0.6,0.6,0
9,Lukasz Piszczek,44,Borussia Dortmund,37," D(CR),M(R)  ",20,1759,6,1.1,56.2,83.3,0.6,1.3,0.2,7.41,1,3,0,0.6,3.1,2,0.4,0.5,0,0.3,0.7,2.9,2,0.8,0.2,3,0.8,0.2,0
10,Marco Reus,44,Borussia Dortmund,33," M(CLR),FW  ",27,2322,8,1.4,37.6,81.8,0.4,1.5,0.1,7.39,17,3,1,2.6,0.7,5,0.9,1.1,0.6,1.4,2,1.2,0.3,1.3,0,1.2,0.9,0,0
11,Kingsley Coman,37,Bayern,26," M(LR),FW  ",17(4),1392,4,1.3,29.4,85,0.7,0.5,0,7.34,6,2,0,1.5,0.6,2,2.9,2,0.1,1.6,2.3,0.5,0.2,0.8,0,0.1,0.6,0,0
12,Ishak Belfodil,1211,Hoffenheim,31," AM(LR),FW  ",20(8),1864,3,1.1,15.6,72.2,0.1,0.1,0,7.29,16,3,0,3.1,1.8,4,1.4,0.5,0.8,1.1,1.4,0.5,0.1,0.9,0,0.5,0.4,0,0
13,Kevin Volland,36,Leverkusen,30," AM(CLR),FW  ",32(2),2820,9,1.3,25.3,75,0.6,0.7,0.1,7.28,14,4,0,2.6,1,4,0.9,1.5,0.6,1.7,2.8,1,0.2,1.2,0.1,0.9,0.4,0,0
14,Daniel Caligiuri,39,Schalke,35," D(R),M(CLR),FW  ",31,2760,3,1.9,37.2,68.5,1.5,2.7,0,7.28,7,9,0,1.6,1.3,5,2.1,1.2,0,1.4,1.5,3,1.6,1,0.1,2,1.9,0.3,0
15,Yussuf Poulsen,7614,RBL,28," AM(R),FW  ",27(4),2454,3,1.1,24.9,60.8,0.2,0.3,0.1,7.27,15,2,0,2.1,4.6,4,0.8,1.6,0.6,2,3.1,0.6,0.2,1.8,0.1,0.9,0.7,0.1,0
