,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Bas Dost,296,Sporting,33, FW  ,30(1),2710,4,0.7,21.4,68.1,0,0.2,0,7.73,34,4,0,2.8,3.5,11,0.1,1,0.6,0.5,1.3,0.6,0.1,0.9,0,0.7,0.2,0.1,0
1,João Mário,296,Sporting,30, M(CLR)  ,1,90,1,3,52,90.4,4,2,0,7.71,0,0,0,6,0,0,1,3,0,3,1,0,0,0,0,1,0,0,0
2,Mika,122,Boavista,32, GK  ,3,270,0,0,26.3,43,0,6,0,7.70,0,0,0,0,0.3,1,0,0,0,0,0,0,0,0,0,1.7,0,0,0
3,Bruno Wilson,288,Braga,26, D(C)  ,1,90,0,1,52,92.3,0,4,0,7.65,0,0,0,0,2,0,0,1,0,0,0,1,3,0,1,6,0,1,0
4,Alejandro Grimaldo,299,Benfica,27," D(L),M(L)  ",14,1253,3,1.6,53,80.7,1.1,2.1,0.1,7.59,2,1,0,1.5,0.6,1,1,1,0,1.5,1.1,2.6,2.5,0.6,0.9,2.1,0.9,0.1,0
5,Pizzi,299,Benfica,33, M(CLR)  ,33,2848,8,2.7,75.6,84.1,2,6.8,0.1,7.57,10,4,1,2.2,0.2,7,0.9,1.6,0.1,1.7,1.4,1.8,1.1,1.4,0,0.2,0.9,0.1,0
6,Jonas,299,Benfica,39," AM(CLR),FW  ",15(4),1333,4,1.3,31.5,77.1,0.3,1.7,0,7.54,13,2,0,3.5,1.3,5,0.8,1.8,0.3,1.8,2.1,1.1,0.3,1.2,0.1,0.2,0.7,0.2,0
7,Yacine Brahimi,297,Porto,33, M(CLR)  ,16(6),1416,3,1.1,27.3,78.3,0.5,0.6,0,7.49,6,1,1,2,0,3,4,2.9,0.1,2.5,2.7,1.2,0.4,1,0,0,0.3,0,0
8,Danilo Pereira,297,Porto,31," D(C),DMC  ",27(1),2423,1,0.4,54.5,87.1,0,4.3,0.1,7.49,4,4,0,1,3.5,3,0.7,2,0,0.7,0.6,1.8,2.3,1.1,0,1.4,0.4,0.3,0
9,Tiquinho Soares,297,Porto,32, FW  ,15,1256,0,1,19.9,70.6,0.1,0.9,0,7.47,12,1,0,3.3,2.2,2,0.7,2.4,0.7,2.5,2.7,0.3,0.1,3.3,0,0.5,0.3,0.1,0
10,Alex Telles,297,Porto,30," D(CL),M(L)  ",32,2855,8,1.9,42.8,76.9,2.3,2.7,0,7.45,1,4,1,0.9,1.5,2,0.7,0.7,0.1,0.6,0.5,1.8,2.6,1,0.2,1.7,0.5,0.1,0
11,Wilson Eduardo,288,Braga,32," AM(LR),FW  ",15(3),1315,8,1.9,21.8,66.3,2.2,0.7,0,7.39,6,3,0,2,1.2,4,0.6,0.8,0.2,1.2,1.6,1.3,1.1,0.8,0,0.6,0.5,0,0
12,Nélson Semedo,299,Benfica,29," D(LR),M(R)  ",31,2781,6,1.1,49.3,79.8,0.6,1.6,0,7.37,1,6,0,0.5,0.7,1,1.6,2.1,0.1,1.5,1.4,3,1.2,1.6,0.7,1.6,0.3,0.2,0
13,Lisandro López,299,Benfica,33, D(C)  ,6(2),677,1,0.4,54.6,84.2,0,3.9,0,7.36,3,4,0,1.8,3,2,0.1,0.8,0,0.1,0.3,1.5,2.6,1.1,1.1,3.4,0.4,0.5,0
14,Felipe,297,Porto,34, D(C)  ,32,2880,1,0.3,48.5,84,0,4.8,0,7.36,2,9,0,1.3,3.1,0,0.3,0.9,0.1,0.1,0.7,2,2.4,1.3,0.2,4.4,0.3,0.6,0
15,Bruno Teles,121,Rio Ave,37, D(L)  ,0(1),69,0,0,29,72.4,0,1,0,7.35,0,0,0,0,1,0,0,0,0,0,1,8,3,0,2,1,0,0,0
16,Thiago Carleto,5948,Arouca,34," D(L),M(L)  ",2,180,0,1.5,35.5,62,2,5,0,7.35,0,1,0,2,1,0,0.5,1,0,1,1.5,3.5,3.5,2,0,4,0.5,0.5,0
17,Gelson Martins,296,Sporting,28, M(LR)  ,32,2771,9,1.4,35.4,80.4,0.6,0.5,0,7.31,6,6,0,1.7,0.2,1,2.3,2,0.4,2.4,2.2,1.8,0.9,1.8,0.1,0.5,0.4,0,0
18,Moussa Marega,107,Vitoria de Guimaraes,32," AM(LR),FW  ",23(2),2034,6,0.8,17.1,60.7,0.2,0.7,0,7.29,13,5,1,2.6,1.2,7,1.1,1.8,0.9,1.9,2.6,1.1,0.7,1.6,0,1.1,0.5,0,0
19,Rodrigo Battaglia,2008,Chaves,31, M(C)  ,14,1260,0,0.5,37.1,76.3,0.1,2.4,0,7.28,3,4,0,1.8,2.1,2,1.8,1.9,0.2,1.6,1.4,2.6,2,2,0.1,1.6,0.7,0.4,0
20,Raúl Silva,264,Maritimo,33, D(C)  ,29,2595,0,0.1,36.2,75.1,0,3.1,0,7.28,7,6,1,0.7,2,4,0.6,1.7,0,0.4,0.3,2.2,2.5,2.1,0.5,4.2,0.7,0.6,0
21,Iván Marcano,297,Porto,35, D(CL)  ,32,2880,1,0.2,46.4,82.8,0,4.1,0,7.24,4,6,0,0.8,3.4,2,0.1,0.3,0,0.1,0.5,1.3,2.1,0.8,0.1,3.6,0.2,0.5,0
22,João Palhinha,292,B-SAD,27, DMC  ,13,1170,0,0.5,35.2,74.8,0,2.2,0,7.24,1,7,0,1,3.9,1,0.4,2.9,0.2,1,0.9,3.2,2.3,2.5,0,2.4,0.2,0.4,0
23,Aílton,2188,Estoril,28, D(L)  ,14(4),1330,1,0.3,24.7,63.6,0.3,2.1,0.1,7.24,0,10,0,0.9,2.5,4,1.5,1.9,0,1.6,1.3,3.7,3.4,2.6,0.2,3.1,1,0,0
24,Sebastián Coates,296,Sporting,32, D(C)  ,33,2970,1,0.2,52,83.8,0,3.3,0,7.23,3,7,0,0.9,2.8,0,0.3,0.7,0.1,0.2,0.3,2,2.6,1.2,0.5,3.7,0.4,0.3,0
25,Eduardo Salvio,299,Benfica,32, M(CR)  ,26(3),2010,6,1.3,31.8,79.7,0.6,0.4,0,7.22,4,1,0,2.5,0.7,2,1.7,1.4,0.3,1.8,2.3,1.2,0.9,1.4,0,1.1,0.5,0,0
26,André Silva,297,Porto,27, FW  ,28(4),2456,5,1.2,21.1,72.1,0.2,0.4,0,7.22,16,2,0,3,1.4,3,0.7,1.4,0.6,2.2,2.4,0.8,0.3,1.2,0,0.3,0.2,0,0
27,Ljubomir Fejsa,299,Benfica,34, DMC  ,25,2157,0,0.4,61.7,90.5,0,3.7,0,7.19,0,3,0,0.4,0.9,0,0.1,1.2,0,0.7,0.8,3.4,2.4,1.7,0.2,1,1.6,0.2,0
28,Beto,296,Sporting,41, GK  ,3,270,0,0,31.3,87.2,0,5.3,0,7.18,0,0,0,0,0.3,1,0,0.3,0,0,0,0,0,0,0,1.3,0,0,0
29,Douglas,296,Sporting,35, D(C)  ,1(1),135,0,0,48.5,81.4,0,4.5,0,7.18,0,0,0,0.5,3,0,0,1,0,0,0,1.5,3.5,2.5,1.5,4,0,0.5,0
30,Víctor García,936,Nacional,28, D(R)  ,22,1906,3,0.7,30,78.3,0.6,1.5,0,7.17,0,6,0,0.5,0.4,3,1.5,1.1,0,1.2,1,3.8,2.8,0.6,0.2,1.7,0.7,0.3,0
31,Nuno Sequeira,936,Nacional,32," D(CL),M(L)  ",29,2549,0,1.4,35.4,62.4,1.4,2.3,0,7.16,0,9,0,0.5,1.3,3,0.7,2,0,0.6,0.5,3.5,3.6,1.8,0.1,3.1,1.6,0.2,0
32,Miguel Layún,297,Porto,34," D(LR),M(CLR)  ",12(4),1079,3,1.9,39.8,78.3,2.6,3.4,0.1,7.14,1,3,0,1.1,0.6,1,0.3,0.6,0.1,0.2,0.5,1.3,1.1,0.7,0.1,0.9,0.8,0.1,0
33,Branimir Kalaica,299,Benfica,24, Defender  ,1,90,0,0,68,76.5,0,3,0,7.13,1,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0
34,Willy Boly,288,Braga,32, D(C)  ,3,270,0,0,55.7,91,0,3.3,0,7.13,0,0,0,0,1.3,0,0.7,0.3,0,0,0,1.3,2.7,1.7,1,5.7,0,1,0
35,Pedro Santos,288,Braga,35," D(L),M(CLR)  ",25(2),2026,7,1.6,30.7,69.6,1.5,2.4,0,7.11,6,8,0,1.9,0.6,3,1,3.5,0.2,1.3,1.7,1.5,1,1.5,0,0.4,0.6,0.1,0
36,Adrien Silva,296,Sporting,34, M(C)  ,26(1),2160,2,0.8,54.8,84.3,0.3,2.5,0,7.11,4,6,0,1.5,0.8,2,0.8,1.8,0.1,2.3,0.9,3.1,1.6,2.3,0,0.2,0.7,0.1,0
37,Radosav Petrovic,121,Rio Ave,34, M(C)  ,13,1170,0,0.5,53.2,83.4,0.1,6.2,0,7.11,0,5,0,0.9,1.8,0,0.8,1.8,0,0.5,0.6,1.9,1.9,2.2,0.2,2.1,0.6,0.4,0
38,Rui Fonte,288,Braga,33," M(R),FW  ",24(2),2211,1,0.6,21.9,78.6,0.2,0.6,0,7.10,11,6,0,1.9,1.7,3,0.3,1.7,0.3,2.5,1.5,1.5,0.7,1.9,0,1.2,0.5,0.2,0
39,Gil Dias,121,Rio Ave,26," D(L),M(LR)  ",30(4),2578,4,0.9,23.2,77.3,0.2,1,0,7.10,6,4,0,1.7,0.3,5,2.4,1.4,0.1,1.8,2.4,2.4,0.9,1.4,0,0.1,0.7,0,0
40,Maurides,292,B-SAD,29, FW  ,10(2),930,2,1.1,18.9,65.2,0.1,0.8,0,7.10,6,1,0,2.5,5,2,0.3,1.3,0.8,1.7,3,0.2,0.1,0.8,0,1.1,0.3,0.2,0
41,Jorginho,5948,Arouca,27, AM(R)  ,9(1),797,2,0.7,19.8,69.7,0.5,0.2,0,7.09,5,2,0,1.5,0.6,2,1.4,1.4,0.4,1.9,2.2,1.9,0.6,1.1,0,0.5,0.5,0.2,0
42,Baiano,288,Braga,36, D(R)  ,25(1),2267,0,0.7,40.2,74.2,0.5,3.9,0,7.09,1,6,0,0.3,1.3,0,0.5,1.9,0,1,0.9,2.7,3,2.3,0.2,2.5,0.6,0.4,0
43,Luisão,299,Benfica,42, D(C)  ,28,2339,0,0.4,56.5,89.2,0,2.4,0,7.09,0,4,0,0.9,2.5,1,0,0.3,0.1,0,0.5,1,2,1.6,1,4,0.1,0.5,0
44,Konstantinos Mitroglou,299,Benfica,35, FW  ,26(2),2243,1,0.6,12.3,70.3,0,0.3,0,7.09,16,2,0,2.7,1,3,0.2,0.6,0.9,0.9,1.6,0.1,0.1,1.2,0,0.2,0.1,0,0
45,André Pinto,288,Braga,33, D(C)  ,10,882,0,0.2,51,84.3,0,5.7,0,7.08,2,1,0,0.4,1.8,0,0,0.5,0,0.1,0.1,0.6,2.6,0.3,0.7,4.3,0.2,0.3,0
46,Maurício Antônio,264,Maritimo,31, D(C)  ,28,2497,1,0.1,34.6,82.1,0,5.1,0,7.08,3,4,0,0.6,1.8,2,0,0.6,0.1,0,0.3,1.4,2.8,1.1,0.7,4.8,0.5,0.7,0
47,Djavan,288,Braga,35, D(L)  ,13(3),1183,0,0.6,31.9,80.6,0.5,0.9,0,7.08,0,3,0,0.1,1.2,1,1.3,2.2,0.1,0.6,0.6,2.4,2.2,1.1,0.1,2.3,0.6,0.3,0
48,Rafa Soares,121,Rio Ave,28, D(L)  ,32,2880,4,1.8,44.8,76.7,1.7,2.8,0,7.08,3,4,0,0.7,0.6,3,0.7,0.7,0,0.5,0.8,1.8,1.6,1.1,0.6,2.3,0.5,0.1,0
49,Anderson Esiti,2188,Estoril,28, DMC  ,2,180,0,0,46,89.1,0,3,0,7.08,0,1,0,0,0.5,0,1.5,2.5,0,2,1,5,2.5,2.5,0,2.5,1.5,0,0
50,Nuno Pinto,298,Vitoria de Setubal,36, D(L)  ,31,2722,4,1.5,44.1,74.8,1.5,3.1,0,7.07,0,11,0,0.4,1.3,3,0.6,2,0.1,0.8,1,1.8,2.4,1.3,0.2,2.9,0.6,0.2,0
51,João Jaquité,8071,Tondela,27, DMC  ,1,90,0,1,42,76.2,0,3,0,7.07,0,1,0,0,2,0,1,4,0,3,2,6,2,2,0,2,0,0,0
52,William Carvalho,296,Sporting,31, M(C)  ,31(1),2810,3,0.6,71.8,88,0,5.3,0.1,7.07,2,9,0,0.5,1.1,2,1.1,1.6,0,0.9,0.8,1.9,1.4,1.9,0,1.1,0.7,0.3,0
53,Gonçalo Guedes,299,Benfica,26," AM(CLR),FW  ",14(2),1195,2,1.4,25.5,85.8,0.8,0.6,0.1,7.07,2,1,0,2.2,0.4,1,0.9,2.6,0.3,1.3,2.3,0.9,0.6,1.1,0,0.1,0.3,0,0
54,Ezequiel Schelotto,296,Sporting,34," D(R),M(LR)  ",22(1),1945,5,1,44.8,76.7,0.7,1.8,0,7.07,0,4,0,0.5,1,0,1.1,1.9,0.2,1.2,1.1,2,2,1.1,0.4,2,0.4,0,0
55,Renan Bressan,2008,Chaves,34, M(C)  ,14(1),1210,0,1.5,37.8,78.3,1.5,2.3,0,7.06,4,7,0,1.9,0.9,0,0.4,0.7,0,0.5,1.7,3.1,1.4,2,0,0.7,0.9,0.2,0
56,Maxi Pereira,297,Porto,38, D(R)  ,23(1),2058,2,1.1,44.8,81.5,0.9,1.8,0,7.06,2,6,2,0.5,0.7,0,0.8,1.3,0.3,0.4,1,2.5,1.5,2.1,0,1,0.7,0.1,0
57,Rodrigo Battaglia,288,Braga,31, M(C)  ,16,1440,0,0.6,50.1,80.2,0.1,2.3,0,7.06,1,1,0,1.1,2.2,0,1.8,2.1,0.2,1.4,1.6,2.2,0.9,2.6,0.1,1.3,0.7,0.2,0
58,Eliseu,299,Benfica,39," D(L),M(L)  ",12,997,2,0.3,37.7,78.1,0.5,1.8,0,7.05,0,2,0,0.8,1.4,1,0.7,1.7,0,0.3,0.3,1.7,1.7,1,0.3,1.3,0.5,0,0
59,Willy Boly,297,Porto,32, D(C)  ,4,360,0,0.3,56.5,82.3,0,3,0,7.05,0,0,0,0.3,3,0,0,0,0,0,0.8,1.5,1.3,1,0,4.3,0,0,0
60,Dyego Sousa,264,Maritimo,33, FW  ,13(2),1205,1,1.1,24.1,67.1,0.2,0.5,0.1,7.05,5,0,0,1.8,1.5,3,2.1,1.6,0.7,2.6,4.1,1.1,0.3,1.7,0,1.1,0.6,0.1,0
61,Erdem Sen,264,Maritimo,34, DMC  ,27,2403,0,0.3,34.4,78,0,2.3,0,7.05,2,6,0,0.7,2.2,4,0.4,0.7,0.1,0.6,0.7,2.2,2.9,1.2,0,2.3,0.9,0.4,0
62,Jesús Corona,297,Porto,30," D(R),M(CLR),FW  ",20(9),1652,5,1.5,27.7,79.7,1.1,0.8,0,7.04,3,4,0,1.1,0.2,1,2.1,1.5,0.2,1.7,1.6,0.9,0.5,1.1,0,0.1,0.3,0.1,0
63,Iuri Medeiros,122,Boavista,28," AM(CR),FW  ",26(1),2295,8,1.5,25.2,68.7,1.1,1.3,0.1,7.04,7,7,0,1.9,0.4,3,1,1,0.3,1.4,2.2,1.4,0.5,0.9,0,0.4,0.5,0,0
64,Ghislain Konan,107,Vitoria de Guimaraes,27," D(L),M(L)  ",20,1800,0,0.5,38.5,80.9,0.5,2.3,0,7.04,0,1,0,0.1,0.8,1,1.9,1.6,0,1.1,0.8,1.9,1.8,1.1,0.2,2.2,0.5,0.2,0
65,Victor Lindelöf,299,Benfica,28, D(CR)  ,32,2880,0,0.2,62.2,89.9,0,2.9,0,7.03,1,1,0,0.4,2.2,0,0.3,0.5,0,0.1,0.2,0.6,1.7,1,1,3.4,0.2,0.2,0
66,Nuno Henrique,122,Boavista,36, D(C)  ,10(2),904,0,0,29,59.8,0,2.8,0,7.02,2,3,0,0.6,2.3,0,0,0.8,0,0,0.4,2.3,3.1,0.9,0.5,4.2,0.6,0.6,0
67,Tiquinho Soares,107,Vitoria de Guimaraes,32, FW  ,16,1440,1,1.1,17.9,66.8,0.1,0.6,0.1,7.02,7,5,0,3.1,1.9,2,1.2,2.8,0.6,3,2.9,0.5,0.3,3.2,0,1,0,0.1,0
68,João Talocha,122,Boavista,33," D(L),M(L)  ",32,2833,1,0.3,31.5,63.2,0.3,1.8,0,7.02,0,6,0,0.4,1.8,2,0.3,0.8,0.1,0.3,0.8,2.6,3.3,1.5,0.3,3.3,0.5,0.2,0
