,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Kike Hermoso,54,Real Betis,23, Defender  ,1,90,0,0,60,83.3,0,2,0,7.77,1,0,0,2,6,1,1,0,0,0,1,2,0,1,1,5,0,1,0
1,Karim Benzema,52,Real Madrid,35, FW  ,31(1),2600,12,1.9,38.1,85.2,0.1,1,0.1,7.69,27,0,0,4,0.6,10,1.1,0.3,1,0.8,1.1,0.3,0.1,0.4,0,0.4,0.2,0,0
2,Vinícius Júnior,52,Real Madrid,22," AM(L),FW  ",30(5),2701,10,1.9,35.1,85.9,0.3,1.2,0.1,7.56,17,6,0,2.3,0.1,8,2.7,2.1,0.7,1.7,2.5,1.3,0.2,1,0,0,1,0,0
3,Ousmane Dembélé,65,Barcelona,26," AM(CLR),FW  ",15(6),1413,13,2.1,31.7,84.4,1.4,1.1,0.3,7.46,1,3,0,2.2,0.2,4,2.8,0.8,0.2,1.3,1.8,1.1,0.4,0.5,0,0.1,0.8,0,0
4,Miguel Gutiérrez,52,Real Madrid,21, D(L)  ,3,262,1,1,50.3,94,0.7,4.3,0,7.44,0,1,0,0,0.7,0,2,2.7,0,0.7,0.3,2.3,0.7,1,0,0.7,0.7,0,0
5,Gerard Moreno,839,Villarreal,31," AM(CR),FW  ",14(3),1194,3,1.8,25.4,69.4,0.2,1.8,0.4,7.44,9,2,0,2.2,1.1,6,2.3,0.8,0.5,1.7,1.8,0.3,0.4,0.6,0,0.8,0.4,0.1,0
6,Nabil Fekir,54,Real Betis,29," AM(CLR),FW  ",33(1),2812,8,2.5,38.8,86.4,1.8,1.3,0.2,7.38,6,7,1,2.5,0.8,7,2.4,2.7,0.3,2.4,3,1.3,0.2,1.9,0,0.1,0.9,0,0
7,Andrii Lunin,52,Real Madrid,24, GK  ,2,180,0,0,33.5,85.1,0,6,0,7.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,1.5,0,0,0
8,Casemiro,52,Real Madrid,31, DMC  ,31(1),2576,3,0.8,61.3,86,0.1,5.5,0.2,7.26,1,11,0,1.3,3.2,3,0.6,1.2,0.1,0.4,1,2.5,1.2,1.7,0,1.8,1.2,0.6,0
9,Joselu,60,Deportivo Alaves,33, FW  ,35(2),3126,4,0.9,28.4,61.1,0.1,0.6,0.1,7.25,14,0,0,2.6,7.7,5,0.5,1.5,0.3,0.9,2.1,0.4,0.2,1.2,0,1.2,0.5,0.1,0
10,Vedat Muriqi,51,Mallorca,29, FW  ,16,1439,3,0.9,28.1,54.2,0.1,0.5,0,7.22,5,6,0,3.2,7.3,7,0.6,1,0.4,0.9,2.6,0.4,0.4,1.7,0,1.8,0.4,0,0
11,Iker Muniain,53,Athletic Bilbao,30, AM(CLR)  ,34(1),2803,10,3.1,39.2,84.8,1.5,1.5,0.1,7.19,4,3,0,1.2,0.1,6,1.9,2.3,0.1,1.6,1.8,0.9,0.5,0.4,0,0.1,0.8,0,0
12,Iago Aspas,62,Celta Vigo,35," AM(CR),FW  ",36(1),3094,6,1.5,33.4,75.5,0.4,1.3,0.1,7.19,18,8,0,2.4,0.6,5,1.4,1.4,0.5,0.9,1.8,0.4,0.3,0.6,0,0.5,0.5,0.1,0
13,Daniel Parejo,839,Villarreal,34, M(C)  ,32(1),2712,10,2,60.3,87.6,1.6,4.2,0.2,7.17,2,3,0,0.5,0.5,1,0.8,1.7,0,0.7,0.8,1.3,0.9,0.5,0,0.5,1,0.2,0
14,John Donald,833,Elche,22," D(C),DMC  ",2,180,0,1,42,88.1,0,0.5,0,7.17,0,0,0,1,1,0,0.5,0,0,0,0.5,3.5,1.5,1,0,1.5,1.5,1.5,0
15,Mikel Merino,68,Real Sociedad,26, M(C)  ,33(1),2896,2,0.9,50.8,77.6,0.2,2.4,0.2,7.16,3,8,0,1.3,3.3,3,0.8,2,0.1,1.6,1.3,2.1,0.6,1.8,0.1,1.6,1.2,0.3,0
16,Antoine Griezmann,65,Barcelona,32," AM(CLR),FW  ",3,264,0,0,33.7,85.1,0,3.3,0,7.15,0,0,0,1.3,1.3,0,1,1.3,0,3,1.7,4.3,1,0.7,0,1.3,1.3,0,0
17,Pedri,65,Barcelona,20, AM(CL)  ,10(2),891,1,1.3,48.3,86.5,0.6,3,0.2,7.12,3,0,0,1,0.3,0,1.3,1.4,0,1.4,1.2,1.7,0.4,0.1,0,0.4,1.1,0,0
18,Memphis Depay,65,Barcelona,29," AM(CL),FW  ",20(8),1850,2,1.6,28.9,82.1,1.3,0.6,0,7.10,12,3,0,2.2,0.4,5,1.6,1.6,0.5,1.2,2.7,0.4,0.1,0.8,0,0.1,0.4,0,0
19,Yannick Carrasco,63,Atletico,29," D(L),M(CLR),FW  ",28(6),2594,6,1.6,30.1,80.6,1.2,0.7,0.1,7.08,6,5,0,1.5,0.3,5,2.6,1.1,0.4,1.5,2.3,1,0.6,0.9,0,0.4,0.7,0.1,0
20,Sergio Busquets,65,Barcelona,34, DMC  ,36,3202,0,0.9,76.9,87.6,0.1,5.6,0.1,7.05,2,12,0,0.4,1.7,0,0.6,1.9,0.1,0.4,0.6,2.6,1.3,1.5,0.1,0.8,1,0.2,0
21,Dani Alves,65,Barcelona,40," D(R),M(CR)  ",13(1),1103,3,1.6,65.4,88,1.6,2.8,0.3,7.03,1,2,1,0.4,0.6,1,0.9,0.4,0,0.4,0.7,2.1,0.8,1.9,0.1,0.6,0.9,0.2,0
22,Raúl de Tomás,70,Espanyol,28, FW  ,33(1),2928,3,0.7,21.2,83.9,0.1,1.8,0,7.02,17,5,2,3.1,1,4,1.5,1.6,0.9,1.8,2.6,0.4,0.2,1,0,1.1,0.3,0.1,0
23,Luka Modric,52,Real Madrid,37, M(C)  ,25(3),2050,8,1.3,58.5,90.1,0.4,3.8,0.2,7.01,2,5,0,1,0.2,0,1.1,1.1,0,0.8,1.1,0.6,0.7,0.9,0,0.3,0.8,0.1,0
24,Javi Galán,62,Celta Vigo,28," D(L),M(L)  ",37,3300,3,0.6,43.9,81.9,0.8,2,0,7.01,0,9,0,0.5,0.7,1,2.3,2,0.3,1,1.9,2.9,1.2,1.5,0.1,1.1,1.5,0.2,0
25,Rubén Alcaraz,1354,Cadiz,32, DMC  ,12(2),1106,0,1,45.8,85.5,0.4,4.2,0.1,7.01,2,7,0,1.6,1.6,0,0.8,2.5,0.1,0.8,1.5,2.9,0.9,2.1,0.1,0.9,1.6,0.1,0
26,Óscar Trejo,64,Rayo Vallecano,35," M(CLR),FW  ",24(8),2023,9,1.9,28.6,82.2,1.2,1.1,0.1,7.00,3,13,0,0.7,0.8,2,2.6,2.1,0.1,2.1,2.4,1.3,0.4,1.8,0,0.3,1.1,0,0
27,Mathías Olivera,819,Getafe,25," D(L),M(L)  ",32,2807,3,1,32.9,71.8,0.4,1,0,6.99,1,10,0,0.8,3.5,3,0.8,1.4,0.1,1.2,1.9,2.5,1.7,1.7,0.2,1.7,0.9,0.1,0
