,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Paulo Dybala,87,Juventus,29," AM(CR),FW  ",26(7),2358,5,1.6,38,87.3,0.8,2.3,0,7.77,22,0,0,3.5,0.2,8,2.8,2.2,0.1,2,2.3,0.6,0.4,0.5,0,0.1,0.8,0,0
1,Luis Alberto,77,Lazio,30," AM(CL),FW  ",32(2),2677,14,2.6,47,79.9,1.8,2.5,0.4,7.69,11,5,0,2.4,0.4,5,1.7,1.1,0.1,1.6,1.6,1.1,0.5,0.6,0,0.1,1,0.1,0
2,Faouzi Ghoulam,276,Napoli,32, D(L)  ,11,987,3,2.5,75.4,89.1,1.6,1,0.2,7.65,2,1,0,0.9,2,1,0.8,0.6,0.2,0.4,0.9,0.7,1.4,0.9,0.1,1.2,0.2,0.2,0
3,Papu Gómez,300,Atalanta,35," M(CLR),FW  ",31(2),2758,10,2.9,37.7,81.9,2.3,1.5,0.2,7.65,6,2,0,3,0,6,3.2,2.9,0.5,1.6,2,0.4,0.7,0.6,0,0.1,0.6,0,0
4,Lukasz Skorupski,84,Roma,32, GK  ,1,90,0,0,26,73.1,0,8,0,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,Aleksandar Kolarov,84,Roma,37," D(CL),M(L)  ",34(1),3061,8,2.3,56.8,81.2,1.9,3,0,7.52,2,3,0,1.8,1.5,6,1.6,1.1,0.1,0.8,1.6,1.7,1.5,0.7,0.3,2.4,0.6,0.2,0
6,Lorenzo Insigne,276,Napoli,31," AM(CL),FW  ",36(1),3104,11,2.8,65.9,85.2,0.3,1.3,0.2,7.51,8,4,0,4.8,0.1,7,1.7,0.9,0.9,1.5,2.4,0.8,0.5,0.3,0,0.1,0.5,0,0
7,Alex Sandro,87,Juventus,32," D(CL),M(L)  ",23(3),2115,4,1,54.7,86.4,1,4.2,0.1,7.47,4,8,0,0.7,1.8,3,2,1.1,0.2,0.9,1.2,2.2,1.2,2,0.1,1.6,0.7,0,0
8,Douglas Costa,87,Juventus,32, M(CLR)  ,18(13),1793,12,1.9,30.2,84,1,1.9,0,7.45,4,1,0,1.2,0.2,4,3.4,0.6,0.1,1.1,1.4,0.5,0.2,0.7,0,0.2,0.5,0,0
9,Felipe Anderson,77,Lazio,30," M(CLR),FW  ",9(12),1152,7,1.8,28.3,76.6,1,0.8,0.1,7.45,4,0,0,1.2,0.1,3,3.7,0.7,0,2.2,2.2,1.6,0.5,0.4,0,0.2,1.4,0,0
10,Marco Silvestri,76,Verona,32, GK  ,2,180,0,0,22,68.2,0,6.5,0,7.44,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0
11,Miralem Pjanic,87,Juventus,33, M(C)  ,28(3),2489,8,1.9,66.7,90.2,0.9,5.3,0.2,7.42,5,5,0,1.7,0.4,4,0.9,0.9,0,0.8,1,1.2,2,1.3,0,0.8,1.2,0.1,1
12,Edin Dzeko,84,Roma,37, FW  ,33(3),3019,4,1.4,21.3,70.8,0.1,1.6,0.1,7.40,16,6,0,4.2,3,5,1.1,0.8,0.5,2,2.4,0.4,0.1,1,0,1,0.3,0,0
13,Josip Ilicic,300,Atalanta,35," AM(CLR),FW  ",21(10),2004,8,2.1,34.1,81.6,1.4,2.1,0,7.39,11,3,0,2.9,0.3,6,2.1,2,0.3,1.9,1.9,0.8,0.5,0.7,0,0,0.7,0,0
14,Sergej Milinkovic-Savic,77,Lazio,28, AM(C)  ,33(2),2850,3,1.5,50,79.9,0.1,2.4,0.3,7.39,12,8,0,2.6,2.9,7,1.6,1.5,0.3,2.4,3.5,1.6,0.9,1.7,0,0.9,1.1,0.2,0
