,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Gonçalo Ramos,299,Benfica,21," AM(C),FW  ",0(1),5,0,0,3,66.7,0,0,0,7.83,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Bruno Fernandes,296,Sporting,28, M(CLR)  ,17,1530,7,3.7,56.1,77,1.6,4.1,0.4,7.82,8,3,1,3.5,0.8,4,1.8,2.6,0.4,2.1,2.5,2.3,0.2,1.5,0,0.6,1.3,0.1,0
2,Pizzi,299,Benfica,33, M(CLR)  ,33(1),2827,14,2.9,45.5,79.4,2.4,2.8,0.1,7.61,18,3,0,2.4,0.2,5,1.2,1.7,0.7,1,1.7,1.5,0.6,1.1,0,0.2,1.4,0,0
3,Otávio,297,Porto,28," AM(CLR),FW  ",29(2),2581,9,1.8,47.8,82,0.4,2.9,0.2,7.45,2,11,0,1,0.9,4,2.1,2.3,0,1.3,1.4,2.9,0.7,1.8,0,0.5,1.5,0.1,0
4,Alejandro Grimaldo,299,Benfica,27," D(L),M(L)  ",26,2301,6,2.2,52.3,82.6,1.8,3.2,0.1,7.42,0,1,0,1.2,1,3,1.3,0.8,0.2,0.5,1.4,2.3,0.8,0.7,0.4,1.2,1.7,0.2,0
5,Jesús Corona,297,Porto,30," D(R),M(CLR),FW  ",33,2793,11,1.8,38.3,82.3,1.5,1.9,0.2,7.39,4,5,1,0.8,0.9,3,2.1,1.9,0.1,1.5,2,1.2,1.2,1.2,0.1,0.8,0.5,0.1,0
6,Marcus Edwards,107,Vitoria de Guimaraes,24," AM(CLR),FW  ",23(3),2125,5,1.4,22.2,79.4,0.8,0.5,0.1,7.38,7,2,0,1.7,0,4,3.4,2.7,0.2,1.7,2.3,0.7,0.7,0.5,0,0.1,0.8,0,0
7,Alex Telles,297,Porto,30," D(CL),M(L)  ",28(3),2558,8,1.8,37.4,80.5,2.3,1.8,0,7.37,11,7,2,1.3,1.7,4,0.6,0.8,0.1,0.4,0.6,1.1,1.8,1.7,0.1,1.2,0.6,0.1,0
8,Tabata,1463,Portimonense,26, AM(CLR)  ,23(3),2130,8,2.3,28.5,74.1,2.3,2,0,7.32,1,4,0,1.3,0.7,7,2.4,2.8,0.2,1.8,2.6,1.4,1,1.2,0,0.2,0.7,0.1,0
9,Gabriel Pires,299,Benfica,29," M(C),FW  ",19(3),1633,2,0.8,57.9,78.7,0.1,5.7,0,7.30,2,7,1,1.2,2.4,2,1.2,1.7,0,1.2,1.2,2.6,1.5,1.5,0.1,0.8,1.2,0.2,0
