,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Robert Lewandowski,37,Bayern,34, FW  ,34,2952,3,1.1,21.6,77.4,0.1,0.4,0.1,7.89,35,2,0,4.7,1.6,8,1.4,1.1,0.6,1.6,2.4,0.3,0.2,0.6,0.1,0.2,0.4,0.1,0
1,Christopher Nkunku,7614,RBL,25," M(CLR),FW  ",31(3),2735,13,1.9,28.2,81.8,0.6,0.6,0.2,7.64,20,2,0,2.4,0.8,10,1.9,1.8,0.4,1.5,3.2,0.7,0.4,0.9,0,0.4,0.8,0.1,0
2,Joshua Kimmich,37,Bayern,28," D(CR),DMC,M(R)  ",28,2478,11,2.9,84.2,88,2.4,5,0.3,7.60,3,4,0,1,0.6,5,0.8,1.6,0,0.6,1.1,1.4,1.9,0.7,0.1,0.9,1.4,0.3,0
3,Stefanos Kapino,40,Arminia Bielefeld,29, GK  ,1,90,0,0,28,64.3,0,7,0,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Erling Haaland,44,Borussia Dortmund,22, FW  ,21(3),1915,7,1,19.2,71.3,0,0,0.1,7.55,22,3,0,3.3,1.6,6,0.5,0.6,0.6,0.7,2.4,0.1,0,0.7,0,1.3,0,0,0
5,Patrik Schick,36,Leverkusen,27," AM(R),FW  ",26(1),2094,3,0.6,15.1,68.9,0,0.2,0,7.45,24,0,0,3.3,2,4,0.6,0.8,0.2,0.8,2.2,0.2,0.1,0.5,0,1,0.3,0,0
6,Florian Wirtz,36,Leverkusen,20," AM(CL),FW  ",22(2),1864,10,2.5,33.8,78.7,0.6,1.3,0.5,7.41,7,2,0,1.5,0.3,3,2.3,1,0.4,1.4,3.1,1,0.5,0.6,0,0.1,0.8,0,0
7,Nico Schlotterbeck,50,Freiburg,23, D(C)  ,32,2789,1,0.4,53.9,80.6,0,4.5,0.1,7.39,4,5,0,1.1,3.4,1,0.7,1.1,0,0.5,0.9,2.3,1.8,1,0.7,4.6,0.5,1,0
8,Thomas Müller,37,Bayern,33," M(CLR),FW  ",32,2578,18,2.6,42.9,77,0.6,0.8,0.2,7.34,8,0,0,1.7,1,3,0.4,0.7,0.4,0.8,1.7,1.1,0.5,0.3,0,0.4,1.2,0,1
9,Alphonso Davies,37,Bayern,22," D(L),M(LR)  ",20(2),1744,3,1.5,51.4,84.3,0.4,0.9,0.2,7.31,0,3,0,0.8,0.5,2,3.6,1.2,0.1,1.1,2.1,1.5,1,0.7,0.2,0.9,0.8,0,0
