,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Dylan Saint-Louis,145,Saint-Etienne,28, M(CL)  ,1,84,0,1,30,56.7,2,3,0,7.84,1,0,0,2,3,0,1,0,0,1,2,1,3,0,0,2,1,0,0
1,Sylvain Armand,313,Rennes,42, D(CL)  ,0(1),65,0,0,42,81,0,5,0,7.82,0,0,0,0,2,0,0,0,0,0,0,0,9,1,1,6,0,0,0
2,Anthony Maisonnial,145,Saint-Etienne,25, Goalkeeper  ,1(1),167,0,0,23,43.5,0,6.5,0,7.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,0,0,0
3,Romain Salin,426,Guingamp,38, GK  ,1,90,0,0,17,76.5,0,6,0,7.57,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
4,Alexandre Lacazette,228,Lyon,31," M(CLR),FW  ",28(2),2408,3,1.7,28.2,78,0.1,0.4,0.2,7.57,28,3,0,2.8,0.9,7,1.6,1.2,1,1.7,2.4,1,0.1,1.8,0,0.1,0.8,0,0
5,Marco Verratti,304,PSG,30, M(C)  ,25(3),2158,5,1.4,87.5,88.4,0.1,4.5,0.5,7.54,3,6,0,0.4,0.2,3,2.1,2.8,0,1.7,1.4,3.1,0.8,1.5,0,0.4,2.5,0.1,0
6,Ryad Boudebouz,311,Montpellier,33," M(CLR),FW  ",33,2925,9,3.5,55.3,78.8,2.2,3.7,0.3,7.52,11,4,0,1.8,0.9,7,2.7,1.5,0.1,2.6,1.8,1.2,0.5,0.6,0,0.2,1.1,0,0
7,Dimitri Payet,249,Marseille,36," M(CLR),FW  ",14(1),1249,3,2.6,45.9,80.4,1.6,2.1,0.3,7.52,4,3,0,2.6,0.3,2,1.7,1.4,0,1.5,1.6,1.2,0.8,0.8,0,0,0.9,0,0
8,Fabinho,248,Monaco,29," D(CR),DMC  ",33(4),3071,1,0.9,53.9,84.4,0.1,4,0.1,7.51,9,8,0,0.8,1.8,2,1,1.8,0,0.5,0.6,3.1,1.4,1.8,0,1.8,1.6,0.3,0
9,Mauro Goicoechea,246,Toulouse,35, GK  ,2,180,0,0,28,55.4,0,8,0,7.51,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
