,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Luis Díaz,297,Porto,26, AM(L)  ,18,1507,4,2.2,35,81.9,0.3,1.2,0.1,7.90,14,2,0,3.5,1.8,5,2.6,1.4,0.4,1.1,2.3,0.7,0.2,1.6,0,0.3,0.4,0,0
1,Darwin Núñez,299,Benfica,23," AM(CL),FW  ",24(4),1988,4,1.1,14.8,67.1,0.5,0.6,0,7.62,26,6,0,3,0.9,7,1.4,1,0.8,0.9,1.9,0.5,0.2,1,0,0.5,0.3,0.2,0
2,Luca Waldschmidt,299,Benfica,27," AM(CLR),FW  ",2,142,0,1,23,82.6,0.5,0.5,0,7.58,2,0,0,2.5,0,0,0.5,0,0.5,0,1.5,1.5,0,1,0,0.5,0,0,0
3,Emilijus Zubas,5948,Arouca,32, Goalkeeper  ,1,90,0,0,35,71.4,0,5,0,7.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Mehdi Taremi,297,Porto,30," AM(L),FW  ",27(5),2434,12,1.6,21.1,73.2,0,0.4,0.3,7.46,20,3,1,3.2,1.4,7,0.7,1.5,0.4,1,1.5,0.3,0.4,0.9,0,0.5,0.7,0,0
5,Rafa,299,Benfica,30," AM(CLR),FW  ",22(6),2042,15,1.6,28.3,82.7,0.4,0.3,0.1,7.44,8,3,0,1.8,0.1,3,2.7,2.8,0.3,1.7,2,0.9,0.5,0.6,0,0.1,0.6,0,0
6,Otávio,297,Porto,28," AM(CLR),FW  ",32,2679,11,2.2,51.2,79.3,0.8,2.4,0.4,7.44,3,8,0,1.6,1.1,6,1.1,2,0,0.8,2,3.2,0.7,2.4,0,0.5,1.3,0.1,0
7,Tiago Gouveia,299,Benfica,21, AM(LR)  ,1(1),86,1,0.5,13.5,81.5,0,1.5,0.5,7.37,0,0,0,1.5,0,1,2.5,0.5,0,0,1,1,1,1.5,0,0.5,1.5,0,0
8,Stanislav Kritsyuk,290,Gil Vicente,32, GK  ,4,360,0,0,37.3,67.8,0,8.5,0,7.36,0,1,0,0,0.8,0,0.3,0.5,0,0,0,0,0,0,0,1,0,0,0
9,Vitinha,297,Porto,23, M(C)  ,27(3),2264,3,1.4,62,90.3,0.8,4.2,0.2,7.35,2,3,0,2.1,0.4,3,1.6,0.5,0.1,0.6,0.9,1.6,1.2,1.3,0,0.3,0.6,0.1,0
10,Ricardo Horta,288,Braga,28," AM(CLR),FW  ",31(1),2791,5,2.9,31.8,80.7,1.2,1.1,0.3,7.33,19,4,0,2.7,0.1,6,0.4,1.3,0.2,0.9,1.7,1.3,0.4,0.6,0,0.3,1.2,0,0
11,Pedro Porro,296,Sporting,23," D(R),M(R)  ",19(4),1647,4,2,30.3,72.8,1.8,1.9,0,7.29,4,6,0,1.6,0.4,3,1.4,1.7,0.1,0.6,1.5,1.8,1.1,1,0,1,1.4,0.1,0
