,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Kevin De Bruyne,167,Man City,31," M(CLR),FW  ",25(5),2205,8,2.9,45.3,82.5,1,2.4,0.3,7.63,15,2,0,2.6,0.4,4,1,0.9,0.1,0.7,1.3,1.1,0.2,0.7,0,0.5,0.8,0.1,0
1,Mohamed Salah,26,Liverpool,30," AM(CLR),FW  ",30(5),2763,13,1.8,30.8,79.9,0.2,0.5,0.3,7.54,23,1,0,4,0.2,7,1.5,0.7,0.3,2.3,2.8,0.5,0.2,0.3,0,0.1,0.4,0,0
2,Trent Alexander-Arnold,26,Liverpool,24," D(R),M(R)  ",32,2854,12,2.8,67.3,78.1,2.6,6.3,0.3,7.52,2,2,0,1.6,0.5,5,0.6,0.2,0.3,0.6,1.3,1.3,1.3,0.4,0.4,1,1,0.1,0
3,Son Heung-Min,30,Tottenham,30," M(CLR),FW  ",35,3021,7,2.1,29,86.6,1.2,0.5,0.1,7.51,23,2,0,2.5,0.5,6,1.5,1,0.5,1.3,2.1,0.4,0.4,0.4,0,0.2,0.5,0.2,0
4,Kenedy,15,Chelsea,27," D(L),M(LR)  ",1,59,1,2,46,73.9,0,2,0,7.46,0,0,0,1,0,0,1,0,0,3,2,5,0,0,0,0,1,0,0
5,Harry Kane,30,Tottenham,29," AM(C),FW  ",36(1),3232,9,1.4,23.6,70.3,0.2,1.8,0.3,7.45,17,5,0,3.6,2,7,1.5,1.5,0.4,1.6,2.6,0.4,0.1,1.1,0.1,1.1,0.3,0.2,0
6,Luis Díaz,26,Liverpool,26, AM(L)  ,11(2),964,3,1.5,33.8,87.7,0.4,0.5,0,7.44,4,0,0,2.9,1.2,1,2.4,1.1,0.2,2,2.1,0.7,0.3,1.1,0,0.2,0.5,0,0
7,Rodri,167,Man City,26," D(C),DMC  ",33,2887,2,0.9,86.8,91.8,0.1,5.5,0.1,7.43,7,5,0,1.4,2.6,4,0.4,0.6,0,0.7,0.5,2.2,0.8,1.3,0.1,1.3,0.8,0.2,0
8,Ben Chilwell,15,Chelsea,26," D(L),M(L)  ",6(1),541,1,1.4,38.6,83,1,0.7,0,7.42,3,0,0,1.9,1,1,0.4,2.1,0.3,0.4,1.9,1.1,0.6,1.4,0.1,2,0.4,0,0
9,João Cancelo,167,Man City,28," D(LR),M(R)  ",36,3228,7,1.1,82,85.3,0.6,3.9,0.1,7.42,1,7,0,2.3,1.6,5,1.6,0.7,0.1,0.7,1.3,2.3,1.6,0.9,0.3,0.9,1.3,0.1,0
10,Kieran Trippier,23,Newcastle,32," D(LR),M(R)  ",5(1),430,0,1.2,33.8,65,2,2.8,0,7.38,2,0,0,0.3,1.7,1,0.2,0.5,0,0.2,0.2,2.8,1.7,0.5,0.2,1.7,1,0.5,0
11,Christian Eriksen,189,Brentford,31," M(CLR),FW  ",10(1),938,4,2.7,49.5,80.9,3,5.5,0.1,7.37,1,1,0,2,0.5,3,0.7,0.3,0,0.8,1.6,1.2,0.8,0.5,0,1.1,0.8,0.1,0
12,Joël Matip,26,Liverpool,31, D(C)  ,31,2790,3,0.4,74.8,88.5,0,3.5,0.1,7.36,3,2,0,1.1,3.5,5,0.3,0.4,0,0.2,0.4,1.5,1.4,0.4,1.4,2.9,0.4,0.5,0
13,Sadio Mané,26,Liverpool,31," AM(CLR),FW  ",32(2),2825,2,1.2,30.5,77.3,0.3,0.7,0.1,7.30,16,5,0,2.9,0.9,3,1.4,1.5,0.6,1.7,3.1,1,0.2,1.5,0.1,0.3,0.5,0,0
14,Phil Foden,167,Man City,22," AM(CLR),FW  ",24(4),2133,5,1.4,34.3,87.4,1.3,0.7,0.1,7.29,9,1,0,2,0.2,1,1.3,0.8,0.5,1.2,1.7,0.6,0.4,0.5,0,0.1,0.4,0,0
15,Ivan Toney,189,Brentford,27, FW  ,32(1),2908,5,1.3,22.2,58.9,0.1,0.4,0.3,7.28,12,8,0,2.7,4.5,5,0.7,2.4,0.8,1.3,3.3,1,0.4,1.5,0,1.3,0.8,0.1,0
16,Bernardo Silva,167,Man City,28," M(CLR),FW  ",33(2),2861,4,1.7,53.9,89.6,0.2,1.2,0.1,7.27,8,6,0,1.3,0.2,3,1.5,0.9,0.3,0.7,1.5,1.6,0.6,0.9,0,0.4,1,0.1,0
17,Kristoffer Klaesson,19,Leeds,22, Goalkeeper  ,0(1),35,0,0,9,77.8,0,1,0,7.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,Danny Ward,14,Leicester,29, GK  ,1,90,0,0,25,88,0,2,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
