,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
349,Fabio Borini,16,Sunderland,32," M(CLR),FW  ",19(5),1741,0,0.6,21,74.2,0.1,1,0,6.53,2,5,0,1.4,1.1,0,0.8,1.8,0,1.7,1.1,0.8,1,1.1,0,1.1,0.9,0.1,0
350,Connor Wickham,162,Crystal Palace,30," AM(L),FW  ",4(4),411,0,0,12.3,72.4,0.3,0.3,0,6.52,2,1,0,1.3,2,0,0.5,0.6,0.1,1,0.6,0.5,0.3,1.5,0.1,1.3,0.8,0.1,0
351,Adnan Januzaj,16,Sunderland,28, AM(CLR)  ,18(7),1630,3,1.4,14.2,70.7,0.6,0.6,0,6.52,0,3,1,1,0.5,0,2.3,1.5,0.1,2.3,2.8,0.7,0.4,1,0,0.8,0.6,0,0
352,James Morrison,175,West Brom,36, M(CR)  ,17(14),1740,2,0.7,24.6,80.6,0,1.3,0,6.52,5,3,0,0.7,0.3,0,0.5,0.5,0.1,1.1,1.1,0.8,0.7,0.6,0,0.4,0.8,0.1,0
353,Alfred N'Diaye,214,Hull,33," D(C),M(C)  ",15,1277,0,0.3,37.5,82.6,0.1,1.9,0.1,6.52,1,7,0,0.7,0.9,0,0.5,0.6,0.1,1.3,1.2,2.5,1.4,2.3,0.1,1.1,1.6,0.4,0
354,Álvaro Arbeloa,29,West Ham,40, D(LR)  ,1(2),256,0,0.7,34.7,86.5,0.3,1,0,6.52,0,3,0,0.3,1.3,0,0,1,0,0.3,0,1.7,3,1.7,0.3,2.3,1,0.3,0
355,Michel Vorm,30,Tottenham,39, GK  ,4(1),415,0,0,26.8,75.4,0,7,0,6.52,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0.4,0,0,0
356,Maarten Stekelenburg,31,Everton,40, GK  ,19,1684,0,0,24.8,53.4,0,7.8,0,6.52,0,2,0,0,0.2,1,0.1,0.2,0,0,0.1,0,0,0,0,0.9,0.1,0,1
357,Jesús Navas,167,Man City,37," D(R),M(R)  ",12(12),1059,0,0.8,24.3,83.7,0.7,1.1,0,6.52,0,2,0,0.3,0.4,0,0.6,0.5,0.1,0.4,0.6,0.8,0.9,0.3,0,0.5,0.5,0,0
358,Sam McQueen,18,Southampton,28, D(L)  ,5(8),608,0,0.2,23.2,74.8,0.3,0.8,0,6.52,0,0,0,0.1,1.6,0,0,0.2,0,0.5,0.8,1.2,1.1,0.2,0.1,1.9,0.3,0.3,0
359,Paul Robinson,184,Burnley,43, GK  ,3,270,0,0,34,41.2,0,13.3,0,6.52,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.7,0,0,0
360,Gerard Deulofeu,31,Everton,29," AM(CLR),FW  ",4(7),458,0,0.9,14.9,72,0.5,0.5,0,6.52,0,1,0,0.6,0,0,1.8,0.3,0.9,0.8,1.1,0.5,0.4,0.2,0,0,1.4,0,0
361,Javier Manquillo,16,Sunderland,29," D(LR),M(R)  ",15(5),1428,0,0.2,21.2,77.8,0.3,0.5,0,6.51,1,2,0,0.2,0.9,0,0.8,0.7,0.3,0.9,1.2,1.6,1.2,0.7,0.3,2.5,0.3,0.3,0
362,Jake Livermore,175,West Brom,33," D(C),DMC  ",15(1),1303,0,0.7,33,75.6,0,1.4,0.1,6.51,0,2,0,0.8,0.7,1,0.4,0.6,0,0.6,1.1,1.9,1.3,1,0,1.3,1,0.8,0
363,George Honeyman,16,Sunderland,28, M(CLR)  ,2(3),233,0,0.4,21.6,82.4,0.2,0.4,0,6.51,0,1,0,0.4,0.2,0,1.2,1.6,0.4,1.6,2,1.8,0.8,0.8,0,0.2,0.4,0,0
364,Daniel Amartey,14,Leicester,28," D(CR),DMC  ",17(7),1666,1,0.6,32.8,80.9,0,1.6,0,6.51,1,3,0,0.6,1.4,0,0.1,0.4,0,0.5,0.8,1.7,1,1.2,0,1.4,1.3,0.3,0
365,Divock Origi,26,Liverpool,28," AM(LR),FW  ",14(20),1460,3,0.5,11.5,76.2,0.1,0.4,0,6.50,7,0,0,1.1,0.9,0,0.6,0.9,0.4,1.2,2.2,0.3,0.1,0.6,0,0.1,0.1,0.1,0
366,Darren Fletcher,175,West Brom,39, M(C)  ,37(1),3235,3,0.6,32.2,76.7,0.1,2.7,0.1,6.50,2,0,0,0.5,0.4,0,0.7,0.6,0,1.1,1.2,1.1,1.2,0.6,0.1,0.9,0.8,0.1,0
367,Jay Rodríguez,18,Southampton,34," AM(CLR),FW  ",9(15),885,2,0.3,9.8,67.1,0,0.2,0.1,6.50,5,0,0,1.4,1.7,2,0.3,0.3,0.4,0.6,1,0.3,0.1,0.6,0,0.6,0.3,0,0
368,Tom Huddlestone,214,Hull,36, DMC  ,23(8),2025,0,0.6,40.1,81.9,0,4.1,0.1,6.50,1,5,1,0.7,0.7,0,0.2,0.5,0,0.5,0.4,1.1,1.6,1.1,0.1,2.2,0.8,0.4,1
369,Fernando,167,Man City,35," D(C),DMC  ",5(10),560,0,0.2,24.7,88.7,0,1.1,0,6.50,0,3,0,0.1,1.2,0,0.1,0.5,0,0.1,0.3,1.4,0.9,0.7,0,2.1,0.6,0,0
370,Jeff Hendrick,184,Burnley,31, M(CR)  ,31(1),2696,1,0.4,31.4,77.7,0.1,2.1,0,6.49,2,6,1,1,1.1,1,0.8,1.2,0.1,0.8,1.2,1,1.2,1.4,0,1,1,0.3,0
371,Martin Kelly,162,Crystal Palace,33, D(CLR)  ,25(4),2131,2,0.3,21.5,69.6,0.2,1.6,0,6.49,0,4,0,0.1,1.9,0,0.1,0.3,0,0.1,0.6,1.6,0.9,0.7,0.2,4.6,0.8,0.6,0
372,Callum Wilson,183,Bournemouth,31, FW  ,16(4),1367,0,0.4,9.6,72.8,0.1,0.1,0,6.49,6,0,0,1.6,0.3,0,0.4,1.3,0.9,2,2.4,0.3,0.3,1.5,0,0.1,0.3,0.2,0
373,Shinji Okazaki,14,Leicester,37," AM(CLR),FW  ",21(9),1578,1,0.5,14.6,74.9,0,0.4,0.1,6.49,3,1,0,1,0.9,1,0.4,1.5,0.1,1,1.6,1,0.4,0.9,0,0.2,1.1,0.1,0
374,Benik Afobe,183,Bournemouth,30," AM(C),FW  ",14(17),1454,3,0.7,9.6,78.8,0,0.1,0,6.49,6,1,0,1.3,1.3,0,0.3,0.4,0.5,0.7,0.9,0.3,0.2,0.7,0,0.6,0.4,0.1,0
375,Lee Cattermole,16,Sunderland,35, M(C)  ,8,640,0,0.3,35.1,76.2,0,5.4,0.1,6.49,0,4,0,0.5,0.9,0,0.4,1.1,0,0.8,0.4,1.6,2.5,1.8,0,1.1,2.1,0.8,0
376,Ramadan Sobhi,96,Stoke,26, AM(CL)  ,8(9),849,1,0.5,17.6,78.9,0.1,0.2,0.1,6.48,0,2,0,0.2,0.2,0,1.5,0.5,0.2,1.2,1.1,1.3,0.5,0.6,0,0,1.1,0.1,0
377,Moussa Sissoko,30,Tottenham,33, M(CR)  ,8(17),903,2,0.8,18.1,81.9,0.1,0.4,0,6.48,0,3,0,0.7,0.5,0,0.8,0.4,0.1,0.6,0.8,0.6,0.3,0.8,0,0.4,0.2,0,0
378,Christian Kabasele,27,Watford,32, D(C)  ,7(9),767,0,0.2,14.9,65.1,0.2,1.5,0,6.48,2,1,0,0.4,1.1,0,0.1,0.3,0,0,0.2,0.9,1.1,0.8,0.1,2.5,0.6,0.1,0
379,Abdoulaye Doucouré,27,Watford,30, M(C)  ,14(6),1351,0,0.6,41.7,87,0.1,1.2,0,6.48,1,4,0,1.1,0.7,0,0.7,0.3,0,0.8,0.7,0.9,1.1,0.6,0,1.1,1.1,0.2,0
380,Håvard Nordtveit,29,West Ham,32," D(CR),DMC  ",11(5),956,1,0.3,25.8,77.7,0.1,2.7,0,6.47,0,2,0,0.4,1.2,0,0.3,0.5,0,0.3,0.2,1.1,1.5,0.7,0.3,1.6,0.6,0.3,0
381,Robert Snodgrass,29,West Ham,35, M(CLR)  ,8(7),838,2,1.1,19.9,81.3,1,0.5,0,6.47,0,0,0,0.7,0.5,0,0.4,0.7,0.1,0.7,0.9,0.8,0.3,0.9,0,0.5,0.5,0.1,0
382,Bradley Guzan,21,Middlesbrough,38, GK  ,10,900,0,0,29.7,45.1,0,11,0,6.47,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0.6,0,0,0
383,Aaron Cresswell,29,West Ham,33," D(CL),M(L)  ",24(2),2118,2,0.7,29.2,75.5,0.7,2.2,0,6.46,0,2,1,0.4,1.4,1,0.3,0.3,0.2,0.7,0.5,0.8,1,0.4,0.1,2.3,0.6,0.2,0
384,Matthew Pennington,31,Everton,28, D(CR)  ,2(1),180,0,0.3,24.3,75.3,0,2,0,6.46,1,0,0,0.3,0.3,0,0,0,0,0,0.7,0.7,1.7,0.3,0.3,3.7,0.7,0.3,0
385,Jonas Olsson,175,West Brom,40, D(C)  ,7,591,0,0,23,63.4,0,2,0,6.46,0,3,0,0.4,2.1,0,0.4,0.9,0.3,0,0.1,0.6,1.6,1.7,0.4,5.4,0.6,1.1,0
386,Sebastian Larsson,16,Sunderland,37, M(CR)  ,17(4),1471,1,1.1,30.6,80.1,1,2.4,0,6.46,0,4,1,0.8,0.7,0,0.1,0.4,0,0.7,0.5,1.8,0.6,1.4,0,1.5,1,0.4,0
387,Jeremain Lens,16,Sunderland,35," M(CLR),FW  ",0(2),68,0,1,10,70,0.5,1,0,6.46,0,0,0,1.5,1,0,0,1.5,0,0.5,1,1,1,0.5,0,0,1.5,0.5,0
388,Demarai Gray,14,Leicester,26," AM(CLR),FW  ",9(21),1039,3,0.6,10.9,74.8,0.5,0.5,0,6.45,1,2,0,0.9,0.2,0,1.2,0.5,0.1,0.6,0.8,0.6,0.3,0.4,0,0.3,0.2,0,0
389,Neil Taylor,259,Swansea,34," D(L),M(L)  ",11,922,0,0.2,32.8,73.1,0.8,0.7,0,6.45,0,1,0,0.4,0.6,0,0.3,0.4,0,0.6,0.8,2,2.3,1.2,0.3,1.8,0.9,0.3,0
390,Jan Kirchhoff,16,Sunderland,32," D(C),DMC  ",5(2),436,0,0.1,28.3,72.7,0.1,1,0,6.44,0,1,0,0.4,1.7,0,0.1,0.1,0,0.3,0.1,2,1.6,1.1,0,1.7,0.9,0,0
391,Dieumerci Mbokani,214,Hull,37, FW  ,8(4),763,1,0.7,14.3,67.4,0.1,0.3,0,6.44,0,0,0,1.2,3.3,0,0.7,1.9,1,1.9,2.1,0.3,0.1,1.2,0,0.4,0.2,0.2,0
392,Shay Given,96,Stoke,47, GK  ,5,450,0,0,26.4,64.4,0,10.8,0,6.44,0,1,0,0,0.4,1,0,0.2,0,0,0,0,0,0,0,0.6,0.4,0,1
393,Leon Britton,259,Swansea,40, M(C)  ,16,1176,0,0.1,45.3,89.4,0,1.3,0,6.43,0,3,0,0,0.4,0,0.4,0.6,0,0.6,0.3,1.4,1.3,0.4,0,1.2,1.1,0.3,0
394,Rickie Lambert,175,West Brom,41, FW  ,0(1),12,0,1,10,50,0,0,0,6.43,0,0,0,2,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0
395,Adama Diomande,214,Hull,33," AM(L),FW  ",13(9),1170,0,0.6,14.6,78.5,0,0.3,0,6.43,2,1,0,1,1.6,0,1,0.7,0.5,2,1.6,1.1,0.3,0.9,0,0.3,1.1,0.1,0
396,Josh Sims,18,Southampton,26, AM(LR)  ,1(6),206,1,0.3,11.6,76.5,0,0,0,6.42,0,0,0,0.7,0.3,0,1.3,0.4,0,0.9,0.9,0.4,0.1,0.3,0,0.1,0.3,0,0
397,Jefferson Montero,259,Swansea,33, M(L)  ,2(11),375,1,0.8,7.2,64.9,0.7,0.2,0,6.42,0,0,0,0.3,0.1,0,1.6,0.7,0.2,0.8,0.5,0.5,0.1,0.1,0,0.2,0.4,0,0
398,Joe Ledley,162,Crystal Palace,36, M(CL)  ,13(5),1163,0,0.3,31.3,83.3,0.1,1.1,0,6.42,1,1,0,0.2,0.7,0,0.3,0.6,0,0.5,0.4,1.4,1.6,0.4,0.1,1.4,0.7,0.2,0
399,Andre Gray,184,Burnley,31, FW  ,26(6),2268,3,0.6,11.6,71.8,0.2,0.2,0,6.42,9,2,0,1.5,0.1,1,0.7,0.5,1.1,1.8,2.3,0.3,0.1,0.5,0,0,0.3,0,0
400,Ademola Lookman,31,Everton,25," AM(CLR),FW  ",3(5),290,0,0,11.8,87.2,0,0.4,0,6.41,1,0,0,2,0.1,0,1.1,0.9,0.3,1.3,0.9,0.6,0.3,0.5,0,0.4,0.5,0,0
