,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Sean Klaiber,128,FC Utrecht,28," D(R),M(CR)  ",2,180,0,1,65,83.1,1.5,2,0,8.04,1,0,0,2.5,1,0,1,0.5,0,1,2.5,4,4,0.5,0,2.5,0,0,0
1,Dusan Tadic,130,Ajax,34," AM(CLR),FW  ",31(3),2612,17,3.8,33.7,76.4,3,0.9,0.1,7.87,14,1,0,2.3,0.4,7,1.4,1.1,0.3,1.7,1.9,0.9,0.4,0.7,0,0.3,0.4,0,0
2,Sébastien Haller,130,Ajax,28, FW  ,18(1),1570,5,1.2,28,72.9,0.1,0.4,0,7.69,11,2,0,2.8,4,5,1.1,2.2,0.6,1.8,3.4,1.2,0.4,1.4,0,0.9,0.9,0.1,0
3,Steven Berghuis,256,Feyenoord,31," AM(CR),FW  ",30(1),2646,12,2.9,51,81,1.9,4.8,0.1,7.66,18,3,1,3.5,0.2,8,1.4,0.8,0.1,1.5,2.3,0.8,0.5,0.5,0,0.2,1.1,0,0
4,Oussama Tannane,255,Vitesse,29," AM(CLR),FW  ",29,2415,9,3.2,43.4,72.4,2.5,3,0,7.57,7,7,1,4.3,0.4,9,2.6,3.6,0.1,1.9,2.9,0.9,0.2,1.7,0,0.1,1,0.1,0
5,Adam Maher,128,FC Utrecht,29, M(CR)  ,25,2181,4,2.5,61.8,79.9,2,4.9,0.1,7.56,2,5,0,1.4,1.8,5,1.3,2.3,0,1.4,1.6,2.8,1.8,1.8,0,1.4,1,0.4,0
6,Grégoire Amiot,242,Fortuna Sittard,28, D(C)  ,0(1),85,0,0,32,90.6,0,2,0,7.44,0,0,0,1,4,0,0,0,0,0,2,3,1,1,0,4,1,2,0
7,Joey Veerman,287,SC Heerenveen,24, M(CL)  ,30(1),2705,10,1.9,53.7,75.3,0.9,6.5,0,7.40,7,3,0,2,0.7,5,2.3,1.4,0,1.2,1.3,1.9,1.1,0.7,0,1.1,1.6,0.2,0
8,Donyell Malen,129,PSV Eindhoven,24," AM(LR),FW  ",26(6),2455,8,1.1,24.4,79.6,0.3,0.6,0.1,7.40,19,1,0,3.5,0.3,7,1.6,0.9,0.6,1.5,2.8,0.2,0.3,0.3,0,0.3,0.3,0,0
9,Teun Koopmeiners,243,AZ Alkmaar,25," D(C),M(C)  ",31,2705,5,1.1,68.8,84.7,0.5,5.1,0,7.39,15,2,1,1.6,1.2,6,0.6,0.6,0,0.6,1.1,2.7,1.4,1,0.1,1.5,1.1,0.4,0
