,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Fabian Bredlow,41,Stuttgart,28, GK  ,1,90,0,0,33,75.8,0,4,0,8.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,Robert Lewandowski,37,Bayern,34, FW  ,28(1),2463,7,1.1,22.8,77.2,0.2,0.5,0,8.07,41,4,0,4.7,1.7,11,0.8,1,0.7,1.5,2.4,0.5,0.1,1.4,0,0.4,0.4,0,0
2,Erling Haaland,44,Borussia Dortmund,22, FW  ,27(1),2410,6,1,16.3,72.7,0,0.1,0,7.63,27,2,0,3.3,1.3,8,1.1,0.8,0.6,0.4,1.9,0.3,0.1,0.7,0,0.6,0.1,0.1,0
3,Joshua Kimmich,37,Bayern,28," D(CR),DMC,M(R)  ",25(2),2197,10,2.4,71,88.3,2.2,6.5,0.2,7.57,4,4,0,1.4,0.7,1,1.1,1.6,0,0.7,1.5,1.5,1.3,0.7,0,0.7,1.6,0.2,0
4,Jadon Sancho,44,Borussia Dortmund,23, AM(CLR)  ,24(2),2069,11,2.6,50.2,82.4,1,0.8,0.2,7.54,8,0,0,2,0.1,4,3,0.8,0.3,1.3,2.8,0.7,0.6,0,0,0.2,0.3,0,0
5,André Silva,45,Eintracht Frankfurt,27, FW  ,32,2771,5,1,23.4,73.4,0.1,0.3,0,7.51,28,1,0,3.7,2.3,8,0.8,1.1,0.9,1.5,2.7,0.3,0.1,0.6,0,0.5,0.2,0,0
6,Thomas Müller,37,Bayern,33," M(CLR),FW  ",31(1),2683,18,2.9,43.5,75,0.8,1.2,0.1,7.51,11,0,0,1.6,1.6,3,0.8,0.7,0.4,1.3,2.5,1.5,0.7,0.7,0,0.5,1.5,0.1,0
7,Matheus Cunha,47,Hertha Berlin,23," AM(CL),FW  ",25(2),2156,4,1.8,23.1,70.9,1.2,1.7,0,7.33,7,9,0,2.6,0.7,5,3,2.8,0.2,2.5,2.7,1.3,1.1,1.7,0,0.3,1.3,0.1,0
8,Wout Weghorst,33,Wolfsburg,30, FW  ,33(1),2950,8,1.3,23.1,66.1,0,0.6,0.1,7.31,20,3,0,2.7,2.8,6,0.5,0.8,1.1,0.8,2.1,0.4,0.1,0.9,0,0.8,0.5,0.1,0
9,Maximilian Arnold,33,Wolfsburg,28, M(CR)  ,30,2591,6,1.6,50.1,84.4,1.4,5.2,0.1,7.30,3,7,1,1.8,1.4,5,0.6,2.1,0,0.7,1,1.6,1.6,1.3,0,1.8,1,0.1,0
