Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
122,Mark Diemers,nl NED,"MF,FW",Fortuna Sittard,25,1993,26,26,2323,25.8,7,4,11,4,3,4,3,0,6.3,3.2,5.6,8.8,67,145,121,0.27,0.15,0.43,0.15,0.31,0.24,0.22,0.46,0.12,0.34,Matches,2019-2020,Netherlands,67,21,31.3,2.60,0.81,0.06,0.19,24.8,13,0.05,+0.7,+0.8,1025,1389,73.8,16195,4878,561,613,91.5,330,437,75.5,91,237,38.4,4.5,-1.6,59,89,38,9,127,4.92,67,33,6,11,3,7,0.27,5,0,0,2,0,0,39,21,10,21,8,15,31.9,32,18,17,12,51,13,1,1682,20,34,1678,44,69.8,19,30.2,1000,11,75,55,1116,0,24,4,162,0,0,0,140,12,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,5,10,14,41,27,1,89,99.3,89,23,0,,0,1.00,29,52,-23,-0.89,-0.89,30.0,51.1,-21.1,-0.82,+0.48
123,Stan van Dijck,nl NED,"MF,DF",VVV-Venlo,18,2000,3,0,13,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,1,0.00,0.00,0.00,0.00,0.00,1.63,0.00,1.63,1.63,1.63,Matches,2019-2020,Netherlands,2,2,100.0,13.85,13.85,0.00,0.00,10.9,0,0.12,-0.2,-0.2,1,5,20.0,15,14,0,0,,1,5,20.0,0,0,,0.0,0.0,0,1,0,0,1,6.92,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,0,2,7,0,,0,,3,0,0,0,5,0,0,0,0,0,0,0,0,3,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,0.6,,0,3,3,13,2.00,0,0,0,0.00,+1.04,0.7,0.6,+0.1,+0.70,+1.32
124,Ritsu Doan,jp JPN,"MF,FW",Groningen,21,1998,2,2,180,2.0,1,0,1,1,0,0,0,0,0.8,0.8,0.1,0.9,4,4,14,0.50,0.00,0.50,0.50,0.50,0.40,0.05,0.45,0.40,0.45,Matches,2019-2020,Netherlands,5,4,80.0,2.50,2.00,0.20,0.25,21.0,0,0.16,+0.2,+0.2,36,47,76.6,590,180,21,23,91.3,10,13,76.9,4,5,80.0,0.1,-0.1,2,5,0,0,4,2.00,1,0,0,1,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,33.3,2,4,4,2,3,1,0,74,2,6,74,2,50.0,2,50.0,45,1,10,4,48,0,1,0,1,0,0,0,7,2,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,4,0,0,0,90,7.7,90,2,0,,0,1.50,2,3,-1,-0.50,-0.58,3.4,3.2,+0.2,+0.12,+0.07
125,Ritsu Doan,jp JPN,"FW,MF",PSV Eindhoven,21,1998,19,12,1025,11.4,2,1,3,2,0,0,1,0,2.9,2.9,1.5,4.4,29,32,50,0.18,0.09,0.26,0.18,0.26,0.25,0.13,0.38,0.25,0.38,Matches,2019-2020,Netherlands,5,4,80.0,2.50,2.00,0.20,0.25,21.0,0,0.16,+0.2,+0.2,36,47,76.6,590,180,21,23,91.3,10,13,76.9,4,5,80.0,0.1,-0.1,2,5,0,0,4,2.00,1,0,0,1,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,33.3,2,4,4,2,3,1,0,74,2,6,74,2,50.0,2,50.0,45,1,10,4,48,0,1,0,1,0,0,0,7,2,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,4,0,0,0,90,7.7,90,2,0,,0,1.50,2,3,-1,-0.50,-0.58,3.4,3.2,+0.2,+0.12,+0.07
126,Danilho Doekhi,nl NED,DF,Vitesse,21,1998,26,26,2340,26.0,0,1,1,0,0,0,2,0,0.7,0.7,0.5,1.2,26,105,6,0.00,0.04,0.04,0.00,0.04,0.03,0.02,0.04,0.03,0.04,Matches,2019-2020,Netherlands,11,0,0.0,0.42,0.00,0.00,,13.5,0,0.06,-0.7,-0.7,1229,1390,88.4,23069,7703,421,450,93.6,693,743,93.3,99,169,58.6,0.5,+0.5,7,55,4,2,19,0.73,18,1,0,0,0,3,0.12,3,0,0,0,0,0,25,18,19,6,0,11,73.3,4,23,3,33,58,127,1,1654,197,23,1654,2,50.0,2,50.0,929,0,5,4,1112,0,18,0,2,0,2,0,120,51,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,3,0,0,0,0,90,100.0,90,26,0,,0,1.58,45,35,+10,+0.38,,41.5,42.1,-0.6,-0.02,
127,Kasper Dolberg,dk DEN,FW,Ajax,21,1997,1,1,81,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,2,5,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37,Matches,2019-2020,Netherlands,1,1,100.0,1.11,1.11,0.00,0.00,11.6,0,0.33,-0.3,-0.3,11,14,78.6,126,26,8,9,88.9,2,2,100.0,0,0,,0.1,0.0,0,1,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,0,23,0,1,23,1,25.0,3,75.0,17,0,1,2,17,0,0,0,0,0,0,0,3,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,81,3.6,81,0,0,,1,1.00,2,2,0,0.00,-1.87,2.9,0.6,+2.3,+2.54,+0.74
128,Jacky Donkor,be BEL,FW,Fortuna Sittard,20,1998,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Netherlands,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,6,50.0,39,13,2,2,100.0,1,4,25.0,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,0,0,1,0,0,9,0,0,9,1,33.3,2,66.7,9,0,1,1,8,0,0,0,3,0,0,0,2,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,14,0.6,,0,1,13,11,0.00,0,0,0,0.00,+0.89,0.1,0.8,-0.8,-5.03,-4.24
129,Dabney dos Santos,nl NED,FW,Heracles Almelo,23,1996,18,9,769,8.5,0,0,0,0,0,0,0,0,0.4,0.4,2.0,2.4,14,36,49,0.00,0.00,0.00,0.00,0.00,0.05,0.23,0.28,0.05,0.28,Matches,2019-2020,Netherlands,9,2,22.2,1.05,0.23,0.00,0.00,20.1,0,0.04,-0.4,-0.4,181,273,66.3,2735,951,96,123,78.0,57,78,73.1,14,36,38.9,1.8,-2.0,12,25,9,4,32,3.75,28,0,2,2,0,2,0.23,2,0,0,0,0,0,13,8,5,8,0,6,50.0,6,10,9,7,20,1,0,364,7,22,364,12,60.0,8,40.0,196,3,18,9,224,0,11,4,17,0,0,0,52,6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,3,4,3,0,0,43,32.9,71,1,9,14,4,1.28,12,14,-2,-0.23,-0.69,12.3,14.1,-1.8,-0.21,-0.32
130,Marc-Olivier Doué,fr FRA,DF,Zwolle,18,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,1.04,0.00,1.04,1.04,1.04,Matches,2019-2020,Netherlands,1,1,100.0,30.00,30.00,0.00,0.00,21.7,0,0.03,0.0,0.0,8,8,100.0,174,87,3,3,100.0,4,4,100.0,1,1,100.0,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,2,2,0,0,12,0,0,12,0,,0,,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3,0.1,,0,1,2,7,1.00,0,0,0,0.00,+0.69,0.1,0.1,0.0,+0.83,+1.34
131,Ibrahim Drešević,xk KVX,DF,Heerenveen,22,1997,26,26,2340,26.0,2,1,3,2,0,0,4,0,1.3,1.3,0.7,2.0,32,114,1,0.08,0.04,0.12,0.08,0.12,0.05,0.03,0.08,0.05,0.08,Matches,2019-2020,Netherlands,25,7,28.0,0.96,0.27,0.08,0.29,27.1,10,0.05,+0.7,+0.7,1321,1535,86.1,26761,8442,440,481,91.5,673,733,91.8,182,271,67.2,0.6,+0.3,9,91,6,1,27,1.04,23,2,0,0,0,1,0.04,1,0,0,0,0,0,42,30,30,12,0,27,60.0,18,29,9,41,83,94,6,1825,185,18,1825,12,63.2,7,36.8,1160,0,25,6,1150,0,26,0,2,0,1,0,181,47,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,30,4,0,0,0,90,100.0,90,26,0,,0,1.27,41,41,0,0.00,,40.8,38.9,+2.0,+0.08,
