Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
159,Cameron Cresswell,eng ENG,"FW,DF",Derby County,20,1999,1,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,2,100.0,17,4,1,1,100.0,0,0,,0,0,,0.0,0.0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,0,0,5,0,0.0,1,100.0,4,0,1,0,4,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,0.2,,0,1,9,1,0.00,0,0,0,0.00,+0.48,0.0,0.0,0.0,+0.43,+0.58
160,Romoney Crichlow-Noble,eng ENG,DF,Huddersfield,21,1999,4,2,246,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,110,132,83.3,2083,867,41,41,100.0,56,63,88.9,11,23,47.8,0.0,0.0,0,8,0,0,1,0.37,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,2,1,0,3,50.0,3,3,1,5,8,21,0,165,22,0,165,2,66.7,1,33.3,77,0,0,2,102,0,3,0,0,0,0,0,9,4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2,0,0,0,62,5.9,90,2,2,33,21,0.75,1,5,-4,-1.46,-1.07,3.1,4.2,-1.2,-0.43,+0.06
161,Matt Crooks,eng ENG,"MF,FW",Rotherham Utd,26,1994,40,34,3091,34.3,6,3,9,6,0,0,7,1,8.2,8.0,2.6,10.6,45,116,126,0.17,0.09,0.26,0.17,0.26,0.24,0.07,0.31,0.23,0.31,Matches,2020-2021,England2,58,10,17.2,1.69,0.29,0.10,0.60,14.5,0,0.14,-2.2,-2.0,642,926,69.3,10249,3080,326,441,73.9,236,323,73.1,55,95,57.9,2.5,+0.4,31,81,19,2,82,2.39,66,0,7,4,0,6,0.17,6,0,0,0,0,0,52,28,17,28,7,18,28.1,46,39,33,22,74,47,0,1330,67,94,1330,26,46.4,30,53.6,676,18,83,37,787,0,77,11,19,0,0,0,160,102,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,5,8,0,1,0,77,74.7,84,27,6,37,2,0.95,30,44,-14,-0.41,-0.24,41.1,45.4,-4.3,-0.13,-0.09
162,Daniel Crowley,eng ENG,"MF,FW",Birmingham City,22,1997,3,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,2020-2021,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,44,55,80.0,780,175,17,21,81.0,15,17,88.2,7,9,77.8,0.1,-0.1,1,2,1,0,2,1.64,2,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0.0,2,0,0,1,2,0,0,64,1,3,64,0,,0,,42,1,2,1,51,0,0,0,4,0,0,0,7,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,37,2.7,57,0,2,27,4,1.33,1,2,-1,-0.82,-0.30,0.3,1.7,-1.4,-1.19,-0.87
163,Liam Cullen,wls WAL,FW,Swansea City,21,1999,13,6,501,5.6,1,0,1,1,0,0,0,0,1.3,1.3,0.1,1.4,7,13,40,0.18,0.00,0.18,0.18,0.18,0.23,0.02,0.25,0.23,0.25,Matches,2020-2021,England2,14,3,21.4,2.51,0.54,0.07,0.33,13.7,0,0.09,-0.3,-0.3,70,127,55.1,1219,375,34,49,69.4,26,49,53.1,6,10,60.0,0.3,-0.1,2,7,4,1,13,2.33,8,0,1,3,0,2,0.36,2,0,0,0,0,0,3,2,0,2,1,0,0.0,7,6,6,1,4,5,0,183,6,19,183,4,50.0,4,50.0,103,2,16,11,150,0,12,6,8,0,0,0,7,15,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,0,0,39,12.1,68,1,7,14,10,1.33,6,5,+1,+0.18,-0.22,6.0,6.1,-0.1,-0.01,-0.09
164,Greg Cunningham,ie IRL,DF,Preston,29,1991,11,10,913,10.1,1,0,1,1,0,0,2,0,0.2,0.2,0.5,0.7,9,32,13,0.10,0.00,0.10,0.10,0.10,0.02,0.05,0.07,0.02,0.07,Matches,2020-2021,England2,4,1,25.0,0.39,0.10,0.25,1.00,19.1,0,0.05,+0.8,+0.8,279,423,66.0,4714,2275,139,164,84.8,97,157,61.8,29,71,40.8,0.4,-0.5,5,28,4,1,22,2.17,17,1,2,1,1,1,0.10,0,0,0,0,1,0,17,13,8,9,0,14,60.9,9,6,4,9,26,21,0,503,28,7,503,7,50.0,7,50.0,149,2,6,3,210,0,8,0,18,0,0,0,46,9,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,4,112,0,0,0,83,22.1,90,10,1,13,3,1.64,14,9,+5,+0.49,+0.83,12.0,12.1,-0.1,-0.01,+0.27
165,Greg Cunningham,ie IRL,DF,Cardiff City,29,1991,5,3,285,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,11,9,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,2020-2021,England2,4,1,25.0,0.39,0.10,0.25,1.00,19.1,0,0.05,+0.8,+0.8,279,423,66.0,4714,2275,139,164,84.8,97,157,61.8,29,71,40.8,0.4,-0.5,5,28,4,1,22,2.17,17,1,2,1,1,1,0.10,0,0,0,0,1,0,17,13,8,9,0,14,60.9,9,6,4,9,26,21,0,503,28,7,503,7,50.0,7,50.0,149,2,6,3,210,0,8,0,18,0,0,0,46,9,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,4,112,0,0,0,83,22.1,90,10,1,13,3,1.64,14,9,+5,+0.49,+0.83,12.0,12.1,-0.1,-0.01,+0.27
166,Fankaty Dabo,eng ENG,"DF,MF",Coventry City,24,1995,28,25,1990,22.1,0,0,0,0,0,0,3,0,0.2,0.2,1.1,1.3,61,69,89,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches,2020-2021,England2,7,2,28.6,0.32,0.09,0.00,0.00,28.7,0,0.03,-0.2,-0.2,875,1178,74.3,13590,5150,519,590,88.0,255,350,72.9,74,154,48.1,1.6,-1.1,12,47,21,7,42,1.90,31,1,3,3,1,3,0.14,2,0,0,1,0,0,41,27,17,20,4,24,63.2,14,19,17,19,60,25,0,1387,31,27,1387,36,59.0,25,41.0,614,12,41,37,746,0,24,1,80,0,0,0,141,13,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,0,5,297,0,0,0,71,48.1,76,12,3,28,1,1.32,18,25,-7,-0.32,-0.11,19.9,26.9,-7.0,-0.32,-0.05
167,Bradley Dack,eng ENG,"MF,FW",Blackburn,26,1993,16,7,807,9.0,3,0,3,3,0,0,0,0,2.2,2.2,0.3,2.6,9,30,42,0.33,0.00,0.33,0.33,0.33,0.25,0.04,0.29,0.25,0.29,Matches,2020-2021,England2,17,3,17.6,1.90,0.33,0.18,1.00,13.7,1,0.13,+0.8,+0.8,231,316,73.1,3450,1140,124,147,84.4,85,113,75.2,10,23,43.5,0.6,-0.3,8,27,3,0,21,2.35,13,2,0,2,1,0,0.00,0,0,0,0,0,0,5,2,2,1,2,2,25.0,6,5,3,3,8,6,0,395,9,39,395,5,41.7,7,58.3,228,3,20,10,309,0,6,9,9,0,0,0,24,5,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,1,2,2,0,0,50,19.5,79,2,9,29,0,1.00,8,10,-2,-0.22,-0.57,10.1,10.3,-0.3,-0.03,-0.48
168,Julien Dacosta,fr FRA,DF,Coventry City,24,1996,18,10,925,10.3,0,0,0,0,0,0,1,0,0.3,0.3,0.9,1.2,19,29,72,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches,2020-2021,England2,3,1,33.3,0.29,0.10,0.00,0.00,9.5,0,0.10,-0.3,-0.3,263,414,63.5,4079,1819,140,181,77.3,96,156,61.5,14,42,33.3,0.8,-0.9,10,25,11,6,19,1.85,15,1,1,0,1,1,0.10,1,0,0,0,0,0,24,12,15,5,4,16,53.3,14,10,9,15,39,24,1,543,22,10,543,10,45.5,12,54.5,221,1,19,8,253,0,22,2,44,0,0,0,37,18,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,0,110,0,0,0,51,22.3,77,5,8,20,8,0.83,9,13,-4,-0.39,-0.17,12.3,13.5,-1.3,-0.12,+0.21
