Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
51,Jonathan Bolingi,cd COD,FW,Eupen,25,1994,18,14,1283,14.3,4,0,4,4,0,0,6,1,0.28,0.00,0.28,0.28,0.28,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,49.2,88,11,4,14,1,1.11,13,23,-10,-0.70,+0.18
52,Jonathan Bolingi,cd COD,FW,Antwerp,25,1994,3,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,49.2,88,11,4,14,1,1.11,13,23,-10,-0.70,+0.18
53,Aleksandar Boljević,me MNE,"MF,FW",Standard Liège,23,1995,21,7,634,7.0,3,0,3,3,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,24.3,67,1,14,12,2,1.52,14,7,+7,+0.99,+0.63
54,Adrien Bongiovanni,be BEL,MF,Cercle Brugge,19,1999,3,1,81,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3.1,45,0,2,18,2,0.00,0,4,-4,-4.44,-3.63
55,Theo Bongonda,cd COD,"MF,FW",Genk,23,1995,22,15,1417,15.7,5,3,8,5,0,0,3,0,0.32,0.19,0.51,0.32,0.51,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,54.3,81,6,7,29,0,1.41,26,21,+5,+0.32,+0.47
56,Indy Boonen,be BEL,MF,Oostende,20,1999,12,2,249,2.8,0,1,1,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,9.5,55,0,10,14,14,0.58,2,4,-2,-0.72,+0.31
57,Neto Borges,br BRA,DF,Genk,22,1996,5,3,323,3.6,0,1,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,12.4,82,1,2,39,2,2.40,10,6,+4,+1.11,+1.15
58,Sebastiaan Bornauw,be BEL,DF,Anderlecht,20,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,3.4,90,1,0,,0,0.00,1,2,-1,-1.00,-1.61
59,Sammy Bossut,be BEL,GK,Zulte Waregem,33,1985,23,23,2070,23.0,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,10,4,9,8,34.8,3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,79.3,90,23,0,,3,1.48,37,31,+6,+0.26,+2.59
60,Jordan Botaka,cd COD,"MF,FW",Sint-Truiden,26,1993,28,25,2209,24.5,3,4,7,2,1,1,1,0,0.12,0.16,0.29,0.08,0.24,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,84.6,85,19,3,26,0,1.07,28,48,-20,-0.81,-1.49
61,Sofiane Bouzian,be BEL,GK,Mechelen,19,2000,1,0,46,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.8,,0,1,46,8,1.00,0,0,0,0.00,-0.11
62,Frank Boya,cm CMR,"MF,DF",Excel Mouscron,23,1996,28,28,2479,27.5,2,1,3,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,95.0,89,26,0,,0,1.25,35,37,-2,-0.07,-0.07
63,Dylan Bronn,tn TUN,DF,Gent,24,1995,5,2,276,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10.6,90,2,3,32,1,2.00,5,5,0,0.00,-0.96
64,Gianni Bruno,be BEL,"MF,FW",Zulte Waregem,27,1991,27,23,2073,23.0,9,2,11,8,1,1,2,0,0.39,0.09,0.48,0.35,0.43,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,79.4,87,18,4,19,1,1.22,30,42,-12,-0.52,-1.19
65,Massimo Bruno,be BEL,"MF,FW",Charleroi,25,1993,25,25,2101,23.3,4,5,9,4,0,0,4,0,0.17,0.21,0.39,0.17,0.39,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,80.5,84,10,0,,0,1.88,37,18,+19,+0.81,-0.42
66,Sébastien Bruzzese,be BEL,GK,Kortrijk,30,1989,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,4,2,9,2,13.3,6,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,51.7,90,15,0,,8,0.93,23,28,-5,-0.33,-0.40
67,Jonathan Buatu Mananga,ao ANG,DF,Excel Mouscron,25,1993,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1,,0,2,1,10,0.50,1,1,0,0.00,+0.07
68,Marco Bürki,ch SUI,DF,Zulte Waregem,26,1993,16,12,1146,12.7,0,2,2,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,43.9,90,12,4,17,7,1.50,16,22,-6,-0.47,-0.35
69,Rocky Bushiri,be BEL,DF,Sint-Truiden,19,1999,7,6,546,6.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,20.9,90,5,1,7,0,1.00,6,9,-3,-0.49,+0.12
70,Maxime Busi,be BEL,DF,Charleroi,19,1999,21,19,1698,18.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,65.1,89,17,2,6,8,2.05,35,11,+24,+1.27,+1.07
71,Aurélio Buta,pt POR,DF,Antwerp,22,1997,28,28,2497,27.7,2,3,5,2,0,0,2,0,0.07,0.11,0.18,0.07,0.18,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,95.7,89,25,0,,0,1.89,47,29,+18,+0.65,+1.45
72,Jean Butez,fr FRA,GK,Excel Mouscron,24,1995,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,5,3,8,3,18.8,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,55.2,90,16,0,,3,1.13,19,21,-2,-0.12,-0.12
73,Igor de Camargo,be BEL,FW,Mechelen,36,1983,27,19,1808,20.1,10,1,11,10,0,0,1,0,0.50,0.05,0.55,0.50,0.55,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,69.3,84,12,8,26,1,1.52,32,33,-1,-0.05,-0.50
74,Joan Campins,es ESP,"MF,DF",Excel Mouscron,24,1995,10,9,602,6.7,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,23.1,66,4,1,9,9,1.50,7,7,0,0.00,+0.09
75,Fernando Canesin,br BRA,MF,Oostende,27,1992,16,11,1087,12.1,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,41.6,87,9,5,26,2,0.75,14,28,-14,-1.16,-0.27
76,Brecht Capon,be BEL,DF,Oostende,31,1988,16,13,1224,13.6,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,46.9,86,11,3,34,3,0.81,11,24,-13,-0.96,+0.08
77,Joachim Carcela,be BEL,MF,Standard Liège,19,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,,0,1,1,5,3.00,0,0,0,0.00,-0.52
78,Mehdi Carcela,ma MAR,MF,Standard Liège,30,1989,26,17,1630,18.1,3,6,9,3,0,0,4,1,0.17,0.33,0.50,0.17,0.50,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,62.5,85,7,9,20,1,1.81,28,18,+10,+0.55,+0.09
79,Arne Cassaert,be BEL,DF,Cercle Brugge,18,2000,1,1,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1.7,45,0,0,,6,0.00,0,1,-1,-2.00,-1.09
80,Bram Castro,be BEL,GK,Mechelen,36,1982,8,7,716,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,4,1,2,3,42.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,27.4,90,7,1,86,18,1.63,16,9,+7,+0.88,+1.07
81,Alessio Castro-Montes,be BEL,DF,Gent,22,1997,21,14,1391,15.5,2,5,7,2,0,0,3,0,0.13,0.32,0.45,0.13,0.45,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,53.3,90,14,7,19,2,1.81,35,19,+16,+1.04,+0.37
82,Maximiliano Caufriez,be BEL,DF,Waasland-Bev,22,1997,29,29,2601,28.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,99.7,90,28,0,,0,0.69,21,60,-39,-1.35,-1.35
83,Nacer Chadli,be BEL,"FW,MF",Anderlecht,29,1989,17,15,1253,13.9,8,4,12,8,0,0,2,0,0.57,0.29,0.86,0.57,0.86,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,48.0,82,5,2,12,0,1.59,22,17,+5,+0.36,-0.37
84,Giorgi Chakvetadze,ge GEO,"MF,FW",Gent,19,1999,9,2,275,3.1,0,2,2,0,0,0,0,0,0.00,0.65,0.65,0.00,0.65,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,10.5,75,1,7,18,4,1.78,8,4,+4,+1.31,+0.50
85,Dimitris Chatziisaias,gr GRE,DF,Cercle Brugge,26,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,27.6,90,8,0,,0,1.50,9,9,0,0.00,+1.29
86,Flavio Ciampichetti,ar ARG,FW,Eupen,31,1988,14,5,410,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,15.7,67,1,9,8,10,0.86,4,10,-6,-1.32,-0.62
87,Gojko Cimirot,ba BIH,MF,Standard Liège,26,1992,27,27,2353,26.1,1,3,4,1,0,0,3,0,0.04,0.11,0.15,0.04,0.15,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,90.2,87,24,0,,1,1.67,38,30,+8,+0.31,-2.15
88,Alessandro Ciranni,be BEL,"DF,MF",Excel Mouscron,23,1996,18,15,1406,15.6,2,5,7,2,0,0,2,0,0.13,0.32,0.45,0.13,0.45,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,53.9,89,14,3,22,10,1.44,22,23,-1,-0.06,+0.01
89,Elias Cobbaut,be BEL,DF,Anderlecht,21,1997,24,22,1955,21.7,0,1,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,74.9,88,21,2,10,2,1.63,39,22,+17,+0.78,+0.92
90,Antoine Colassin,be BEL,FW,Anderlecht,18,2001,4,4,341,3.8,3,0,3,3,0,0,0,0,0.79,0.00,0.79,0.79,0.79,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,13.1,85,2,0,,0,1.75,5,4,+1,+0.26,-0.33
91,Facundo Colidio,ar ARG,FW,Sint-Truiden,19,2000,12,7,697,7.7,1,5,6,1,0,0,0,0,0.13,0.65,0.77,0.13,0.77,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,26.7,85,3,5,20,11,0.83,12,12,0,0.00,+0.80
92,Santiago Colombatto,ar ARG,MF,Sint-Truiden,22,1997,19,18,1493,16.6,0,3,3,0,0,0,9,1,0.00,0.18,0.18,0.00,0.18,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,57.2,81,11,1,31,1,1.26,24,29,-5,-0.30,+0.67
93,Nguyễn Công Phượng,vn VIE,FW,Sint-Truiden,24,1995,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.8,,0,1,21,3,0.00,0,2,-2,-8.57,-8.05
94,Dion Cools,my MAS,DF,Club Brugge,23,1996,2,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,5.2,90,1,1,45,3,3.00,3,0,+3,+2.00,+0.51
95,Jens Cools,be BEL,MF,Eupen,28,1990,26,26,2217,24.6,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,84.9,85,19,0,,2,1.15,24,35,-11,-0.45,+2.30
96,Sander Coopman,be BEL,MF,Antwerp,24,1995,10,3,317,3.5,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12.1,67,1,7,17,6,1.90,3,5,-2,-0.57,-1.31
97,Colin Coosemans,be BEL,GK,Gent,26,1992,1,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51,2.0,,0,1,51,26,3.00,1,0,+1,+1.76,+0.92
98,Duje Čop,hr CRO,FW,Standard Liège,29,1990,12,5,426,4.7,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16.3,73,0,7,9,6,1.50,8,3,+5,+1.06,+0.64
99,Alexander Corryn,be BEL,"DF,MF",Mechelen,25,1994,23,19,1710,19.0,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,65.5,86,15,4,20,6,1.48,27,34,-7,-0.37,-1.37
100,Gaëtan Coucke,be BEL,GK,Genk,20,1998,18,18,1620,18.0,0,1,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,6,4,8,4,22.2,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,62.1,90,18,0,,9,1.22,26,28,-2,-0.11,-0.57
101,Lassana Coulibaly,ml MLI,"MF,FW",Cercle Brugge,23,1996,16,14,1340,14.9,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,51.3,89,13,2,45,2,1.13,16,23,-7,-0.47,+0.95
102,Carlos Cuesta,co COL,"DF,MF",Genk,20,1999,20,20,1711,19.0,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,65.6,86,17,0,,8,1.60,29,29,0,0.00,-0.30
103,Kristof D'haene,be BEL,DF,Kortrijk,29,1990,29,29,2605,28.9,1,5,6,1,0,0,5,0,0.03,0.17,0.21,0.03,0.21,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,99.8,90,28,0,,0,1.14,40,44,-4,-0.14,-0.14
