Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Edson Álvarez,mx MEX,"MF,DF",Ajax,22,1997,24,18,1551,17.2,2,2,4,2,0,0,4,2,4.4,4.4,1.2,5.6,31,142,21,0.12,0.12,0.23,0.12,0.23,0.25,0.07,0.33,0.25,0.33,Matches,2020-2021,Netherlands,30,9,30.0,1.74,0.52,0.07,0.22,14.6,0,0.15,-2.4,-2.4,1008,1182,85.3,16822,5690,480,536,89.6,440,488,90.2,66,96,68.8,1.8,+0.8,9,136,13,1,32,1.86,26,0,1,0,1,4,0.23,3,0,0,1,0,0,42,26,18,19,5,14,33.3,28,24,19,34,76,35,0,1400,51,47,1400,18,85.7,3,14.3,746,1,25,17,936,0,32,2,3,0,1,0,129,58,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,11,5,0,0,0,65,50.7,79,12,6,22,8,2.71,46,8,+38,+2.21,-0.24,44.5,16.4,+28.1,+1.63,-0.62
12,Gregoire Amiot,fr FRA,DF,Fortuna Sittard,25,1995,1,0,86,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,2020-2021,Netherlands,1,1,100.0,1.05,1.05,0.00,0.00,7.4,0,0.05,-0.1,-0.1,29,32,90.6,527,182,12,12,100.0,14,15,93.3,2,4,50.0,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,0,3,0,0,3,75.0,1,3,1,1,4,4,0,49,7,1,49,0,,0,,23,0,2,0,26,0,1,0,0,0,0,0,0,4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,86,2.8,,0,1,86,8,3.00,3,0,+3,+3.14,+3.47,2.3,1.2,+1.1,+1.10,+1.56
13,Mohamed Amissi,bi BDI,FW,Heracles Almelo,19,2000,2,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Netherlands,0,0,,0.00,0.00,,,,0,,0.0,0.0,12,15,80.0,167,7,4,6,66.7,7,7,100.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,0,,0,0,0,0,2,1,0,20,0,2,20,2,100.0,0,0.0,13,1,1,0,14,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,30,1.9,,0,2,30,1,0.00,0,3,-3,-4.58,-4.34,0.1,2.8,-2.7,-4.13,-4.12
14,Jamal Amofa,nl NED,DF,ADO Den Haag,21,1998,6,5,458,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Netherlands,0,0,,0.00,0.00,,,,0,,0.0,0.0,174,208,83.7,3573,1414,44,52,84.6,108,116,93.1,20,34,58.8,0.0,0.0,0,9,0,0,2,0.39,1,1,0,0,0,0,0.00,0,0,0,0,0,0,16,8,15,1,0,10,58.8,7,7,2,10,26,16,1,272,47,0,272,2,100.0,0,0.0,158,0,8,2,148,0,3,0,1,0,0,0,32,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,0,76,15.0,88,4,1,17,17,0.33,4,11,-7,-1.38,+0.01,4.2,14.2,-10.0,-1.96,-0.62
15,Martin Angha,ch SUI,DF,Fortuna Sittard,26,1994,32,31,2764,30.7,0,0,0,0,0,0,5,0,0.9,0.9,0.5,1.4,13,64,13,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,2020-2021,Netherlands,13,4,30.8,0.42,0.13,0.00,0.00,13.1,0,0.07,-0.9,-0.9,1105,1436,76.9,23160,8619,321,384,83.6,622,700,88.9,151,311,48.6,1.0,-0.5,4,61,7,1,14,0.46,9,2,0,1,1,2,0.07,0,0,0,1,1,0,44,27,28,15,1,27,44.3,34,33,15,44,88,125,1,1748,229,19,1748,5,83.3,1,16.7,853,1,23,4,1004,0,36,4,17,1,2,0,153,79,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,1,11,32,0,0,0,86,90.3,89,30,1,13,1,1.19,45,51,-6,-0.20,+0.41,41.4,52.7,-11.3,-0.37,+0.46
16,Vurnon Anita,cw CUW,MF,RKC Waalwijk,31,1989,29,29,2557,28.4,0,2,2,0,0,0,9,0,0.3,0.3,1.9,2.2,10,151,10,0.00,0.07,0.07,0.00,0.07,0.01,0.07,0.08,0.01,0.08,Matches,2020-2021,Netherlands,10,1,10.0,0.35,0.04,0.00,0.00,28.1,0,0.03,-0.3,-0.3,949,1184,80.2,17239,6381,392,444,88.3,445,520,85.6,95,175,54.3,1.3,+0.1,18,129,12,1,45,1.58,39,0,0,3,1,5,0.18,5,0,0,0,0,0,54,32,25,26,3,23,51.1,22,41,35,46,100,22,0,1427,46,3,1427,17,68.0,8,32.0,733,0,32,20,829,0,37,0,5,0,1,0,212,12,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,3,8,0,0,0,88,83.6,88,26,0,,0,0.97,28,46,-18,-0.63,+0.08,26.8,53.8,-27.0,-0.95,+0.23
17,Jeremy Antonisse,cw CUW,FW,PSV Eindhoven,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Netherlands,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,11,0,1,1,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0.0,,0,1,1,0,3.00,0,0,0,0.00,-1.15,0.0,0.0,0.0,0.00,-1.12
18,Antony,br BRA,FW,Ajax,20,2000,32,24,1762,19.6,9,8,17,9,0,0,2,0,5.3,5.3,5.7,11.0,81,79,277,0.46,0.41,0.87,0.46,0.87,0.27,0.29,0.56,0.27,0.56,Matches,2020-2021,Netherlands,59,23,39.0,3.01,1.17,0.15,0.39,18.8,0,0.09,+3.7,+3.7,728,963,75.6,10726,2378,419,489,85.7,227,289,78.5,50,86,58.1,7.3,+2.3,35,27,52,20,86,4.39,71,2,2,5,0,11,0.56,10,0,0,1,0,0,23,13,6,8,9,9,31.0,20,17,17,7,30,6,0,1187,5,108,1187,43,58.1,31,41.9,797,28,35,21,912,0,14,2,87,0,0,0,120,8,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,7,14,2,0,0,55,57.6,66,3,8,22,0,2.56,51,13,+38,+1.94,-0.90,51.3,18.6,+32.7,+1.67,-0.63
19,Miguel Araujo,pe PER,DF,Emmen,25,1994,33,33,2962,32.9,4,1,5,4,0,0,3,0,3.8,3.8,0.9,4.7,17,111,2,0.12,0.03,0.15,0.12,0.15,0.11,0.03,0.14,0.11,0.14,Matches,2020-2021,Netherlands,27,11,40.7,0.82,0.33,0.15,0.36,13.8,4,0.14,+0.2,+0.2,1800,2125,84.7,38587,14404,508,556,91.4,998,1069,93.4,280,449,62.4,0.8,+0.1,12,103,5,1,34,1.03,24,4,1,2,0,3,0.09,2,1,0,0,0,0,58,34,47,11,0,25,59.5,17,52,17,59,117,140,3,2494,291,30,2494,5,83.3,1,16.7,1439,3,16,10,1686,0,14,0,5,0,1,0,194,76,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1,26,8,0,0,0,90,96.8,90,32,0,,0,0.91,38,63,-25,-0.76,+2.00,44.1,53.8,-9.8,-0.30,+0.70
20,Jafar Arias,cw CUW,FW,VVV-Venlo,25,1995,29,11,1288,14.3,4,0,4,4,0,0,1,0,2.6,2.6,2.2,4.8,7,23,81,0.28,0.00,0.28,0.28,0.28,0.18,0.15,0.34,0.18,0.34,Matches,2020-2021,Netherlands,19,7,36.8,1.33,0.49,0.21,0.57,14.6,0,0.14,+1.4,+1.4,348,461,75.5,4825,612,201,250,80.4,102,127,80.3,19,26,73.1,1.7,-2.2,11,22,4,1,31,2.17,28,0,1,2,0,4,0.28,2,0,0,0,2,0,10,8,1,7,2,5,50.0,5,7,5,2,12,6,0,606,10,44,606,10,50.0,10,50.0,359,1,58,38,480,0,26,4,2,0,0,0,43,44,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,0,1,0,0,0,44,42.1,87,10,18,18,5,0.66,21,38,-17,-1.19,+0.39,20.5,28.5,-8.0,-0.56,+0.74
21,Jonas Arweiler,de GER,FW,ADO Den Haag,23,1997,25,11,1128,12.5,3,2,5,3,0,0,1,0,1.6,1.6,0.7,2.3,10,15,63,0.24,0.16,0.40,0.24,0.40,0.13,0.05,0.18,0.13,0.18,Matches,2020-2021,Netherlands,13,5,38.5,1.04,0.40,0.23,0.60,16.2,0,0.12,+1.4,+1.4,134,253,53.0,2051,456,64,112,57.1,46,82,56.1,11,15,73.3,0.8,+1.3,11,14,4,0,24,1.91,11,1,4,5,0,5,0.40,3,0,1,0,1,0,1,1,0,1,0,1,33.3,2,7,4,0,1,23,0,389,31,44,389,7,41.2,10,58.8,182,6,45,21,289,0,11,3,1,2,0,0,21,59,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,1,2,0,0,0,45,36.9,74,3,14,22,4,0.64,12,29,-17,-1.36,+0.04,12.0,27.3,-15.3,-1.22,+0.35
22,Daniel Arzani,au AUS,"FW,MF",Utrecht,21,1999,4,0,62,0.7,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,5,2,11,0.00,1.45,1.45,0.00,1.45,0.31,0.30,0.61,0.31,0.61,Matches,2020-2021,Netherlands,5,1,20.0,7.26,1.45,0.00,0.00,29.7,2,0.04,-0.2,-0.2,23,36,63.9,291,99,15,21,71.4,5,7,71.4,1,3,33.3,0.2,+0.8,2,1,1,0,7,10.00,1,2,1,2,0,1,1.43,0,1,0,0,0,0,2,2,1,1,0,1,33.3,2,1,1,1,3,0,0,56,0,4,56,5,55.6,4,44.4,44,4,6,1,49,0,0,1,3,0,0,0,4,1,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,16,2.0,,0,4,16,7,1.50,2,0,+2,+2.90,+2.63,3.0,0.6,+2.5,+3.50,+2.71
23,Adil Auassar,nl NED,MF,Sparta R'dam,33,1986,30,29,2408,26.8,0,1,1,0,0,0,5,1,0.9,0.9,1.0,1.9,9,115,11,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.07,0.03,0.07,Matches,2020-2021,Netherlands,27,3,11.1,1.01,0.11,0.00,0.00,26.3,0,0.03,-0.9,-0.9,691,1058,65.3,14042,5172,236,323,73.1,332,442,75.1,110,248,44.4,1.4,0.0,19,108,22,1,45,1.68,34,3,2,2,2,2,0.07,2,0,0,0,0,0,68,39,26,36,6,23,46.0,27,46,34,48,116,51,2,1396,82,10,1396,13,59.1,9,40.9,607,0,29,9,668,0,49,2,12,0,1,0,186,63,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,8,5,0,0,0,80,78.7,83,18,1,13,0,1.42,37,34,+3,+0.11,+0.39,36.7,38.2,-1.5,-0.06,+0.17
24,Sebbe Augustijns,be BEL,MF,RKC Waalwijk,20,1999,8,0,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Netherlands,0,0,,0.00,0.00,,,,0,,0.0,0.0,35,50,70.0,473,200,26,30,86.7,6,8,75.0,2,4,50.0,0.0,0.0,0,3,0,0,1,0.58,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,0,3,0,2,50.0,2,5,3,5,8,7,0,77,12,1,77,1,100.0,0,0.0,25,0,1,2,27,0,9,0,1,0,0,0,10,9,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,19,5.0,,0,8,19,5,0.75,2,3,-1,-0.58,+0.07,1.4,4.6,-3.1,-1.84,-0.90
25,Donis Avdijaj,xk KVX,"FW,MF",Emmen,23,1996,8,1,250,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.6,10,1,18,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.21,0.20,0.21,Matches,2020-2021,Netherlands,5,1,20.0,1.80,0.36,0.00,0.00,21.9,0,0.11,-0.5,-0.5,36,59,61.0,470,55,24,28,85.7,9,19,47.4,1,4,25.0,0.1,0.0,1,1,0,0,3,1.08,2,0,0,1,0,0,0.00,0,0,0,0,0,0,6,2,4,1,1,1,25.0,3,3,3,2,8,1,0,108,2,8,108,2,13.3,13,86.7,69,2,15,5,75,0,8,2,2,0,0,0,13,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0,0,0,31,8.2,80,0,7,24,3,0.13,1,7,-6,-2.16,-1.46,3.0,5.5,-2.5,-0.91,-0.64
26,Marouan Azarkan,nl NED,MF,Feyenoord,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,0,0,2,0.00,0.00,0.00,0.00,0.00,5.25,0.00,5.25,5.25,5.25,Matches,2020-2021,Netherlands,1,1,100.0,9.00,9.00,0.00,0.00,4.3,0,0.58,-0.6,-0.6,6,8,75.0,82,39,3,3,100.0,1,2,50.0,1,2,50.0,0.0,0.0,0,1,0,0,1,9.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,,0,1,1,0,1,0,0,12,0,1,12,0,,0,,8,0,0,1,6,0,0,0,1,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,0,0,0,10,0.3,,0,1,10,4,1.00,0,0,0,0.00,-0.83,0.7,0.0,+0.7,+6.58,+5.93
27,Ayman Azhil,ma MAR,MF,RKC Waalwijk,19,2001,22,8,1057,11.7,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.6,9,63,10,0.00,0.09,0.09,0.00,0.09,0.05,0.01,0.05,0.05,0.05,Matches,2020-2021,Netherlands,9,1,11.1,0.77,0.09,0.00,0.00,20.3,0,0.06,-0.5,-0.5,401,501,80.0,6601,2009,191,225,84.9,172,202,85.1,24,47,51.1,0.3,+0.9,2,31,4,0,14,1.19,13,0,0,0,0,2,0.17,2,0,0,0,0,0,21,11,13,8,0,11,31.4,24,15,13,6,27,19,0,615,35,3,615,7,63.6,4,36.4,310,0,19,12,359,0,30,0,6,0,0,0,74,14,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,2,2,0,0,48,34.5,87,6,14,26,5,0.91,9,19,-10,-0.85,-0.31,11.2,23.9,-12.7,-1.08,-0.14
