Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
1,Gennaro Acampora,it ITA,"MF,FW",Spezia,26,1994,14,2,441,4.9,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,15,28,19,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.07,0.06,0.07,Matches,2020-2021,Italy,9,0,0.0,1.84,0.00,0.00,,25.8,1,0.03,-0.3,-0.3,185,223,83.0,3437,574,79,86,91.9,83,100,83.0,19,27,70.4,0.2,0.0,1,20,2,0,8,1.63,6,0,1,1,0,0,0.00,0,0,0,0,0,0,6,4,1,4,1,2,28.6,5,4,3,4,10,4,0,282,8,4,282,10,62.5,6,37.5,187,1,12,12,206,0,10,1,7,0,0,0,31,3,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,6,0,0,0,0,32,12.9,90,1,12,22,9,0.86,8,12,-4,-0.82,-0.33,6.1,9.3,-3.2,-0.64,-0.18
2,Francesco Acerbi,it ITA,DF,Lazio,32,1988,32,32,2813,31.3,0,1,1,0,0,0,9,1,1.1,1.1,1.0,2.1,41,141,46,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.07,0.03,0.07,Matches,2020-2021,Italy,9,0,0.0,0.29,0.00,0.00,,13.1,0,0.12,-1.1,-1.1,1854,2097,88.4,35641,11589,703,767,91.7,880,930,94.6,248,352,70.5,1.4,0.0,10,110,21,10,31,0.99,26,1,0,0,2,5,0.16,5,0,0,0,0,0,51,32,34,13,4,18,45.0,22,24,9,76,127,121,2,2430,309,22,2430,6,75.0,2,25.0,1410,2,21,10,1565,1,31,2,32,0,0,0,227,62,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,24,22,0,0,0,88,82.3,88,30,0,,0,1.88,51,44,+7,+0.22,+0.37,48.6,39.2,+9.3,+0.30,+0.08
3,Andrea Adorante,it ITA,FW,Parma,20,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Italy,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,18,0,0,0,,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,2,0,,0,,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,10,0.3,,0,1,10,5,0.00,0,1,-1,-9.00,-7.87,0.0,0.9,-0.8,-7.55,-7.08
4,Lucien Agoume,fr FRA,MF,Spezia,18,2002,12,9,800,8.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,6,46,7,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,2020-2021,Italy,2,0,0.0,0.23,0.00,0.00,,19.9,0,0.04,-0.1,-0.1,434,487,89.1,7835,1942,191,205,93.2,187,205,91.2,47,59,79.7,0.3,-0.1,2,39,3,1,7,0.79,7,0,0,0,0,2,0.23,2,0,0,0,0,0,18,10,11,7,0,6,31.6,13,10,5,15,33,10,0,563,26,1,563,6,75.0,2,25.0,308,1,9,8,368,0,17,0,1,0,0,0,75,12,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,5,1,0,0,0,67,23.4,84,6,3,13,22,1.08,14,14,0,0.00,+0.69,12.6,16.1,-3.5,-0.39,+0.13
5,Kevin Agudelo,co COL,FW,Spezia,21,1998,29,14,1356,15.1,1,2,3,1,0,0,4,0,1.5,1.5,1.3,2.8,50,43,82,0.07,0.13,0.20,0.07,0.20,0.10,0.09,0.19,0.10,0.19,Matches,2020-2021,Italy,19,4,21.1,1.26,0.27,0.05,0.25,17.2,0,0.08,-0.5,-0.5,228,328,69.5,3824,848,114,141,80.9,86,110,78.2,22,36,61.1,0.8,+0.7,12,27,10,0,38,2.52,19,1,3,4,3,7,0.46,5,1,0,1,0,0,39,28,9,15,15,12,35.3,22,30,30,10,49,2,0,544,2,56,544,44,57.9,32,42.1,325,24,35,25,357,0,20,2,11,0,0,0,60,16,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,1,2,0,0,0,47,39.6,72,4,15,23,8,1.03,26,26,0,0.00,+0.87,19.7,22.7,-3.0,-0.20,+0.48
6,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,27,1992,32,6,1056,11.7,0,1,1,0,0,0,9,0,1.2,1.2,0.8,1.9,11,26,31,0.00,0.09,0.09,0.00,0.09,0.10,0.06,0.16,0.10,0.16,Matches,2020-2021,Italy,12,1,8.3,1.02,0.09,0.00,0.00,16.6,0,0.10,-1.2,-1.2,293,361,81.2,4459,907,149,181,82.3,113,124,91.1,15,22,68.2,0.3,+0.2,12,20,7,0,19,1.62,16,0,1,0,2,1,0.09,1,0,0,0,0,0,38,25,13,22,3,8,29.6,19,24,18,18,56,13,0,522,20,21,522,15,57.7,11,42.3,270,3,26,13,282,0,31,0,4,0,0,0,70,9,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,2,12,0,0,0,33,30.9,83,2,26,22,4,2.00,18,15,+3,+0.26,+0.14,15.0,13.8,+1.2,+0.11,-0.26
7,Luis Alberto,es ESP,MF,Lazio,27,1992,34,33,2618,29.1,9,2,11,9,0,0,5,0,5.1,5.0,7.9,12.9,143,301,132,0.31,0.07,0.38,0.31,0.38,0.18,0.27,0.45,0.17,0.44,Matches,2020-2021,Italy,69,29,42.0,2.37,1.00,0.13,0.31,21.3,3,0.07,+3.9,+4.0,1493,1946,76.7,25097,9846,712,808,88.1,575,702,81.9,157,308,51.0,7.0,-5.9,80,282,83,6,157,5.40,118,25,7,2,1,7,0.24,6,0,1,0,0,0,43,24,15,19,9,15,20.5,58,41,39,13,56,11,1,2254,14,63,2254,51,53.7,44,46.3,1344,19,46,39,1577,0,19,2,150,0,0,0,209,10,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,9,14,22,63,38,1,77,76.5,78,10,1,39,0,1.82,46,39,+7,+0.24,+0.35,45.6,34.2,+11.4,+0.39,+0.46
8,Bruno Alves,pt POR,DF,Parma,38,1981,19,18,1632,18.1,1,0,1,1,0,0,3,0,0.4,0.4,0.1,0.6,0,50,6,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03,Matches,2020-2021,Italy,10,3,30.0,0.55,0.17,0.10,0.33,23.5,3,0.04,+0.6,+0.6,790,931,84.9,19031,7295,142,160,88.8,456,499,91.4,190,256,74.2,0.2,-0.1,2,43,3,1,9,0.50,7,1,0,0,0,0,0.00,0,0,0,0,0,0,13,10,10,3,0,7,77.8,2,17,5,26,39,81,0,1096,173,17,1096,1,50.0,1,50.0,636,1,1,1,721,0,20,1,8,0,0,0,74,43,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,11,2,0,0,0,86,47.7,90,18,1,12,11,0.58,10,39,-29,-1.60,-0.84,13.9,29.6,-15.6,-0.86,-0.71
9,Wisdom Amey,it ITA,DF,Bologna,14,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Italy,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,5,100.0,102,7,2,2,100.0,2,2,100.0,1,1,100.0,0.0,0.0,0,1,0,0,1,45.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,0,0,7,0,,0,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,0,0,2,0.1,,0,1,2,2,0.00,0,0,0,0.00,+0.37,0.0,0.0,0.0,+1.11,+1.32
10,Sofyan Amrabat,ma MAR,MF,Fiorentina,23,1996,31,28,2441,27.1,0,0,0,0,0,0,7,0,0.4,0.4,0.6,1.1,38,151,46,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,2020-2021,Italy,10,3,30.0,0.37,0.11,0.00,0.00,21.0,0,0.04,-0.4,-0.4,1210,1378,87.8,23407,5627,469,531,88.3,540,582,92.8,179,204,87.7,0.9,-0.6,13,143,11,4,36,1.33,35,0,0,0,0,1,0.04,1,0,0,0,0,0,39,22,11,24,4,18,37.5,30,30,25,23,62,12,0,1603,33,12,1603,47,66.2,24,33.8,1051,3,33,48,1143,0,59,0,16,0,0,0,188,18,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,33,5,0,0,0,79,71.4,86,21,3,11,4,1.06,33,44,-11,-0.41,-0.31,33.4,44.0,-10.6,-0.39,+0.16
