Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Alison,br BRA,"MF,DF",Santos,26,1993,20,18,1513,16.8,0,1,1,0,0,0,6,2,0.1,0.1,0.2,0.3,14,56,6,0.00,0.06,0.06,0.00,0.06,0.00,0.01,0.02,0.00,0.02,Matches,2020,Brazil,2,2,100.0,0.12,0.12,0.00,0.00,20.2,0,0.04,-0.1,-0.1,679,802,84.7,12690,4433,248,274,90.5,332,373,89.0,81,119,68.1,0.2,+0.8,5,44,3,0,13,0.77,10,1,0,1,1,2,0.12,2,0,0,0,0,0,38,29,19,16,3,15,31.9,32,22,14,21,59,30,0,941,71,7,941,5,100.0,0,0.0,519,0,11,2,610,1,38,0,2,0,2,0,86,19,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,5,4,0,0,0,76,44.2,82,9,2,21,2,1.45,22,22,0,0.00,-0.05,20.4,24.0,-3.6,-0.21,-0.11
12,Alisson,br BRA,FW,Grêmio,26,1993,24,24,1943,21.6,2,5,7,2,0,0,3,0,5.7,5.7,3.5,9.2,94,113,195,0.09,0.23,0.32,0.09,0.32,0.26,0.16,0.43,0.26,0.43,Matches,2020,Brazil,56,23,41.1,2.59,1.07,0.04,0.09,16.3,0,0.10,-3.7,-3.7,824,1071,76.9,11865,3302,490,559,87.7,272,342,79.5,34,95,35.8,3.9,+1.5,34,85,31,8,91,4.22,56,16,9,5,1,8,0.37,6,1,1,0,0,0,15,11,5,5,5,10,29.4,24,20,20,16,31,16,0,1279,11,89,1279,43,69.4,19,30.6,760,24,24,21,966,0,29,7,97,0,0,0,90,27,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,6,29,10,17,0,81,56.8,81,10,0,,0,1.33,27,20,+7,+0.32,-0.04,29.9,22.7,+7.2,+0.33,0.00
13,Allan,br BRA,MF,Atlético Mineiro,22,1997,31,26,2364,26.3,0,0,0,0,0,0,8,1,0.9,0.9,0.7,1.5,28,207,44,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches,2020,Brazil,28,5,17.9,1.07,0.19,0.00,0.00,28.6,1,0.03,-0.9,-0.9,1770,2026,87.4,32389,7814,762,823,92.6,791,872,90.7,196,283,69.3,1.3,-0.7,19,234,19,0,59,2.25,54,0,0,1,3,1,0.04,1,0,0,0,0,0,42,32,9,29,4,13,37.1,22,25,21,43,85,28,0,2241,52,3,2241,16,88.9,2,11.1,1411,1,22,18,1748,1,43,0,6,0,0,0,165,11,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,17,22,1,0,0,76,69.1,86,18,5,28,1,1.90,37,26,+11,+0.42,-0.26,42.8,29.2,+13.5,+0.52,-0.27
14,Allanzinho,br BRA,MF,Santos,19,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,7,85.7,61,21,3,3,100.0,2,3,66.7,0,0,,0.0,0.0,0,1,1,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,1,2,0,0,12,0,0,12,2,66.7,1,33.3,9,0,0,1,8,0,0,0,1,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,21,0.6,,0,1,21,0,0.00,0,1,-1,-4.29,-4.34,0.0,0.9,-0.9,-3.93,-3.80
15,Júnior Alonso,py PAR,DF,Atlético Mineiro,26,1993,32,32,2878,32.0,1,2,3,1,0,0,7,0,2.0,2.0,1.5,3.4,47,302,24,0.03,0.06,0.09,0.03,0.09,0.06,0.05,0.11,0.06,0.11,Matches,2020,Brazil,27,6,22.2,0.84,0.19,0.04,0.17,19.9,1,0.07,-1.0,-1.0,2514,2867,87.7,46807,16874,906,982,92.3,1357,1480,91.7,229,345,66.4,2.0,+0.5,20,336,11,1,58,1.81,54,0,1,0,1,6,0.19,6,0,0,0,0,0,45,29,27,15,3,25,55.6,20,29,16,58,103,69,0,3118,124,41,3118,10,66.7,5,33.3,1956,4,13,8,2408,0,43,0,10,0,1,0,163,95,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,17,38,0,0,0,90,84.2,90,31,0,,0,1.88,55,37,+18,+0.56,+0.40,57.6,41.1,+16.6,+0.52,-0.51
16,Jaime Alvarado,co COL,MF,Atl Paranaense,20,1999,14,3,383,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,3,24,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,2020,Brazil,1,0,0.0,0.23,0.00,0.00,,22.0,0,0.04,0.0,0.0,196,224,87.5,3764,1161,75,84,89.3,89,99,89.9,28,35,80.0,0.1,0.0,1,20,0,0,8,1.88,6,0,0,0,1,0,0.00,0,0,0,0,0,0,7,6,4,3,0,3,23.1,10,7,6,4,11,7,0,258,13,0,258,2,100.0,0,0.0,134,0,3,4,177,0,13,0,0,0,1,0,25,7,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,1,0,0,0,27,11.2,69,0,11,16,18,1.64,6,9,-3,-0.70,-0.85,7.3,8.8,-1.6,-0.37,-0.37
17,Dani Alves,br BRA,"MF,FW",São Paulo,36,1983,30,30,2688,29.9,1,3,4,1,0,0,10,0,2.8,2.8,4.6,7.4,73,269,112,0.03,0.10,0.13,0.03,0.13,0.09,0.15,0.25,0.09,0.25,Matches,2020,Brazil,41,11,26.8,1.37,0.37,0.02,0.09,25.8,14,0.07,-1.8,-1.8,2143,2548,84.1,35258,12901,1140,1231,92.6,738,846,87.2,207,354,58.5,5.9,-1.6,71,270,67,23,139,4.65,102,28,1,1,0,12,0.40,8,2,0,2,0,0,53,31,19,28,6,16,38.1,26,24,17,19,72,16,1,2779,77,40,2779,30,66.7,15,33.3,1838,5,40,32,2143,0,64,10,192,0,1,0,207,15,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,2,23,19,31,43,7,90,78.6,90,29,0,,0,1.73,45,31,+14,+0.47,-0.02,42.7,31.4,+11.3,+0.38,-0.05
18,Diego Alves,br BRA,GK,Flamengo,34,1985,10,10,836,9.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,234,277,84.5,5946,3730,35,35,100.0,129,136,94.9,68,103,66.0,0.0,0.0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,1,298,258,0,298,0,,0,,184,0,0,0,146,0,0,0,0,0,0,0,16,1,50.0,11,1.18,34,24,67.6,6,2,2,1,10.0,0,0,0,,3,9.9,0.30,-0.1,-0.01,38,20.4,28.9,17.4,24.3,105,6,5.7,10,1.08,13.7,70,0,0,0,0,0,0,84,24.4,84,7,0,,3,2.00,17,11,+6,+0.65,+0.16,22.8,9.8,+13.1,+1.41,+0.36
19,Marcelo Alves,br BRA,DF,Vasco da Gama,21,1998,14,12,1146,12.7,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,0,18,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,2020,Brazil,3,0,0.0,0.24,0.00,0.00,,12.0,0,0.04,-0.1,-0.1,407,480,84.8,8093,3166,124,140,88.6,235,253,92.9,45,80,56.3,0.2,-0.2,2,14,0,0,5,0.39,4,0,0,0,0,0,0.00,0,0,0,0,0,0,19,14,14,5,0,10,71.4,4,21,6,21,40,65,1,618,109,5,618,2,100.0,0,0.0,363,0,3,0,377,0,16,0,1,0,0,0,47,25,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,5,0,0,0,0,82,33.5,88,11,2,46,15,1.36,12,18,-6,-0.47,+0.04,13.1,18.3,-5.2,-0.41,0.00
20,Felipe Alves Raymundo,br BRA,GK,Fortaleza,31,1988,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,1057,1426,74.1,31751,23017,151,154,98.1,449,457,98.2,433,782,55.4,0.0,0.0,0,23,0,0,4,0.11,4,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,2,0,0,2,66.7,1,0,0,1,3,16,0,1512,1021,1,1512,3,100.0,0,0.0,880,0,2,0,865,0,0,0,0,0,0,0,27,5,83.3,44,1.19,145,98,72.4,9,11,17,12,32.4,4,4,1,50.0,4,45.7,0.27,+2.7,+0.07,85,39.7,35.1,54.2,39.4,547,12,2.2,17,0.46,13.7,342,0,8,0,0,0,0,90,97.4,90,37,0,,1,1.03,32,44,-12,-0.32,-2.32,41.8,46.8,-5.0,-0.13,-0.57
21,Anderson,br BRA,GK,Bahia,36,1983,8,5,529,5.9,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.17,0.17,0.00,0.17,0.00,0.09,0.09,0.00,0.09,Matches,2020,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,97,153,63.4,2572,2017,17,17,100.0,52,52,100.0,28,83,33.7,0.0,+0.5,1,1,0,0,2,0.34,2,0,0,0,0,1,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,1,169,150,0,169,0,,0,,72,0,0,0,44,0,0,0,0,0,0,0,8,1,50.0,15,2.55,36,20,58.3,0,2,3,1,20.0,0,1,0,100.0,2,14.0,0.36,-1.0,-0.18,30,42.2,37.3,49.0,40.1,77,1,1.3,3,0.51,11.3,70,0,0,0,0,0,0,66,15.5,90,5,3,26,7,0.50,7,15,-8,-1.36,-1.27,5.1,13.4,-8.4,-1.42,-1.62
22,Thonny Anderson,br BRA,"MF,FW",Bragantino,22,1997,8,1,160,1.8,1,0,1,1,0,1,0,1,1.2,0.4,0.0,0.5,5,9,14,0.56,0.00,0.56,0.56,0.56,0.68,0.02,0.70,0.24,0.26,Matches,2020,Brazil,3,1,33.3,1.69,0.56,0.33,1.00,19.1,0,0.14,-0.2,+0.6,47,70,67.1,664,163,26,32,81.3,16,24,66.7,2,6,33.3,0.8,0.0,1,6,2,0,4,2.24,4,0,0,0,0,1,0.56,1,0,0,0,0,0,4,2,1,2,1,2,40.0,3,4,4,1,5,2,0,102,4,8,101,2,25.0,6,75.0,66,3,4,6,78,0,5,0,2,0,0,0,10,4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,20,4.7,45,0,7,16,2,1.00,3,2,+1,+0.56,+0.31,2.9,0.8,+2.0,+1.13,+0.91
23,Victor Andrade,br BRA,"FW,MF",Goiás,24,1995,9,4,398,4.4,2,0,2,2,0,0,4,0,1.0,1.0,0.2,1.2,24,7,38,0.45,0.00,0.45,0.45,0.45,0.23,0.04,0.27,0.23,0.27,Matches,2020,Brazil,14,3,21.4,3.17,0.68,0.14,0.67,19.2,0,0.07,+1.0,+1.0,60,91,65.9,910,200,31,38,81.6,23,34,67.6,4,6,66.7,0.2,-0.2,3,6,1,0,19,4.32,6,0,5,8,0,2,0.45,0,0,1,0,1,0,8,7,4,4,0,2,28.6,5,6,5,2,10,4,0,167,5,19,167,26,78.8,7,21.2,121,10,15,9,121,0,17,0,10,0,0,0,19,3,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,0,0,0,44,11.6,63,1,5,29,0,0.56,6,9,-3,-0.68,-0.11,4.5,7.3,-2.8,-0.63,-0.06
24,André,br BRA,"MF,FW",Fluminense,18,2001,10,2,281,3.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,19,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2020,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,181,195,92.8,2980,725,78,82,95.1,81,84,96.4,12,14,85.7,0.1,-0.1,2,13,1,0,3,0.97,3,0,0,0,0,0,0.00,0,0,0,0,0,0,5,4,2,3,0,2,28.6,5,7,7,9,14,7,0,234,14,1,234,1,25.0,3,75.0,152,0,1,4,161,0,4,0,0,0,0,0,21,1,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,0,0,28,8.2,68,1,8,18,17,1.90,3,5,-2,-0.64,-1.07,2.2,5.0,-2.7,-0.88,-0.86
25,Angelo,br BRA,DF,Coritiba,18,2001,2,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,31,46,67.4,420,130,20,23,87.0,9,16,56.3,1,4,25.0,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,50.0,1,1,1,0,1,1,0,51,0,1,51,0,0.0,1,100.0,22,1,0,0,34,0,1,0,8,0,0,0,2,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,9,0,0,0,40,2.3,56,0,1,23,3,0.00,0,4,-4,-4.56,-4.05,0.2,1.2,-0.9,-1.05,-0.44
26,Iván Angulo,co COL,FW,Botafogo (RJ),20,1999,3,0,63,0.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,4,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,15,18,83.3,289,62,6,8,75.0,6,6,100.0,3,3,100.0,0.0,0.0,0,1,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,2,0,1,50.0,1,2,2,1,3,0,0,31,0,2,31,3,50.0,3,50.0,20,2,2,0,19,1,5,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,1,,,,,,,,,,,
27,Marco Antônio,br BRA,"FW,MF",Bahia,22,1997,18,2,421,4.7,1,2,3,1,0,0,2,0,1.1,1.1,1.6,2.7,14,14,35,0.21,0.43,0.64,0.21,0.64,0.24,0.34,0.58,0.24,0.58,Matches,2020,Brazil,10,2,20.0,2.14,0.43,0.10,0.50,20.1,2,0.11,-0.1,-0.1,121,174,69.5,2167,673,57,71,80.3,46,59,78.0,17,35,48.6,1.5,+0.4,15,8,4,1,25,5.31,8,9,1,5,0,4,0.85,0,2,0,1,1,0,6,3,1,4,1,2,25.0,6,5,5,1,7,1,0,224,1,19,224,8,61.5,5,38.5,135,2,11,7,153,0,10,1,35,0,0,0,20,1,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,2,1,7,10,0,23,12.3,52,0,16,20,16,1.00,9,2,+7,+1.50,+2.04,11.2,6.1,+5.1,+1.09,+1.30
