Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
1,Aymen Abdennour,tn TUN,DF,Marseille,27,1989,8,6,499,5.5,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,2,12,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2017-2018,France,2,1,50.0,0.36,0.18,0.00,0.00,11.5,0,0.06,-0.1,-0.1,310,333,93.1,5550,1557,126,128,98.4,148,155,95.5,24,34,70.6,0.0,0.0,0,8,0,0,2,0.36,2,0,0,0,0,0,0.00,0,0,0,0,0,0,7,3,5,2,0,4,57.1,3,5,0,4,11,20,0,375,27,2,375,1,100.0,0,0.0,296,0,0,1,278,0,9,0,0,0,0,0,32,7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,3,0,0,0,0,62,14.6,82,4,2,3,18,2.38,10,4,+6,+1.08,+0.25,12.0,4.2,+7.8,+1.41,+0.53
2,Mehdi Abeid,dz ALG,MF,Dijon,24,1992,19,14,1176,13.1,0,1,1,0,0,0,2,0,1.0,1.0,0.3,1.3,20,49,14,0.00,0.08,0.08,0.00,0.08,0.07,0.02,0.10,0.07,0.10,Matches,2017-2018,France,21,6,28.6,1.61,0.46,0.00,0.00,25.2,2,0.05,-1.0,-1.0,513,605,84.8,8787,2345,231,264,87.5,219,245,89.4,44,62,71.0,0.3,+0.7,7,33,1,0,19,1.46,13,1,1,0,1,1,0.08,1,0,0,0,0,0,23,15,8,14,1,8,25.0,24,11,5,18,41,25,2,752,30,10,752,14,70.0,6,30.0,503,0,24,21,494,0,29,2,6,0,0,0,93,13,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,5,3,1,0,0,62,34.4,77,9,5,20,1,1.58,17,25,-8,-0.61,-0.21,13.3,20.4,-7.1,-0.54,+0.06
3,Khaled Adénon,bj BEN,DF,Amiens,32,1985,34,32,2921,32.5,0,1,1,0,0,0,9,0,0.6,0.6,0.2,0.9,6,51,1,0.00,0.03,0.03,0.00,0.03,0.02,0.01,0.03,0.02,0.03,Matches,2017-2018,France,5,1,20.0,0.15,0.03,0.00,0.00,9.1,0,0.13,-0.6,-0.6,960,1157,83.0,19763,8032,309,352,87.8,490,545,89.9,149,223,66.8,0.1,+0.8,2,34,2,0,15,0.46,9,4,0,1,0,1,0.03,0,0,0,1,0,0,38,24,26,12,0,15,46.9,17,42,16,65,103,221,1,1562,274,10,1562,4,57.1,3,42.9,697,0,12,7,739,0,50,1,0,0,1,0,195,64,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,5,1,0,0,0,86,85.4,90,32,2,21,2,1.26,32,37,-5,-0.15,-0.15,26.4,49.2,-22.8,-0.70,-0.83
4,Yacine Adli,fr FRA,FW,Paris S-G,17,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,France,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,7,100.0,163,42,4,4,100.0,1,1,100.0,2,2,100.0,0.0,0.0,0,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,0,0,7,0,,0,,6,0,0,0,7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,8,0.2,,0,1,8,0,1.00,0,0,0,0.00,-2.08,0.0,0.0,0.0,-0.40,-1.76
5,Ruben Aguilar,fr FRA,DF,Montpellier,24,1993,31,27,2459,27.3,0,2,2,0,0,0,2,0,0.7,0.7,3.7,4.4,97,130,160,0.00,0.07,0.07,0.00,0.07,0.03,0.13,0.16,0.03,0.16,Matches,2017-2018,France,16,4,25.0,0.59,0.15,0.00,0.00,18.6,0,0.05,-0.7,-0.7,1186,1545,76.8,17103,7898,751,832,90.3,330,468,70.5,66,147,44.9,2.5,-1.7,36,91,32,21,72,2.64,55,5,5,5,0,7,0.26,6,0,0,1,0,0,91,50,37,41,13,36,50.7,35,25,22,37,128,90,0,1894,63,33,1894,30,62.5,18,37.5,855,5,34,27,1073,0,29,3,95,0,0,0,174,28,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,2,10,338,0,0,0,79,71.9,88,25,4,22,3,1.45,30,20,+10,+0.37,+1.02,32.2,25.4,+6.8,+0.25,+0.55
6,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,23,1994,35,35,3006,33.4,5,0,5,5,0,0,4,0,2.2,2.2,1.0,3.3,32,131,22,0.15,0.00,0.15,0.15,0.15,0.07,0.03,0.10,0.07,0.10,Matches,2017-2018,France,39,7,17.9,1.17,0.21,0.13,0.71,23.8,0,0.06,+2.8,+2.8,1162,1359,85.5,20915,5421,495,555,89.2,473,526,89.9,146,196,74.5,0.8,-1.0,13,101,5,0,42,1.26,31,0,1,3,1,6,0.18,3,0,0,1,2,0,70,34,32,37,1,17,30.9,38,29,22,75,145,58,1,1694,70,26,1694,39,78.0,11,22.0,860,2,38,27,991,0,46,1,5,0,0,0,261,48,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4,18,3,0,0,0,86,87.9,86,30,0,,0,1.09,41,58,-17,-0.51,+0.80,41.1,52.3,-11.3,-0.34,+0.01
7,Youssef Aït Bennasser,ma MAR,MF,Caen,21,1996,27,25,2047,22.7,0,0,0,0,0,0,4,0,0.7,0.7,0.7,1.5,37,178,27,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches,2017-2018,France,23,3,13.0,1.01,0.13,0.00,0.00,31.5,0,0.03,-0.7,-0.7,936,1135,82.5,18775,5869,338,384,88.0,420,483,87.0,153,213,71.8,0.7,-0.7,12,148,7,1,53,2.33,41,1,7,4,0,1,0.04,1,0,0,0,0,0,47,28,17,27,3,15,23.4,49,35,33,32,79,30,0,1357,52,4,1357,43,84.3,8,15.7,673,3,18,34,871,0,20,0,11,0,0,0,207,23,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,24,1,1,0,0,76,59.9,80,16,2,30,0,1.22,17,28,-11,-0.48,+0.43,23.7,26.9,-3.2,-0.14,-0.01
8,David Alcibiade,fr FRA,DF,Nantes,25,1991,3,2,208,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.4,2,6,2,0.00,0.43,0.43,0.00,0.43,0.03,0.16,0.19,0.03,0.19,Matches,2017-2018,France,2,0,0.0,0.87,0.00,0.00,,23.9,0,0.04,-0.1,-0.1,69,93,74.2,1265,669,27,30,90.0,31,38,81.6,9,22,40.9,0.2,+0.6,2,6,2,1,3,1.30,3,0,0,0,0,1,0.43,1,0,0,0,0,0,9,5,5,3,1,2,50.0,2,5,2,7,16,8,0,124,13,3,124,0,,0,,45,0,1,1,45,0,2,1,5,0,0,0,10,5,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,2,17,0,0,0,69,6.1,90,2,1,28,6,2.33,3,2,+1,+0.43,+0.60,3.2,1.8,+1.5,+0.63,+0.57
9,Júnior Alonso,py PAR,DF,Lille,24,1993,34,30,2781,30.9,2,1,3,2,0,0,3,0,1.1,1.1,0.5,1.7,19,114,14,0.06,0.03,0.10,0.06,0.10,0.04,0.02,0.05,0.04,0.05,Matches,2017-2018,France,16,4,25.0,0.52,0.13,0.13,0.50,16.6,0,0.07,+0.9,+0.9,1523,1884,80.8,31258,13482,455,503,90.5,821,935,87.8,217,383,56.7,0.6,+0.5,11,84,5,2,27,0.87,24,3,0,0,0,3,0.10,3,0,0,0,0,0,58,31,36,22,0,28,56.0,22,26,10,56,114,153,1,2219,177,23,2219,15,83.3,3,16.7,1223,3,14,11,1416,0,34,0,7,0,0,1,219,91,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,2,19,29,0,0,0,82,81.3,88,28,4,39,3,0.91,31,53,-22,-0.71,-0.15,26.1,48.4,-22.3,-0.72,-0.84
10,Dani Alves,br BRA,DF,Paris S-G,34,1983,25,23,2063,22.9,1,7,8,1,0,0,7,1,1.4,1.4,5.0,6.3,76,168,144,0.04,0.31,0.35,0.04,0.35,0.06,0.22,0.28,0.06,0.28,Matches,2017-2018,France,27,5,18.5,1.18,0.22,0.04,0.20,26.8,9,0.05,-0.4,-0.4,1777,2079,85.5,24880,8924,1075,1155,93.1,366,445,82.2,159,237,67.1,5.7,+2.0,47,141,63,22,84,3.66,74,4,1,0,0,12,0.52,12,0,0,0,0,0,80,57,45,27,8,33,56.9,25,24,21,28,108,21,0,2299,51,47,2299,28,66.7,14,33.3,1414,8,20,30,1688,0,38,4,99,0,0,0,160,16,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,18,43,172,0,5,0,83,60.3,87,21,2,27,7,2.60,65,17,+48,+2.09,+0.04,52.2,20.2,+32.1,+1.40,+0.09
