Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
261,Clint Leemans,nl NED,MF,VVV-Venlo,21,1995,33,33,2939,32.7,10,4,14,6,4,6,5,0,0.31,0.12,0.43,0.18,0.31,Matches,2017-2018,Netherlands,0,32,,0.00,0.98,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,96.0,,30,0,,0,1.03,34,49,-15,-0.46,+2.52
262,Niels Leemhuis,nl NED,MF,Heracles Almelo,19,1997,2,2,119,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76,Matches,2017-2018,Netherlands,,0,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3.9,,0,0,,14,2.00,3,2,+1,+0.76,+1.22
263,Ramon Leeuwin,sr SUR,DF,Utrecht,29,1987,25,24,2068,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,4,,0.00,0.17,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,10,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,67.6,,21,1,,7,1.66,43,30,+13,+0.57,+1.29
264,Julian Lelieveld,nl NED,DF,Vitesse,19,1997,4,3,254,2.8,0,1,1,0,0,0,2,0,0.00,0.35,0.35,0.00,0.35,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,8.3,,1,1,,18,1.25,5,5,0,0.00,-0.51
265,Fernando Lewis,aw ARU,DF,Willem II,24,1993,27,21,1892,21.0,0,3,3,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,Matches,2017-2018,Netherlands,0,2,,0.00,0.10,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,26,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,61.8,,18,6,,3,1.11,32,38,-6,-0.29,+0.25
266,Elmo Lieftink,nl NED,MF,Willem II,23,1994,21,12,1181,13.1,1,2,3,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,Matches,2017-2018,Netherlands,0,5,,0.00,0.38,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,38.6,,8,9,,9,1.38,20,26,-6,-0.46,-0.12
267,Michael Liendl,at AUT,MF,Twente,31,1985,15,12,1062,11.8,0,3,3,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,2017-2018,Netherlands,0,2,,0.00,0.17,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,34.7,,8,3,,17,0.87,18,23,-5,-0.42,+0.52
268,Ruben Ligeon,nl NED,DF,Zwolle,25,1992,4,3,235,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,7.7,,1,1,,8,0.00,3,6,-3,-1.15,-0.86
269,Matthijs de Ligt,nl NED,DF,Ajax,17,1999,33,33,2913,32.4,3,2,5,3,0,0,8,0,0.09,0.06,0.15,0.09,0.15,Matches,2017-2018,Netherlands,0,8,,0.00,0.25,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,28,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,95.2,,32,0,,0,2.30,84,30,+54,+1.67,+0.44
270,Bryan Linssen,nl NED,FW,Vitesse,26,1990,33,33,2780,30.9,15,5,20,15,0,0,4,0,0.49,0.16,0.65,0.49,0.65,Matches,2017-2018,Netherlands,0,32,,0.00,1.04,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,62,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,90.8,,22,0,,0,1.62,58,42,+16,+0.52,+0.52
271,Evert Linthorst,nl NED,MF,VVV-Venlo,17,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,,0,1,,1,0.00,0,0,0,0.00,+0.56
272,Jürgen Locadia,nl NED,FW,PSV Eindhoven,23,1993,15,15,1251,13.9,9,2,11,8,1,1,1,0,0.65,0.14,0.79,0.58,0.72,Matches,2017-2018,Netherlands,0,25,,0.00,1.80,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,25,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,40.9,,13,0,,0,2.60,39,14,+25,+1.80,+0.65
273,Tom van de Looi,nl NED,MF,Groningen,18,1999,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,3,,0.00,0.19,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,47.1,,16,0,,6,1.13,20,20,0,0.00,0.00
274,Sander van Looy,nl NED,DF,Zwolle,20,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,,0,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,,1,0,,15,0.00,0,4,-4,-4.00,-3.76
275,Melvyn Lorenzen,ug UGA,FW,ADO Den Haag,22,1994,20,8,772,8.6,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,2017-2018,Netherlands,0,5,,0.00,0.58,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,25.2,,1,12,,3,1.19,11,12,-1,-0.12,+0.16
276,Hirving Lozano,mx MEX,FW,PSV Eindhoven,22,1995,29,29,2346,26.1,17,8,25,17,0,0,4,2,0.65,0.31,0.96,0.65,0.96,Matches,2017-2018,Netherlands,0,48,,0.00,1.84,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,26,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,76.7,,13,0,,0,2.45,70,26,+44,+1.69,+1.18
277,Derrick Luckassen,nl NED,"DF,MF",PSV Eindhoven,22,1995,19,9,876,9.7,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,4,,0.00,0.41,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,1,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,28.6,,6,10,,12,2.11,15,16,-1,-0.10,-2.12
278,Adam Maher,nl NED,MF,Twente,24,1993,16,16,1422,15.8,1,4,5,1,0,0,3,0,0.06,0.25,0.32,0.06,0.32,Matches,2017-2018,Netherlands,0,14,,0.00,0.89,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,24,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,46.5,,14,0,,0,0.56,13,26,-13,-0.82,-0.11
279,Adam Maher,nl NED,MF,PSV Eindhoven,24,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,14,,0.00,0.89,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,24,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,46.5,,14,0,,0,0.56,13,26,-13,-0.82,-0.11
280,Mimoun Mahi,ma MAR,"FW,MF",Groningen,23,1994,26,23,2039,22.7,7,5,12,4,3,5,1,0,0.31,0.22,0.53,0.18,0.40,Matches,2017-2018,Netherlands,0,25,,0.00,1.10,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,31,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,66.6,,14,3,,0,1.12,33,28,+5,+0.22,+0.66
281,Mohamed El Makrini,nl NED,MF,Roda JC,30,1987,25,23,1854,20.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,3,,0.00,0.15,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,45,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,60.6,,9,2,,6,0.64,21,48,-27,-1.31,-1.31
282,Tyrell Malacia,nl NED,DF,Feyenoord,17,1999,11,8,792,8.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,1,,0.00,0.11,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,25.9,,5,3,,11,1.55,18,13,+5,+0.57,-0.70
283,Donyell Malen,nl NED,"FW,MF",PSV Eindhoven,18,1999,4,0,107,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,2,,0.00,1.68,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3.5,,0,4,,9,2.00,4,3,+1,+0.84,-0.59
284,Luis Manuel Orejuela,co COL,DF,Ajax,21,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1.5,,0,1,,17,3.00,1,0,+1,+2.00,+0.36
285,Dirk Marcellis,nl NED,DF,Zwolle,29,1988,28,27,2348,26.1,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,2017-2018,Netherlands,0,1,,0.00,0.04,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,76.7,,24,1,,0,1.50,35,36,-1,-0.04,+1.35
286,Nicholas Marfelt,dk DEN,"DF,MF",Sparta R'dam,22,1994,7,6,504,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,16.5,,4,1,,8,0.71,4,8,-4,-0.71,+0.59
287,Pablo Marí,es ESP,DF,NAC Breda,23,1993,31,30,2673,29.7,3,0,3,3,0,0,8,0,0.10,0.00,0.10,0.10,0.10,Matches,2017-2018,Netherlands,0,10,,0.00,0.34,,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,32,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,87.4,,29,1,,0,1.03,37,48,-11,-0.37,+0.79
288,Michaël Maria,cw CUW,"MF,DF",Twente,22,1995,6,5,454,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,2017-2018,Netherlands,0,3,,0.00,0.59,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,14.8,,4,1,,4,0.67,6,11,-5,-0.99,-0.27
289,Wouter Marinus,nl NED,"FW,MF",Zwolle,22,1995,13,6,418,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches,2017-2018,Netherlands,0,2,,0.00,0.43,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13.7,,0,7,,11,1.62,4,11,-7,-1.51,-1.34
290,Nick Marsman,nl NED,GK,Utrecht,26,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1.00,4,3,75.0,0,1,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,,1,0,,28,1.00,1,1,0,0.00,-0.15
291,Milan Massop,nl NED,DF,Excelsior,23,1993,26,26,2156,24.0,5,1,6,5,0,0,4,0,0.21,0.04,0.25,0.21,0.25,Matches,2017-2018,Netherlands,0,6,,0.00,0.25,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,33,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,70.5,,21,0,,1,1.19,32,43,-11,-0.46,-0.06
292,Tim Matavž,si SVN,FW,Vitesse,28,1989,30,27,2376,26.4,14,2,16,12,2,3,2,0,0.53,0.08,0.61,0.45,0.53,Matches,2017-2018,Netherlands,0,31,,0.00,1.17,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,77.6,,18,3,,0,1.68,51,36,+15,+0.57,+0.44
293,Jurgen Mattheij,nl NED,DF,Excelsior,24,1993,33,33,2970,33.0,0,2,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches,2017-2018,Netherlands,0,11,,0.00,0.33,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,40,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,97.1,,33,0,,0,1.12,39,55,-16,-0.48,-1.48
294,Azor Matusiwa,nl NED,MF,Ajax,19,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,,1,0,,2,3.00,2,1,+1,+1.00,-0.67
295,Noussair Mazraoui,ma MAR,"DF,MF",Ajax,19,1997,8,3,291,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,9.5,,1,5,,7,2.25,11,2,+9,+2.78,+1.26
296,Aaron Meijers,nl NED,DF,ADO Den Haag,29,1987,33,33,2970,33.0,1,1,2,1,0,0,8,0,0.03,0.03,0.06,0.03,0.06,Matches,2017-2018,Netherlands,0,4,,0.00,0.12,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,44,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,97.1,,33,0,,0,1.31,44,52,-8,-0.24,-0.24
297,Bart Meijers,nl NED,DF,NAC Breda,20,1997,13,11,1106,12.3,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,1,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,36.1,,10,2,,16,0.62,11,20,-9,-0.73,-0.41
298,Thomas Meißner,de GER,DF,ADO Den Haag,26,1991,10,8,722,8.0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,1,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,23.6,,6,2,,9,1.40,15,15,0,0.00,+0.31
299,Thomas Meißner,de GER,DF,Willem II,26,1991,4,4,351,3.9,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,1,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,23.6,,6,2,,9,1.40,15,15,0,0.00,+0.31
300,Samir Memišević,ba BIH,DF,Groningen,23,1993,29,28,2428,27.0,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,2017-2018,Netherlands,0,4,,0.00,0.15,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,79.3,,25,1,,3,1.21,39,36,+3,+0.11,+0.54
301,Queensy Menig,nl NED,"FW,MF",Zwolle,21,1995,13,4,533,5.9,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches,2017-2018,Netherlands,0,7,,0.00,1.18,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,17.4,,2,9,,1,0.54,5,16,-11,-1.86,-1.82
302,Ali Messaoud,nl NED,MF,Excelsior,26,1991,31,22,1770,19.7,4,5,9,4,0,0,5,0,0.20,0.25,0.46,0.20,0.46,Matches,2017-2018,Netherlands,0,10,,0.00,0.51,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,29,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57.8,,4,9,,2,1.19,25,35,-10,-0.51,-0.16
303,Karol Mets,ee EST,"DF,MF",NAC Breda,24,1993,25,20,1845,20.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,2,,0.00,0.10,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,14,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,60.3,,18,5,,2,0.92,25,36,-11,-0.54,-0.17
304,Matt Miazga,us USA,DF,Vitesse,22,1995,32,29,2640,29.3,3,0,3,3,0,0,6,0,0.10,0.00,0.10,0.10,0.10,Matches,2017-2018,Netherlands,0,13,,0.00,0.44,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,27,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,86.3,,27,3,,0,1.61,50,42,+8,+0.27,-1.44
305,Fredrik Midtsjø,no NOR,MF,AZ Alkmaar,23,1993,29,27,2422,26.9,2,0,2,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,2017-2018,Netherlands,0,5,,0.00,0.19,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,30,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,79.2,,25,2,,1,2.24,61,28,+33,+1.23,+1.09
306,Nemanja Mihajlović,rs SRB,FW,Heerenveen,21,1996,11,4,379,4.2,2,1,3,2,0,0,2,0,0.47,0.24,0.71,0.47,0.71,Matches,2017-2018,Netherlands,0,3,,0.00,0.71,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,12.4,,0,7,,22,0.82,7,4,+3,+0.71,+0.98
307,Ondřej Mihálik,cz CZE,FW,AZ Alkmaar,20,1997,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Netherlands,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.9,,0,2,,2,2.00,0,0,0,0.00,-1.01
308,Livio Milts,be BEL,"MF,FW",Roda JC,19,1997,12,4,423,4.7,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,2017-2018,Netherlands,0,2,,0.00,0.43,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,13.8,,0,8,,14,0.67,5,11,-6,-1.28,-0.56
309,Youness Mokhtar,ma MAR,FW,Zwolle,25,1991,32,32,2649,29.4,8,5,13,8,0,0,6,0,0.27,0.17,0.44,0.27,0.44,Matches,2017-2018,Netherlands,0,45,,0.00,1.53,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,86.6,,17,0,,0,1.34,39,42,-3,-0.10,+1.87
310,Jamiro Monteiro,cv CPV,MF,Heracles Almelo,23,1993,34,30,2797,31.1,4,3,7,3,1,1,4,0,0.13,0.10,0.23,0.10,0.19,Matches,2017-2018,Netherlands,0,20,,0.00,0.64,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,91.4,,25,4,,0,1.24,44,58,-14,-0.45,-0.45
