Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
17,Joachim Andersen,dk DEN,DF,Crystal Palace,25,1996,34,32,2916,32.4,0,3,3,0,0,0,4,0,0.7,0.7,1.7,2.4,14,100,4,0.00,0.09,0.09,0.00,0.09,0.02,0.05,0.07,0.02,0.07,Matches,2021-2022,England1,8,3,37.5,0.25,0.09,0.00,0.00,15.3,1,0.08,-0.7,-0.7,1911,2351,81.3,44144,15836,410,480,85.4,1138,1224,93.0,349,604,57.8,1.9,+1.3,20,151,11,2,33,1.02,30,1,0,0,1,4,0.12,3,0,0,1,0,0,30,23,21,9,0,16,59.3,11,29,10,37,67,125,3,2614,425,32,2614,7,77.8,2,22.2,1604,2,8,8,1865,0,19,1,8,0,0,1,152,56,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3,32,5,0,0,0,86,85.3,90,31,2,22,0,1.32,44,37,+7,+0.22,+0.75,40.4,35.8,+4.6,+0.14,-0.04
18,Michail Antonio,jm JAM,FW,West Ham,31,1990,36,34,2971,33.0,10,8,18,10,0,1,8,1,10.8,10.2,6.0,16.2,77,46,246,0.30,0.24,0.55,0.30,0.55,0.33,0.18,0.51,0.31,0.49,Matches,2021-2022,England1,82,27,32.9,2.48,0.82,0.12,0.37,14.9,0,0.12,-0.8,-0.2,438,702,62.4,6545,1294,252,324,77.8,121,192,63.0,37,63,58.7,5.0,+2.0,45,24,27,12,97,2.94,65,1,11,9,0,17,0.51,10,0,1,4,2,0,23,17,5,9,9,7,38.9,11,19,18,3,26,13,0,1095,17,159,1094,50,53.8,43,46.2,681,35,136,72,885,1,50,13,63,0,0,0,90,79,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,9,16,0,0,0,83,86.9,85,23,2,33,1,1.56,55,43,+12,+0.36,+0.96,45.8,43.7,+2.1,+0.06,+0.91
19,Cameron Archer,eng ENG,"FW,MF",Aston Villa,20,2001,3,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches,2021-2022,England1,1,0,0.0,3.33,0.00,0.00,,12.6,0,0.04,0.0,0.0,4,4,100.0,62,29,3,3,100.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,11,0,1,11,0,0.0,1,100.0,7,0,1,2,7,0,3,0,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,0.8,,0,3,9,9,1.00,1,0,+1,+3.33,+3.41,0.2,0.8,-0.6,-2.11,-2.00
20,Alphonse Areola,fr FRA,GK,West Ham,28,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,21,40,52.5,785,656,2,2,100.0,8,8,100.0,11,30,36.7,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,42,40,0,42,0,,0,,20,0,0,0,20,0,0,0,0,0,0,0,0,0,,1,1.00,3,2,66.7,0,0,1,0,0.0,0,0,0,,0,1.2,0.39,+0.2,+0.17,3,69.2,46.3,71.4,48.5,15,1,6.7,0,0.00,5.5,17,0,0,0,0,0,0,90,2.6,90,1,0,,37,0.00,0,1,-1,-1.00,-1.27,0.3,1.9,-1.6,-1.59,-1.58
21,Adam Armstrong,eng ENG,FW,Southampton,24,1997,23,17,1413,15.7,2,2,4,2,0,0,1,0,4.5,4.5,1.6,6.2,39,30,105,0.13,0.13,0.25,0.13,0.25,0.29,0.10,0.39,0.29,0.39,Matches,2021-2022,England1,47,14,29.8,2.99,0.89,0.04,0.14,17.2,0,0.10,-2.5,-2.5,229,324,70.7,3453,610,111,142,78.2,93,126,73.8,12,22,54.5,1.4,+0.4,13,11,13,0,36,2.29,22,0,5,3,0,3,0.19,2,0,0,0,1,0,10,4,2,2,6,0,0.0,6,13,12,3,13,6,0,493,9,75,493,16,38.1,26,61.9,287,22,45,13,335,0,13,2,18,1,0,0,36,13,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,1,2,0,0,0,61,41.3,80,10,6,10,14,0.87,12,31,-19,-1.21,-0.99,16.6,28.9,-12.3,-0.78,-0.65
22,Stuart Armstrong,sct SCO,MF,Southampton,29,1992,25,15,1473,16.4,2,0,2,2,0,0,1,0,2.5,2.5,1.5,4.0,63,83,78,0.12,0.00,0.12,0.12,0.12,0.15,0.09,0.24,0.15,0.24,Matches,2021-2022,England1,38,9,23.7,2.32,0.55,0.05,0.22,20.5,0,0.07,-0.5,-0.5,590,744,79.3,8618,2144,321,386,83.2,217,250,86.8,25,42,59.5,1.4,-1.5,25,46,23,4,54,3.30,42,2,2,4,1,3,0.18,1,0,1,0,1,0,27,19,15,6,6,9,39.1,14,10,9,8,35,15,0,946,22,41,946,27,50.0,27,50.0,595,12,40,27,661,0,11,1,35,1,0,0,94,3,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,2,8,0,1,0,59,43.1,84,8,10,21,2,1.32,17,30,-13,-0.79,-0.29,19.1,29.4,-10.2,-0.62,-0.39
23,Kepa Arrizabalaga,es ESP,GK,Chelsea,26,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,115,138,83.3,2398,1340,36,36,100.0,55,55,100.0,21,44,47.7,0.0,0.0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,0,146,125,0,146,0,,0,,101,0,0,0,80,0,0,0,0,0,0,0,3,1,100.0,2,0.50,13,11,84.6,2,1,1,2,50.0,0,0,0,,1,3.2,0.25,+1.2,+0.30,29,19.7,26.4,28.6,27.6,44,2,4.5,8,2.00,18.8,28,0,0,0,0,0,0,90,10.5,90,4,0,,34,1.75,6,2,+4,+1.00,-0.15,4.4,2.7,+1.7,+0.42,-0.42
24,Harrison Ashby,sct SCO,DF,West Ham,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,7,100.0,110,8,5,5,100.0,1,1,100.0,1,1,100.0,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,9,1,0,9,0,,0,,5,0,0,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,7,0.2,,0,1,7,7,0.00,0,1,-1,-12.86,-13.12,0.1,0.1,0.0,-0.43,-0.38
25,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32,1989,14,12,1037,11.5,4,1,5,4,0,2,3,0,5.9,4.2,1.0,5.2,21,26,47,0.35,0.09,0.43,0.35,0.43,0.51,0.09,0.60,0.36,0.45,Matches,2021-2022,England1,33,16,48.5,2.86,1.39,0.12,0.25,15.0,0,0.13,-1.9,-0.2,137,208,65.9,1801,404,90,115,78.3,37,64,57.8,4,9,44.4,0.9,0.0,9,6,8,0,22,1.91,14,0,2,2,0,3,0.26,2,0,0,1,0,0,11,5,6,4,1,3,30.0,7,12,11,0,11,4,0,319,2,50,317,2,28.6,5,71.4,142,10,16,4,220,0,15,10,11,0,0,0,22,25,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,74,30.3,83,7,2,18,0,1.64,17,16,+1,+0.09,-0.37,16.6,16.4,+0.2,+0.02,-0.53
26,Jordan Ayew,gh GHA,FW,Crystal Palace,29,1991,31,23,2019,22.4,3,3,6,3,0,0,2,0,3.1,3.1,2.8,5.9,98,51,151,0.13,0.13,0.27,0.13,0.27,0.14,0.12,0.26,0.14,0.26,Matches,2021-2022,England1,35,8,22.9,1.56,0.36,0.09,0.38,16.8,1,0.09,-0.1,-0.1,576,754,76.4,7894,1509,346,389,88.9,180,228,78.9,17,54,31.5,2.9,+0.2,23,31,16,6,61,2.72,41,1,2,13,1,6,0.27,5,0,0,0,1,0,47,30,20,20,7,17,54.8,14,33,30,15,62,15,0,1087,15,67,1087,34,47.9,37,52.1,696,24,84,77,779,0,38,2,74,1,0,0,132,32,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,8,2,9,0,0,0,65,59.0,81,10,8,20,6,1.13,31,31,0,0.00,-0.26,27.1,25.4,+1.7,+0.07,-0.18
27,Luke Ayling,eng ENG,DF,Leeds United,29,1991,26,26,2272,25.2,2,2,4,2,0,0,4,1,1.2,1.2,1.8,3.1,45,135,51,0.08,0.08,0.16,0.08,0.16,0.05,0.07,0.12,0.05,0.12,Matches,2021-2022,England1,19,3,15.8,0.75,0.12,0.11,0.67,13.0,0,0.07,+0.8,+0.8,1224,1592,76.9,22964,10551,535,606,88.3,517,619,83.5,154,294,52.4,1.0,+0.2,12,98,11,4,33,1.31,24,1,0,0,1,5,0.20,1,0,0,3,0,1,74,42,46,23,5,51,52.6,46,46,21,28,102,52,1,1884,178,35,1884,23,62.2,14,37.8,1002,2,42,10,1147,0,22,2,31,0,1,0,187,34,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,5,24,134,0,0,0,87,66.4,87,23,0,,0,0.85,30,66,-36,-1.43,-1.35,30.8,50.9,-20.0,-0.79,-0.52
28,César Azpilicueta,es ESP,DF,Chelsea,31,1989,27,24,2070,23.0,1,2,3,1,0,0,3,0,0.9,0.9,1.8,2.6,49,138,132,0.04,0.09,0.13,0.04,0.13,0.04,0.08,0.11,0.04,0.11,Matches,2021-2022,England1,11,4,36.4,0.48,0.17,0.09,0.25,14.7,0,0.08,+0.1,+0.1,1486,1787,83.2,22185,8377,809,904,89.5,565,643,87.9,65,139,46.8,2.3,+0.2,17,104,19,2,48,2.09,43,0,2,0,0,8,0.35,6,0,1,1,0,0,51,28,18,27,6,16,45.7,19,32,23,23,74,65,1,2017,112,53,2017,15,78.9,4,21.1,1098,7,21,10,1420,0,25,2,47,0,1,0,110,46,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,1,0,128,0,0,0,77,60.5,84,16,3,20,7,1.78,36,23,+13,+0.57,-1.43,33.6,23.7,+9.9,+0.43,-0.92
29,Daniel Bachmann,at AUT,GK,Watford,27,1994,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,216,364,59.3,7080,5483,19,19,100.0,104,109,95.4,93,234,39.7,0.0,0.0,0,9,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,5,0,401,325,0,401,1,100.0,0,0.0,214,0,0,0,148,0,1,0,0,0,1,0,10,2,100.0,28,2.33,72,46,65.3,1,0,11,0,0.0,3,0,0,0.0,3,23.2,0.30,-2.8,-0.23,47,53.8,40.9,67.8,47.8,187,7,3.7,12,1.00,16.1,125,0,0,0,0,0,0,90,31.6,90,12,0,,25,0.25,10,28,-18,-1.50,-0.54,11.4,22.6,-11.2,-0.93,-0.42
30,Leon Bailey,jm JAM,"FW,MF",Aston Villa,23,1997,18,7,761,8.5,1,2,3,1,0,0,3,0,1.5,1.5,0.8,2.3,34,24,61,0.12,0.24,0.35,0.12,0.35,0.18,0.09,0.27,0.18,0.27,Matches,2021-2022,England1,21,8,38.1,2.48,0.95,0.05,0.13,19.4,4,0.07,-0.5,-0.5,150,226,66.4,2354,518,76,95,80.0,47,66,71.2,15,36,41.7,1.1,+1.2,7,6,9,1,20,2.37,15,0,1,2,0,1,0.12,1,0,0,0,0,0,17,11,6,8,3,6,46.2,7,10,9,1,18,2,0,348,3,35,348,13,44.8,16,55.2,232,10,33,24,244,0,12,4,33,0,0,0,38,10,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,3,4,10,1,0,42,22.3,69,3,11,25,2,0.89,12,13,-1,-0.12,-0.08,10.4,6.3,+4.0,+0.48,+0.78
31,Eric Bailly,ci CIV,DF,Manchester Utd,27,1994,4,3,217,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,68,85,80.0,1229,484,28,31,90.3,36,40,90.0,4,13,30.8,0.0,0.0,0,3,0,0,1,0.41,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,4,4,0,1,3,75.0,1,4,2,3,8,11,0,114,25,0,114,0,0.0,1,100.0,55,0,3,1,59,0,2,0,0,0,0,1,10,6,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,0,54,6.3,67,1,1,17,17,1.75,5,4,+1,+0.41,+0.44,5.5,4.8,+0.7,+0.30,+0.24
32,Folarin Balogun,us USA,FW,Arsenal,20,2001,2,1,70,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,4,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,Matches,2021-2022,England1,3,0,0.0,3.86,0.00,0.00,,14.4,0,0.07,-0.2,-0.2,4,9,44.4,46,7,3,4,75.0,1,3,33.3,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,,0,1,1,0,1,1,0,22,1,6,22,0,0.0,2,100.0,8,0,4,0,14,0,0,1,0,0,0,0,2,1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,35,2.0,58,0,1,12,0,0.00,0,1,-1,-1.29,-1.66,0.4,0.9,-0.5,-0.63,-1.04
