Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Daniel Amartey,gh GHA,DF,Leicester City,23,1994,9,7,641,7.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,8,34,8,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches,2018-2019,England1,4,1,25.0,0.56,0.14,0.00,0.00,19.4,0,0.08,-0.3,-0.3,357,435,82.1,5916,2458,184,197,93.4,138,172,80.2,30,52,57.7,0.1,-0.1,3,36,0,0,11,1.55,10,1,0,0,0,0,0.00,0,0,0,0,0,0,18,12,11,6,1,10,66.7,5,6,2,17,35,28,1,518,43,3,518,2,50.0,2,50.0,293,1,3,4,276,0,6,1,3,0,1,0,58,14,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,2,60,0,0,0,71,18.7,86,6,2,19,1,1.44,10,9,+1,+0.14,+0.08,7.0,8.2,-1.2,-0.17,-0.50
12,Luke Amos,eng ENG,MF,Tottenham,21,1997,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,3,33.3,9,6,1,2,50.0,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,0,4,0,0,4,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,0.1,,0,1,2,1,3.00,0,0,0,0.00,-0.74,0.0,0.0,0.0,0.00,-0.20
13,Felipe Anderson,br BRA,"MF,FW",West Ham,25,1993,36,36,3043,33.8,9,4,13,9,0,0,3,0,5.5,5.5,6.1,11.5,201,191,253,0.27,0.12,0.38,0.27,0.38,0.16,0.18,0.34,0.16,0.34,Matches,2018-2019,England1,58,24,41.4,1.72,0.71,0.16,0.38,18.7,5,0.09,+3.5,+3.5,1325,1824,72.6,20473,6459,703,832,84.5,378,506,74.7,130,241,53.9,7.4,-2.1,64,111,85,12,139,4.11,95,17,11,7,4,15,0.44,10,0,3,2,0,0,89,49,33,44,12,31,30.7,70,71,71,41,130,18,1,2319,29,107,2319,76,48.7,80,51.3,1397,52,97,54,1622,0,27,5,122,0,1,0,227,9,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,22,32,26,17,25,0,85,89.0,85,25,0,,0,1.36,48,49,-1,-0.03,+0.45,43.5,54.6,-11.0,-0.33,+0.45
14,Florin Andone,ro ROU,FW,Brighton,25,1993,23,8,881,9.8,3,0,3,3,0,0,5,0,2.5,2.5,0.1,2.6,13,4,62,0.31,0.00,0.31,0.31,0.31,0.25,0.01,0.26,0.25,0.26,Matches,2018-2019,England1,19,8,42.1,1.94,0.82,0.16,0.38,12.3,0,0.13,+0.5,+0.5,113,170,66.5,1385,187,73,94,77.7,29,49,59.2,2,6,33.3,0.2,-0.1,2,3,1,1,13,1.33,7,0,1,2,0,1,0.10,0,0,0,1,0,0,10,2,3,4,3,1,16.7,5,9,8,3,13,12,0,345,15,46,345,9,24.3,28,75.7,210,11,48,33,237,0,28,4,5,0,0,0,42,36,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,38,25.8,68,0,15,23,5,0.78,7,14,-7,-0.72,-0.08,8.2,14.4,-6.2,-0.63,-0.01
15,Michail Antonio,jm JAM,"MF,FW",West Ham,28,1990,33,22,2103,23.4,6,4,10,6,0,0,3,0,7.1,7.1,4.4,11.5,87,69,204,0.26,0.17,0.43,0.26,0.43,0.30,0.19,0.49,0.30,0.49,Matches,2018-2019,England1,65,25,38.5,2.78,1.07,0.09,0.24,16.2,0,0.11,-1.1,-1.1,496,773,64.2,7214,2025,302,381,79.3,127,222,57.2,40,82,48.8,2.5,-0.4,23,36,21,5,64,2.74,40,0,9,5,2,10,0.43,5,0,1,2,2,0,23,14,12,6,5,6,50.0,6,38,35,18,41,26,1,1170,38,93,1170,58,55.8,46,44.2,683,29,83,68,823,0,34,10,50,2,0,0,114,79,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5,7,53,0,0,0,64,61.5,84,15,11,24,2,1.30,29,30,-1,-0.04,+0.09,29.2,41.6,-12.4,-0.53,-0.40
16,Stuart Armstrong,sct SCO,MF,Southampton,26,1992,29,16,1432,15.9,3,2,5,3,0,0,2,0,2.0,2.0,1.5,3.4,40,86,90,0.19,0.13,0.31,0.19,0.31,0.12,0.09,0.22,0.12,0.22,Matches,2018-2019,England1,32,12,37.5,2.01,0.75,0.09,0.25,21.8,0,0.06,+1.0,+1.0,492,648,75.9,7511,1972,256,315,81.3,175,200,87.5,36,58,62.1,1.0,+0.5,29,61,22,1,61,3.83,43,2,3,7,1,8,0.50,6,0,0,0,2,0,28,20,14,6,8,8,19.0,34,14,14,12,40,12,0,837,14,39,837,19,63.3,11,36.7,456,7,40,25,574,0,20,3,25,0,1,0,79,17,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,6,6,4,3,4,49,41.9,75,3,13,18,5,0.93,21,26,-5,-0.31,+0.36,17.7,23.9,-6.2,-0.39,-0.30
17,Marko Arnautović,at AUT,FW,West Ham,29,1989,28,24,1990,22.1,10,4,14,9,1,1,3,0,8.9,8.1,4.4,12.5,38,43,195,0.45,0.18,0.63,0.41,0.59,0.40,0.20,0.60,0.37,0.56,Matches,2018-2019,England1,61,31,50.8,2.76,1.40,0.15,0.29,17.5,3,0.13,+1.1,+0.9,490,667,73.5,6585,1149,287,366,78.4,128,176,72.7,26,32,81.3,2.6,-0.4,36,26,15,2,66,2.99,52,0,5,2,0,8,0.36,7,0,0,1,0,0,9,5,4,3,2,1,14.3,6,4,2,3,12,6,0,848,6,126,847,20,55.6,16,44.4,498,24,47,32,681,0,30,21,18,0,1,0,48,22,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,6,1,7,0,0,0,71,58.2,78,10,4,28,0,1.43,28,33,-5,-0.23,-0.35,27.4,33.4,-6.0,-0.27,+0.25
18,Kepa Arrizabalaga,es ESP,GK,Chelsea,23,1994,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,1011,1161,87.1,25587,17018,185,186,99.5,543,550,98.7,281,419,67.1,0.0,0.0,0,2,0,0,1,0.03,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,50.0,1,1,1,0,1,4,2,1207,1059,0,1207,1,100.0,0,0.0,662,0,1,1,622,0,0,0,0,0,0,0,57,7,100.0,39,1.08,121,81,68.6,20,8,8,14,38.9,1,1,0,50.0,6,36.5,0.29,-2.5,-0.07,156,15.7,25.9,34.4,36.5,369,14,3.8,35,0.97,18.1,296,0,2,0,0,0,0,90,94.7,90,36,0,,2,1.89,61,39,+22,+0.61,-0.39,56.4,35.4,+21.1,+0.59,+0.03
19,Harry Arter,ie IRL,MF,Cardiff City,28,1989,25,24,1997,22.2,0,1,1,0,0,0,10,0,0.9,0.9,0.5,1.4,13,73,23,0.00,0.05,0.05,0.00,0.05,0.04,0.02,0.06,0.04,0.06,Matches,2018-2019,England1,23,4,17.4,1.04,0.18,0.00,0.00,23.6,0,0.04,-0.9,-0.9,539,680,79.3,8935,2551,275,319,86.2,196,241,81.3,49,80,61.3,1.2,+0.5,10,59,21,6,37,1.67,32,1,1,1,0,6,0.27,5,0,0,1,0,0,62,37,27,26,9,16,34.8,30,33,28,21,83,21,2,886,33,15,886,3,42.9,4,57.1,294,1,20,3,412,0,25,2,17,0,0,0,128,6,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,3,7,2,0,0,0,80,58.4,83,12,1,0,2,0.88,20,39,-19,-0.86,+0.16,24.8,30.6,-5.7,-0.26,+0.59
20,Christian Atsu,gh GHA,MF,Newcastle Utd,26,1992,28,15,1493,16.6,1,0,1,1,0,0,2,0,2.1,2.1,1.6,3.7,48,31,72,0.06,0.00,0.06,0.06,0.06,0.13,0.09,0.22,0.13,0.22,Matches,2018-2019,England1,28,14,50.0,1.69,0.84,0.04,0.07,19.6,0,0.08,-1.1,-1.1,328,435,75.4,4232,941,180,199,90.5,76,121,62.8,21,35,60.0,0.9,-1.6,18,17,16,7,42,2.53,32,0,1,5,0,5,0.30,3,0,1,1,0,0,24,15,9,11,4,5,31.3,11,13,10,7,31,16,0,636,16,37,636,25,48.1,27,51.9,380,14,48,30,426,0,13,4,42,0,0,0,86,10,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,1,5,1,1,0,53,43.7,85,8,13,17,5,1.14,19,18,+1,+0.06,+0.39,14.5,24.0,-9.5,-0.57,-0.34
21,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,29,1989,36,30,2726,30.3,22,5,27,18,4,5,0,0,22.6,18.5,4.2,22.7,82,70,228,0.73,0.17,0.89,0.59,0.76,0.74,0.14,0.88,0.61,0.75,Matches,2018-2019,England1,89,34,38.2,2.94,1.12,0.20,0.53,14.2,0,0.21,-0.6,-0.5,524,744,70.4,5972,1550,353,430,82.1,94,153,61.4,13,27,48.1,3.5,+0.8,33,30,33,4,60,1.98,42,0,7,5,1,11,0.36,6,0,1,2,2,0,21,17,6,9,6,8,28.6,20,26,26,8,29,22,0,1048,17,142,1043,29,52.7,26,47.3,609,30,61,33,816,0,13,23,43,1,0,0,66,32,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3,1,3,0,0,0,76,79.7,85,19,6,30,0,1.86,58,42,+16,+0.53,-0.25,50.4,44.3,+6.1,+0.20,+0.24
22,Serge Aurier,ci CIV,DF,Tottenham,25,1992,8,6,564,6.3,0,2,2,0,0,0,1,0,0.1,0.1,1.0,1.1,11,26,29,0.00,0.32,0.32,0.00,0.32,0.02,0.16,0.18,0.02,0.18,Matches,2018-2019,England1,4,1,25.0,0.64,0.16,0.00,0.00,17.1,0,0.03,-0.1,-0.1,253,348,72.7,3681,1497,132,153,86.3,89,128,69.5,11,24,45.8,0.9,+1.0,6,14,9,6,12,1.91,9,1,1,0,1,3,0.48,3,0,0,0,0,0,20,12,12,4,4,8,53.3,7,8,6,7,27,20,0,432,22,9,432,8,57.1,6,42.9,203,0,12,7,231,0,17,1,24,0,0,0,31,12,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,1,55,0,0,0,71,16.5,81,4,2,40,11,2.25,12,9,+3,+0.48,-0.31,9.8,7.5,+2.3,+0.37,+0.20
23,Charlie Austin,eng ENG,FW,Southampton,29,1989,25,11,983,10.9,2,2,4,2,0,1,1,0,3.6,3.3,0.9,4.1,6,5,44,0.18,0.18,0.37,0.18,0.37,0.33,0.08,0.41,0.30,0.38,Matches,2018-2019,England1,31,7,22.6,2.84,0.64,0.06,0.29,16.0,0,0.11,-1.6,-1.3,116,200,58.0,1627,145,71,110,64.5,34,54,63.0,6,17,35.3,0.3,+1.1,9,4,2,0,23,2.11,13,0,0,3,2,2,0.18,1,0,0,1,0,0,13,7,3,6,4,6,54.5,5,12,10,2,15,13,0,331,17,47,330,1,16.7,5,83.3,147,2,30,18,229,0,14,9,0,0,0,0,28,42,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,39,28.7,67,0,14,18,10,0.80,11,17,-6,-0.55,-0.03,12.5,17.0,-4.4,-0.41,-0.27
24,Jordan Ayew,gh GHA,FW,Crystal Palace,26,1991,20,14,1181,13.1,1,2,3,1,0,0,3,0,2.9,2.9,1.2,4.0,31,19,90,0.08,0.15,0.23,0.08,0.23,0.22,0.09,0.31,0.22,0.31,Matches,2018-2019,England1,27,3,11.1,2.06,0.23,0.04,0.33,14.6,0,0.11,-1.9,-1.9,207,283,73.1,2618,485,133,156,85.3,46,65,70.8,7,15,46.7,0.5,+0.8,16,11,5,0,33,2.51,21,0,1,4,2,5,0.38,3,0,0,1,0,1,38,23,12,19,7,6,30.0,14,16,16,7,45,6,0,485,7,56,485,11,42.3,15,57.7,273,9,47,32,325,0,31,9,15,0,0,0,41,32,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,1,1,0,0,0,59,34.5,80,3,6,10,16,1.40,15,13,+2,+0.15,+0.31,14.0,15.5,-1.5,-0.11,-0.07
25,Floyd Ayité,tg TOG,"FW,MF",Fulham,29,1988,16,3,476,5.3,1,0,1,1,0,0,0,0,0.4,0.4,0.5,0.9,14,23,44,0.19,0.00,0.19,0.19,0.19,0.07,0.10,0.17,0.07,0.17,Matches,2018-2019,England1,7,1,14.3,1.32,0.19,0.14,1.00,21.1,0,0.05,+0.6,+0.6,156,200,78.0,2301,669,96,109,88.1,46,62,74.2,10,15,66.7,0.4,-0.5,9,14,6,1,16,3.03,13,1,1,0,0,1,0.19,0,0,1,0,0,0,4,4,2,1,1,2,33.3,4,8,7,7,11,5,0,272,6,14,272,10,58.8,7,41.2,160,4,20,13,191,0,6,4,6,0,0,0,37,6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,2,1,1,0,30,13.9,79,1,13,18,11,0.69,3,13,-10,-1.89,-0.76,5.1,10.3,-5.2,-0.99,-0.33
26,César Azpilicueta,es ESP,DF,Chelsea,28,1989,38,38,3402,37.8,1,5,6,1,0,0,4,0,1.2,1.2,2.4,3.6,46,160,205,0.03,0.13,0.16,0.03,0.16,0.03,0.06,0.10,0.03,0.10,Matches,2018-2019,England1,17,7,41.2,0.45,0.19,0.06,0.14,15.4,0,0.07,-0.2,-0.2,2494,2950,84.5,34344,11515,1557,1687,92.3,761,904,84.2,87,153,56.9,3.1,+2.6,25,156,46,18,67,1.77,60,2,1,2,1,10,0.26,9,0,0,0,1,0,105,60,52,40,13,38,56.7,29,63,47,43,148,91,3,3352,121,48,3352,10,45.5,12,54.5,1605,9,33,9,2168,0,39,2,118,1,1,0,201,68,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,2,4,343,0,0,0,90,99.5,90,37,0,,0,1.89,63,39,+24,+0.63,+0.63,58.5,36.1,+22.4,+0.59,+1.75
