Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
255,Davidson da Luz Pereira,br BRA,"FW,MF",Chaves,26,1991,33,29,2355,26.2,5,6,11,5,0,0,2,0,0.19,0.23,0.42,0.19,0.42,Matches,2017-2018,Portugal,53,16,30.2,2.03,0.61,0.09,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,31,,,,,,,,,,,,,,,,,0,35,10,31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,77.0,,13,4,,1,1.42,38,42,-4,-0.15,+0.36
256,Awer Mabil,au AUS,"FW,MF",Paços,21,1995,26,15,1441,16.0,2,3,5,2,0,0,1,1,0.12,0.19,0.31,0.12,0.31,Matches,2017-2018,Portugal,23,6,26.1,1.44,0.37,0.09,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,7,,,,,,,,,,,,,,,,,0,19,14,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,47.1,,9,11,,6,0.77,16,24,-8,-0.50,+0.50
257,Felipe Macedo,br BRA,DF,Portimonense,23,1994,15,11,1162,12.9,1,0,1,1,0,0,6,2,0.08,0.00,0.08,0.08,0.08,Matches,2017-2018,Portugal,4,2,50.0,0.31,0.15,0.25,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,32,,,,,,,,,,,,,,,,,1,18,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,38.0,,11,4,,12,1.40,26,28,-2,-0.15,+0.13
258,Edu Machado,pt POR,DF,Boavista,27,1990,5,5,421,4.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,3,1,33.3,0.64,0.21,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,8,,,,,,,,,,,,,,,,,0,7,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,13.8,,4,0,,6,1.40,3,4,-1,-0.21,+0.06
259,Luís Machado,pt POR,"MF,FW",Feirense,24,1992,27,14,1380,15.3,3,2,5,3,0,0,5,1,0.20,0.13,0.33,0.20,0.33,Matches,2017-2018,Portugal,28,11,39.3,1.83,0.72,0.11,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,10,,,,,,,,,,,,,,,,,0,34,4,46,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,45.1,,9,13,,3,0.85,15,23,-8,-0.52,-0.09
260,Paulo Machado,pt POR,MF,Aves,31,1986,23,16,1434,15.9,4,3,7,2,2,2,5,0,0.25,0.19,0.44,0.13,0.31,Matches,2017-2018,Portugal,36,17,47.2,2.26,1.07,0.06,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,13,,,,,,,,,,,,,,,,,0,24,5,89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,46.9,,3,7,,3,0.91,18,24,-6,-0.38,+0.12
261,Frédéric Maciel,pt POR,FW,Moreirense,23,1994,4,1,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3.3,,0,3,,1,0.00,0,4,-4,-3.60,-3.08
262,Abdul Majeed Waris,gh GHA,MF,Porto,25,1991,5,1,129,1.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,4,1,25.0,2.79,0.70,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.2,,0,4,,1,2.00,1,2,-1,-0.70,-2.69
263,Wallyson Mallmann,br BRA,"MF,FW",Vitória Setúbal,23,1994,7,5,464,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,5,0,0.0,0.97,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,6,,,,,,,,,,,,,,,,,0,7,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,15.2,,2,2,,4,0.71,4,10,-6,-1.16,-0.57
264,Wilson Manafá,pt POR,"FW,MF",Portimonense,23,1994,17,3,367,4.1,0,2,2,0,0,0,1,0,0.00,0.49,0.49,0.00,0.49,Matches,2017-2018,Portugal,5,1,20.0,1.23,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,4,,,,,,,,,,,,,,,,,0,8,3,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,12.0,,0,14,,7,1.11,5,9,-4,-0.98,-0.85
265,Idrissa Mandiang,sn SEN,MF,Boavista,32,1984,27,25,2256,25.1,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches,2017-2018,Portugal,14,2,14.3,0.56,0.08,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,45,,,,,,,,,,,,,,,,,0,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,73.7,,24,2,,1,1.48,25,27,-2,-0.08,+0.70
266,Mano,pt POR,DF,Estoril,30,1987,15,14,1259,14.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,5,2,40.0,0.36,0.14,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,24,,,,,,,,,,,,,,,,,0,14,1,24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,41.1,,12,1,,3,0.60,7,29,-22,-1.57,-1.07
267,Zé Manuel,pt POR,MF,Feirense,26,1990,4,1,87,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,3,0,0.0,3.10,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2.8,,0,3,,4,0.75,0,6,-6,-6.21,-5.90
268,Nikola Maraš,rs SRB,DF,Chaves,21,1995,29,29,2582,28.7,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,2017-2018,Portugal,8,2,25.0,0.28,0.07,0.13,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,27,,,,,,,,,,,,,,,,,0,26,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,84.4,,28,0,,1,1.59,41,44,-3,-0.10,+0.84
269,Iván Marcano,es ESP,DF,Porto,30,1987,30,29,2655,29.5,5,1,6,5,0,0,6,0,0.17,0.03,0.20,0.17,0.20,Matches,2017-2018,Portugal,23,8,34.8,0.78,0.27,0.22,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,53,,,,,,,,,,,,,,,,,0,27,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,86.8,,29,1,,0,2.70,75,14,+61,+2.07,+1.40
270,Marcão,br BRA,DF,Rio Ave,21,1996,20,15,1414,15.7,0,0,0,0,0,0,6,4,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,5,0,0.0,0.32,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,26,,,,,,,,,,,,,,,,,1,32,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,46.2,,13,5,,9,1.50,18,27,-9,-0.57,-0.96
271,Marcel,br BRA,"MF,DF",Portimonense,24,1992,9,5,350,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,9,,,,,,,,,,,,,,,,,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,11.4,,2,4,,7,1.44,6,7,-1,-0.26,-0.02
272,Moussa Marega,ml MLI,"FW,MF",Porto,26,1991,29,27,2409,26.8,22,3,25,22,0,0,1,0,0.82,0.11,0.93,0.82,0.93,Matches,2017-2018,Portugal,93,46,49.5,3.47,1.72,0.24,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,9,,,,,,,,,,,,,,,,,0,40,23,37,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,78.7,,21,2,,0,2.72,73,12,+61,+2.28,+1.86
273,Fábio Martins,pt POR,MF,Braga,24,1993,27,10,1127,12.5,5,4,9,5,0,0,2,0,0.40,0.32,0.72,0.40,0.72,Matches,2017-2018,Portugal,34,13,38.2,2.72,1.04,0.15,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,4,,,,,,,,,,,,,,,,,0,56,9,33,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,36.8,,4,17,,7,2.33,29,12,+17,+1.36,+0.05
274,Gelson Martins,pt POR,MF,Sporting CP,22,1995,31,30,2682,29.8,8,8,16,8,0,0,4,2,0.27,0.27,0.54,0.27,0.54,Matches,2017-2018,Portugal,47,21,44.7,1.58,0.70,0.17,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,21,,,,,,,,,,,,,,,,,1,45,13,68,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87.6,,24,1,,0,2.42,55,17,+38,+1.28,+1.04
275,Gian dos Santos Martins,br BRA,MF,Paços,24,1993,18,12,1101,12.2,1,0,1,1,0,0,4,1,0.08,0.00,0.08,0.08,0.08,Matches,2017-2018,Portugal,7,4,57.1,0.57,0.33,0.14,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,18,,,,,,,,,,,,,,,,,0,44,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,36.0,,6,6,,9,0.83,10,23,-13,-1.06,-0.47
276,Luís Martins,pt POR,DF,Marítimo,25,1992,9,9,753,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,5,1,20.0,0.60,0.12,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,24,,,,,,,,,,,,,,,,,0,14,1,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,24.6,,8,0,,8,0.89,4,13,-9,-1.08,-0.92
277,Rafael Martins,br BRA,FW,Vitória,28,1989,27,13,1395,15.5,6,3,9,6,0,0,3,0,0.39,0.19,0.58,0.39,0.58,Matches,2017-2018,Portugal,42,16,38.1,2.71,1.03,0.14,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,3,,,,,,,,,,,,,,,,,0,25,3,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,45.6,,9,14,,3,1.26,26,20,+6,+0.39,+1.31
278,Victor Massaia,br BRA,DF,Chaves,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,,0,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,,1,0,,5,0.00,0,2,-2,-2.00,-1.82
279,Matheus,br BRA,GK,Braga,25,1992,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,,,,,,,0,2,0,1,0,2,0,29,0.85,116,87,77.6,24,3,7,14,41.2,3,2,0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,34,0,,0,2.21,74,29,+45,+1.32,
280,Jérémy Mathieu,fr FRA,DF,Sporting CP,33,1983,29,29,2466,27.4,2,1,3,2,0,0,4,2,0.07,0.04,0.11,0.07,0.11,Matches,2017-2018,Portugal,24,10,41.7,0.88,0.36,0.08,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,34,,,,,,,,,,,,,,,,,1,19,1,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,80.6,,25,0,,0,2.24,46,18,+28,+1.02,-0.64
281,Maurides,br BRA,FW,Belenenses,23,1994,33,23,2205,24.5,8,2,10,5,3,3,4,0,0.33,0.08,0.41,0.20,0.29,Matches,2017-2018,Portugal,52,18,34.6,2.12,0.73,0.10,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,6,,,,,,,,,,,,,,,,,0,31,11,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,72.1,,16,10,,0,1.12,26,25,+1,+0.04,+1.51
282,Diego Medeiros,br BRA,"MF,FW",Paços,24,1993,9,4,359,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,4,2,50.0,1.00,0.50,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,5,,,,,,,,,,,,,,,,,0,5,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11.7,,1,5,,1,1.00,2,7,-5,-1.25,-0.55
283,Iuri Medeiros,pt POR,MF,Sporting CP,23,1994,6,1,131,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,4,0,0.0,2.75,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4.3,,0,5,,1,2.67,6,0,+6,+4.12,+3.11
284,Filipe Melo,pt POR,MF,Chaves,27,1989,10,4,381,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,2,1,50.0,0.47,0.24,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,13,,,,,,,,,,,,,,,,,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12.5,,3,6,,13,1.20,4,7,-3,-0.71,-0.54
285,Filipe Mendes,pt POR,GK,Belenenses,32,1985,8,7,661,7.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10,1.36,36,26,72.2,0,4,3,2,28.6,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,83,21.6,,7,1,,18,0.50,4,11,-7,-0.95,-0.73
286,Everton Nascimento de Mendonça,br BRA,FW,Marítimo,24,1993,20,6,658,7.3,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,2017-2018,Portugal,13,7,53.8,1.78,0.96,0.08,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,0,14,6,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,21.5,,2,14,,7,1.05,5,12,-7,-0.96,-0.73
287,Tiago Mesquita,pt POR,DF,Boavista,26,1990,6,5,460,5.1,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,2017-2018,Portugal,1,0,0.0,0.20,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,0,2,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,15.0,,4,1,,10,0.67,4,7,-3,-0.59,-0.38
288,Fabrício dos Santos Messias,br BRA,FW,Portimonense,27,1990,29,27,2399,26.7,15,5,20,12,3,3,5,0,0.56,0.19,0.75,0.45,0.64,Matches,2017-2018,Portugal,94,33,35.1,3.53,1.24,0.13,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,3,,,,,,,,,,,,,,,,,0,72,15,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,78.4,,21,2,,0,1.03,39,48,-9,-0.34,-0.47
289,André Micael,pt POR,DF,Moreirense,28,1989,13,12,1051,11.7,1,0,1,1,0,0,2,2,0.09,0.00,0.09,0.09,0.09,Matches,2017-2018,Portugal,7,4,57.1,0.60,0.34,0.14,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,15,,,,,,,,,,,,,,,,,1,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,34.3,,9,1,,8,1.00,12,17,-5,-0.43,+0.29
290,Rúben Micael,pt POR,"MF,FW",Paços,30,1986,13,13,929,10.3,1,1,2,1,0,0,3,1,0.10,0.10,0.19,0.10,0.19,Matches,2017-2018,Portugal,11,1,9.1,1.07,0.10,0.09,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,4,,,,,,,,,,,,,,,,,0,10,1,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,30.4,,2,0,,0,1.08,11,16,-5,-0.48,+0.40
291,Rafael Miranda,br BRA,MF,Vitória,32,1984,28,19,1764,19.6,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,2017-2018,Portugal,9,6,66.7,0.46,0.31,0.11,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,30,,,,,,,,,,,,,,,,,0,43,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,57.6,,14,9,,3,1.18,19,35,-16,-0.82,-1.16
292,Josip Mišić,hr CRO,MF,Sporting CP,23,1994,5,1,123,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,1,1,100.0,0.73,0.73,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,0,3,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,,0,4,,3,2.60,2,0,+2,+1.46,+0.33
293,Michał Miśkiewicz,pl POL,GK,Feirense,28,1989,2,1,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,2,1.03,8,6,87.5,1,0,1,1,100.0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,87,5.7,,1,1,,28,1.50,4,2,+2,+1.03,+1.60
294,Nélson Monte,pt POR,DF,Rio Ave,22,1995,26,24,2208,24.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,4,2,50.0,0.16,0.08,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,58,,,,,,,,,,,,,,,,,0,14,2,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,72.2,,24,2,,8,1.46,29,33,-4,-0.16,-0.37
295,Bruno Monteiro,pt POR,MF,Tondela,32,1984,30,23,2040,22.7,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches,2017-2018,Portugal,14,3,21.4,0.62,0.13,0.07,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,30,,,,,,,,,,,,,,,,,0,46,0,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,66.7,,18,7,,1,1.27,27,31,-4,-0.18,+0.26
296,Pedro Filipe Tinoco Monteiro,pt POR,DF,Estoril,23,1994,17,17,1451,16.1,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,2017-2018,Portugal,6,2,33.3,0.37,0.12,0.17,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,42,,,,,,,,,,,,,,,,,0,19,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,47.4,,16,0,,14,0.71,16,36,-20,-1.24,-0.57
297,Ricardo José Vaz Alves Monteiro,pt POR,MF,Rio Ave,33,1983,31,30,2695,29.9,1,1,2,1,0,0,11,0,0.03,0.03,0.07,0.03,0.07,Matches,2017-2018,Portugal,25,12,48.0,0.83,0.40,0.04,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,33,,,,,,,,,,,,,,,,,0,44,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,88.1,,29,1,,0,1.55,36,35,+1,+0.03,+0.77
298,Fredy Montero,co COL,FW,Sporting CP,30,1987,11,4,424,4.7,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,2017-2018,Portugal,15,3,20.0,3.18,0.64,0.07,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,1,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13.9,,1,7,,4,1.91,6,3,+3,+0.64,-0.59
299,Artur Moraes,br BRA,GK,Aves,36,1981,1,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1.4,,0,1,,6,0.00,0,2,-2,-4.09,-3.70
300,André Moreira,pt POR,GK,Belenenses,21,1995,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,12,1.20,42,30,76.2,3,4,3,5,50.0,2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,29.4,,10,0,,6,1.30,12,12,0,0.00,+0.54
301,Bruno Moreira,pt POR,FW,Paços,29,1987,32,12,1342,14.9,4,4,8,4,0,0,0,0,0.27,0.27,0.54,0.27,0.54,Matches,2017-2018,Portugal,43,16,37.2,2.88,1.07,0.09,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,0,18,6,13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,43.9,,6,20,,1,0.81,18,27,-9,-0.60,+0.29
302,José Moreira,pt POR,GK,Estoril,35,1982,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,35,2.06,87,52,59.8,3,3,11,3,17.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,17,0,,17,0.71,14,35,-21,-1.24,-0.59
303,Pedro Filipe Barbosa Moreira,pt POR,"MF,FW",Paços,24,1992,32,32,2854,31.7,3,1,4,3,0,0,6,0,0.09,0.03,0.13,0.09,0.13,Matches,2017-2018,Portugal,53,15,28.3,1.67,0.47,0.06,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,20,,,,,,,,,,,,,,,,,0,59,1,115,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,93.3,,29,0,,0,0.94,33,56,-23,-0.73,+0.59
