Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Lumor Agbenyenu,gh GHA,DF,Sporting CP,21,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,12,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2018-2019,Portugal,1,0,0.0,1.00,0.00,0.00,,45.8,0,0.02,0.0,0.0,62,72,86.1,1044,365,31,33,93.9,27,31,87.1,3,7,42.9,0.0,0.0,0,4,2,1,3,3.00,2,1,0,0,0,2,2.00,1,1,0,0,0,0,2,2,1,1,0,2,100.0,0,1,1,1,3,3,0,79,0,1,79,2,66.7,1,33.3,40,0,0,1,53,0,0,0,4,0,0,0,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,12,0,0,0,90,2.9,90,1,0,,1,3.00,2,1,+1,+1.00,-0.15,1.9,0.8,+1.0,+1.02,+0.33
12,Mikel Agu,ng NGA,MF,Vitória Setúbal,25,1993,18,17,1512,16.8,1,1,2,1,0,0,3,0,1.2,1.2,0.3,1.5,10,65,26,0.06,0.06,0.12,0.06,0.12,0.07,0.02,0.09,0.07,0.09,Matches,2018-2019,Portugal,16,4,25.0,0.95,0.24,0.06,0.25,18.5,0,0.07,-0.2,-0.2,401,546,73.4,7395,2305,175,221,79.2,170,209,81.3,49,88,55.7,0.4,+0.7,3,52,5,2,19,1.13,11,0,1,2,3,2,0.12,1,0,0,1,0,0,39,30,22,13,4,14,42.4,19,21,13,28,67,34,0,716,51,17,716,13,100.0,0,0.0,295,2,26,19,363,0,36,2,8,0,0,0,100,45,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,4,0,0,0,0,84,49.4,88,15,1,14,0,1.11,17,22,-5,-0.30,+0.05,19.0,20.6,-1.6,-0.10,+0.13
13,Said Ahmed Said,it ITA,"FW,MF",Rio Ave,25,1993,4,1,103,1.1,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,3,5,6,0.87,0.00,0.87,0.87,0.87,0.27,0.03,0.30,0.27,0.30,Matches,2018-2019,Portugal,2,1,50.0,1.75,0.87,0.50,1.00,14.0,0,0.16,+0.7,+0.7,27,29,93.1,438,68,14,16,87.5,11,11,100.0,2,2,100.0,0.1,0.0,1,1,1,0,3,2.62,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,40,0,3,40,1,33.3,2,66.7,31,2,1,2,35,0,3,0,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,26,3.4,59,0,3,15,2,1.00,2,1,+1,+0.87,+0.97,2.0,2.5,-0.5,-0.46,-0.15
14,Ailton,br BRA,DF,Braga,23,1995,2,2,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,2,6,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,2018-2019,Portugal,2,1,50.0,1.65,0.83,0.00,0.00,31.9,0,0.02,0.0,0.0,33,57,57.9,601,265,11,16,68.8,16,27,59.3,3,8,37.5,0.1,0.0,1,2,2,1,3,2.48,2,0,1,0,0,0,0.00,0,0,0,0,0,0,4,2,2,2,0,2,50.0,2,1,1,5,9,1,0,76,1,2,76,4,57.1,3,42.9,23,2,0,2,28,0,1,0,5,0,0,0,4,3,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,1,15,0,0,0,55,3.6,55,0,0,,2,1.50,0,2,-2,-1.65,-2.29,1.3,0.6,+0.7,+0.57,+0.21
15,Dele Alampasu,ng NGA,GK,Feirense,21,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Portugal,0,0,,0.00,0.00,,,,0,,0.0,0.0,8,22,36.4,273,236,1,1,100.0,2,2,100.0,5,18,27.8,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,26,24,0,26,0,,0,,14,0,0,0,6,0,0,0,0,0,0,0,0,1,100.0,0,0.00,2,2,100.0,0,1,0,1,100.0,0,0,0,,0,0.5,0.26,+0.5,+0.52,4,56.3,43.3,100.0,51.8,20,0,0.0,0,0.00,11.7,7,0,0,0,0,0,0,90,2.9,90,1,0,,6,1.00,0,0,0,0.00,+1.12,0.7,1.0,-0.3,-0.33,+0.39
16,Alex,pt POR,"MF,DF",Vitória Setúbal,26,1991,11,5,488,5.4,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,19,16,51,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches,2018-2019,Portugal,4,3,75.0,0.74,0.55,0.00,0.00,23.7,0,0.04,-0.2,-0.2,156,259,60.2,2705,1033,83,110,75.5,54,85,63.5,18,45,40.0,0.9,-0.3,5,7,5,3,11,2.03,5,3,1,2,0,0,0.00,0,0,0,0,0,0,17,13,9,6,2,5,55.6,4,14,13,3,20,7,0,327,6,9,327,6,50.0,6,50.0,144,0,9,5,171,0,18,0,59,0,0,0,32,6,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,2,31,4,15,0,44,15.9,83,2,6,13,1,1.27,10,9,+1,+0.18,+0.60,6.2,5.6,+0.5,+0.09,+0.31
17,Felipe Aliste Lopes,br BRA,DF,Nacional,30,1987,14,13,1215,13.5,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,7,29,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,2018-2019,Portugal,7,0,0.0,0.52,0.00,0.00,,10.6,0,0.07,-0.5,-0.5,438,541,81.0,9477,3130,104,120,86.7,266,295,90.2,66,115,57.4,0.1,0.0,1,20,0,0,7,0.52,5,1,0,0,0,0,0.00,0,0,0,0,0,0,16,13,15,0,1,4,57.1,3,13,5,29,45,63,0,678,74,10,678,1,100.0,0,0.0,322,1,7,4,387,0,11,0,0,0,1,0,37,38,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,4,1,0,0,0,87,39.7,90,13,1,45,4,1.43,17,21,-4,-0.30,+1.46,21.6,16.9,+4.7,+0.35,+1.13
18,Allef,br BRA,"FW,MF",Vitória Setúbal,23,1994,9,2,265,2.9,1,0,1,1,0,0,1,0,1.1,1.1,0.5,1.7,7,4,25,0.34,0.00,0.34,0.34,0.34,0.38,0.18,0.57,0.38,0.57,Matches,2018-2019,Portugal,8,3,37.5,2.72,1.02,0.13,0.33,13.3,0,0.14,-0.1,-0.1,20,39,51.3,263,56,13,16,81.3,7,13,53.8,0,2,0.0,0.5,-0.5,2,0,3,0,4,1.36,2,0,0,1,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,0,2,3,1,0,71,2,14,71,1,25.0,3,75.0,46,2,10,6,53,0,12,4,4,0,0,0,9,2,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,0,0,0,29,8.7,65,0,7,19,6,1.22,3,4,-1,-0.34,-0.02,3.3,4.2,-0.9,-0.31,-0.16
19,André Almeida,pt POR,DF,Benfica,27,1990,33,33,2914,32.4,2,11,13,2,0,0,6,0,2.3,2.3,6.4,8.7,59,139,208,0.06,0.34,0.40,0.06,0.40,0.07,0.20,0.27,0.07,0.27,Matches,2018-2019,Portugal,22,5,22.7,0.68,0.15,0.09,0.40,15.9,0,0.10,-0.3,-0.3,1560,1998,78.1,24437,9639,838,958,87.5,568,700,81.1,99,209,47.4,5.5,+4.6,38,84,44,23,76,2.35,59,8,1,4,2,16,0.49,14,1,0,0,0,1,61,42,35,24,2,24,61.5,15,35,30,41,102,101,0,2334,88,68,2334,21,58.3,15,41.7,1070,6,41,33,1367,0,51,4,109,0,0,0,138,101,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,13,340,0,0,0,88,95.2,88,31,0,,0,2.55,99,31,+68,+2.10,-0.37,77.0,34.4,+42.5,+1.31,-1.07
20,Diogo Miguel Guedes Almeida,pt POR,DF,Feirense,20,1998,10,9,812,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,3,17,28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,2018-2019,Portugal,0,0,,0.00,0.00,,,,0,,0.0,0.0,250,384,65.1,4154,2185,126,150,84.0,103,156,66.0,18,53,34.0,0.2,-0.2,5,20,2,2,12,1.33,10,2,0,0,0,0,0.00,0,0,0,0,0,0,29,21,14,11,4,12,54.5,10,7,4,16,45,16,0,469,20,1,469,0,0.0,3,100.0,131,0,9,8,178,0,21,0,19,0,1,0,40,6,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,0,0,124,0,0,0,81,26.5,90,9,1,1,3,0.70,4,17,-13,-1.44,-0.48,6.5,14.1,-7.6,-0.85,-0.18
21,Henrique Almeida,br BRA,"FW,MF",B-SAD,27,1991,15,10,904,10.0,5,0,5,5,0,0,4,0,4.2,4.2,1.6,5.8,16,15,39,0.50,0.00,0.50,0.50,0.50,0.42,0.16,0.58,0.42,0.58,Matches,2018-2019,Portugal,27,12,44.4,2.69,1.19,0.19,0.42,18.1,1,0.16,+0.8,+0.8,155,210,73.8,2485,478,87,110,79.1,45,59,76.3,16,22,72.7,0.6,-1.6,8,11,6,1,19,1.89,11,0,1,2,2,2,0.20,0,0,0,1,1,0,10,5,2,4,4,0,0.0,9,8,6,6,16,6,0,306,6,29,306,8,72.7,3,27.3,176,5,20,24,220,0,25,6,2,1,1,0,28,13,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,5,4,0,0,0,60,29.5,78,2,5,24,1,1.33,15,15,0,0.00,+0.38,14.5,14.6,-0.1,-0.01,+0.49
22,André Almeida Pinto,pt POR,DF,Sporting CP,28,1989,11,8,756,8.4,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,2,14,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,2018-2019,Portugal,3,1,33.3,0.36,0.12,0.00,0.00,10.0,0,0.07,-0.2,-0.2,310,364,85.2,6681,2743,81,90,90.0,172,185,93.0,53,83,63.9,0.1,-0.1,1,13,1,0,4,0.48,4,0,0,0,0,0,0.00,0,0,0,0,0,0,9,6,7,2,0,5,62.5,3,12,2,16,25,31,0,442,55,5,442,0,,0,,228,0,0,0,273,0,12,1,0,0,0,0,34,22,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,4,0,0,0,0,69,24.7,90,7,3,11,17,1.18,9,13,-4,-0.48,-2.16,12.1,12.8,-0.7,-0.09,-1.04
23,Ricardo Almeida Ribeiro,pt POR,FW,Moreirense,21,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Portugal,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,22,0,0,1,0.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,0,1,4,0,,0,,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,7,0.2,,0,1,6,0,0.00,0,1,-1,-12.86,-12.74,0.1,0.5,-0.4,-5.39,-5.05
24,Kódjo Alphonse,ci CIV,MF,Feirense,25,1993,4,3,218,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,2018-2019,Portugal,1,0,0.0,0.41,0.00,0.00,,32.0,0,0.03,0.0,0.0,51,70,72.9,935,260,20,25,80.0,26,32,81.3,4,11,36.4,0.0,0.0,0,6,0,0,2,0.83,2,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,1,1,1,0,0.0,6,3,3,6,9,10,0,96,11,0,96,0,,0,,38,0,2,3,37,0,7,0,0,0,0,0,19,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0,0,0,55,7.1,68,0,1,13,2,0.00,1,7,-6,-2.48,-1.50,1.3,6.5,-5.2,-2.13,-1.53
25,Ricardo Miguel Martins Alves,pt POR,DF,Tondela,27,1991,11,10,870,9.7,0,0,0,0,0,0,4,2,0.1,0.1,0.0,0.2,0,12,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches,2018-2019,Portugal,3,0,0.0,0.31,0.00,0.00,,11.5,0,0.05,-0.1,-0.1,249,315,79.0,5753,2174,52,59,88.1,146,164,89.0,49,85,57.6,0.1,0.0,1,15,0,0,3,0.31,3,0,0,0,0,0,0.00,0,0,0,0,0,0,9,5,5,3,1,6,37.5,10,7,4,13,22,42,0,396,45,7,396,2,100.0,0,0.0,210,1,2,1,213,2,10,0,0,0,0,0,34,14,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,2,0,0,0,0,79,28.4,82,7,1,52,3,1.09,12,16,-4,-0.41,0.00,13.3,17.3,-4.0,-0.41,+0.07
26,Rodrigo Alves Soares,br BRA,"DF,MF",Aves,25,1992,33,33,2901,32.2,4,5,9,1,3,4,2,0,4.2,1.1,10.0,11.1,65,139,146,0.12,0.16,0.28,0.03,0.19,0.13,0.31,0.44,0.03,0.34,Matches,2018-2019,Portugal,23,6,26.1,0.71,0.19,0.04,0.17,27.3,9,0.05,-0.2,-0.1,1291,1838,70.2,26052,12657,490,568,86.3,549,744,73.8,236,471,50.1,9.5,-5.0,118,101,45,29,164,5.09,79,79,3,0,0,6,0.19,2,4,0,0,0,0,56,39,33,15,8,26,49.1,27,32,26,34,90,73,1,2135,78,20,2131,33,61.1,21,38.9,774,7,31,28,910,0,23,3,294,0,0,0,176,26,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,1,14,418,38,69,22,88,94.8,88,32,0,,0,1.09,33,45,-12,-0.37,+0.76,42.7,40.9,+1.8,+0.05,-0.18
27,Amilton,br BRA,"FW,MF",Aves,28,1989,15,13,1161,12.9,2,1,3,2,0,0,4,0,2.9,2.9,1.9,4.8,44,42,128,0.16,0.08,0.23,0.16,0.23,0.22,0.15,0.37,0.22,0.37,Matches,2018-2019,Portugal,20,7,35.0,1.55,0.54,0.10,0.29,15.0,0,0.14,-0.9,-0.9,220,361,60.9,3657,1125,123,155,79.4,62,109,56.9,25,51,49.0,2.1,-0.9,18,19,17,10,43,3.33,36,1,2,2,0,4,0.31,3,0,0,0,1,0,13,10,3,7,3,1,16.7,5,12,10,11,24,17,0,521,13,28,521,8,34.8,15,65.2,288,10,49,28,353,0,22,9,60,0,0,0,59,26,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,5,12,0,0,0,77,37.9,86,9,2,23,0,0.93,17,26,-9,-0.70,-0.46,17.8,20.2,-2.4,-0.19,-0.41
