Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
1,Yunis Abdelhamid,ma MAR,DF,Reims,31,1987,28,28,2520,28.0,3,0,3,3,0,0,0,0,1.7,1.7,1.2,2.9,21,96,6,0.11,0.00,0.11,0.11,0.11,0.06,0.04,0.10,0.06,0.10,Matches,2019-2020,France,19,5,26.3,0.68,0.18,0.16,0.60,13.3,0,0.09,+1.3,+1.3,1323,1570,84.3,27406,10308,370,420,88.1,762,854,89.2,185,269,68.8,0.3,-1.2,5,53,1,0,23,0.82,16,0,1,2,0,1,0.04,1,0,0,0,0,0,46,33,29,15,2,17,56.7,13,26,12,47,93,99,1,1854,194,29,1854,20,76.9,6,23.1,1031,0,15,5,1216,0,21,0,1,0,1,0,140,85,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,13,3,0,0,0,90,100.0,90,28,0,,0,1.46,26,21,+5,+0.18,,30.6,28.5,+2.1,+0.08,
2,Mehdi Abeid,dz ALG,MF,Nantes,26,1992,25,20,1817,20.2,1,2,3,1,0,0,5,0,1.5,1.5,1.8,3.3,25,104,42,0.05,0.10,0.15,0.05,0.15,0.07,0.09,0.16,0.07,0.16,Matches,2019-2020,France,33,7,21.2,1.63,0.35,0.03,0.14,25.1,3,0.04,-0.5,-0.5,792,967,81.9,12997,3634,392,426,92.0,313,354,88.4,59,128,46.1,1.7,+0.2,27,80,6,2,53,2.63,30,16,1,1,2,4,0.20,2,1,0,1,0,0,55,29,18,32,5,20,37.7,33,16,13,23,78,8,1,1159,14,17,1159,16,69.6,7,30.4,650,3,24,21,754,0,55,1,63,0,1,0,153,13,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,1,10,5,24,15,1,73,72.1,85,15,5,22,1,1.44,20,25,-5,-0.25,-0.50,20.8,25.4,-4.5,-0.22,-0.65
3,Charles Abi,fr FRA,FW,Saint-Étienne,19,2000,15,6,623,6.9,0,0,0,0,0,0,2,0,0.3,0.3,1.2,1.5,12,10,33,0.00,0.00,0.00,0.00,0.00,0.05,0.17,0.22,0.05,0.22,Matches,2019-2020,France,5,0,0.0,0.72,0.00,0.00,,16.0,0,0.07,-0.3,-0.3,75,132,56.8,932,234,46,75,61.3,16,29,55.2,4,6,66.7,0.8,-1.2,7,3,4,1,18,2.60,11,0,1,4,1,2,0.29,1,0,0,0,1,0,9,9,2,5,2,2,28.6,5,2,2,4,13,4,0,195,7,20,195,13,68.4,6,31.6,108,5,26,7,144,0,16,7,5,1,0,0,22,28,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,42,24.7,73,2,9,20,1,0.93,7,14,-7,-1.01,-0.58,8.3,10.9,-2.5,-0.37,-0.14
4,Amine Adli,fr FRA,"MF,FW",Toulouse,19,2000,4,0,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches,2019-2020,France,0,0,,0.00,0.00,,,,0,,0.0,0.0,20,26,76.9,297,105,11,12,91.7,6,7,85.7,2,6,33.3,0.0,-0.1,2,3,1,0,3,5.87,2,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0,0,31,0,1,31,3,75.0,1,25.0,23,0,1,1,22,0,2,0,4,0,0,0,3,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,2,0,0,12,1.8,,0,4,11,3,0.00,0,0,0,0.00,+1.31,0.6,0.7,-0.1,-0.18,+0.32
5,Yacine Adli,fr FRA,MF,Bordeaux,19,2000,21,11,1020,11.3,3,3,6,3,0,0,3,0,0.8,0.8,2.2,3.0,38,65,47,0.26,0.26,0.53,0.26,0.53,0.07,0.19,0.26,0.07,0.26,Matches,2019-2020,France,17,6,35.3,1.50,0.53,0.18,0.50,23.8,1,0.04,+2.2,+2.2,448,571,78.5,7437,1845,225,256,87.9,165,202,81.7,44,76,57.9,1.4,+0.8,19,51,5,0,45,3.97,29,5,5,2,2,7,0.62,3,1,2,1,0,0,22,14,4,15,3,11,32.4,23,10,10,8,30,3,0,704,10,11,704,26,54.2,22,45.8,485,3,27,24,537,0,13,0,39,0,0,0,57,10,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6,2,2,12,6,0,49,40.5,76,3,10,19,1,1.33,17,11,+6,+0.53,+0.53,11.3,11.9,-0.6,-0.05,+0.31
6,Nayef Aguerd,ma MAR,DF,Dijon,23,1996,11,11,957,10.6,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,0,27,0,0.09,0.00,0.09,0.09,0.09,0.03,0.00,0.03,0.03,0.03,Matches,2019-2020,France,4,1,25.0,0.38,0.09,0.25,1.00,22.0,1,0.08,+0.7,+0.7,492,597,82.4,10780,4411,160,171,93.6,239,269,88.8,90,143,62.9,0.0,0.0,0,23,0,0,4,0.38,3,1,0,0,0,1,0.09,1,0,0,0,0,0,13,9,7,5,1,8,66.7,4,11,0,18,31,54,0,717,75,8,717,3,75.0,1,25.0,352,0,4,3,467,0,13,0,1,0,0,0,55,43,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,4,0,0,0,87,38.0,87,10,0,,3,1.27,9,13,-4,-0.38,-0.03,12.0,14.5,-2.5,-0.23,+0.08
7,Ruben Aguilar,fr FRA,DF,Monaco,26,1993,19,11,1072,11.9,0,2,2,0,0,0,2,2,0.2,0.2,1.8,2.0,32,52,80,0.00,0.17,0.17,0.00,0.17,0.02,0.15,0.17,0.02,0.17,Matches,2019-2020,France,6,2,33.3,0.50,0.17,0.00,0.00,22.6,0,0.04,-0.2,-0.2,662,787,84.1,9674,3464,399,422,94.5,212,251,84.5,31,69,44.9,1.9,+0.2,18,40,28,15,36,3.02,31,2,0,2,1,4,0.34,4,0,0,0,0,0,36,22,19,15,2,19,67.9,9,6,4,11,47,21,0,913,32,21,913,12,54.5,10,45.5,534,4,9,11,581,0,10,0,63,0,0,0,72,16,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,1,3,109,0,0,0,56,42.5,83,9,8,20,5,1.32,20,16,+4,+0.34,+0.58,22.5,16.3,+6.2,+0.52,+0.53
8,Jean-Eudes Aholou,ci CIV,MF,Saint-Étienne,25,1994,11,8,630,7.0,1,1,2,1,0,0,3,1,0.7,0.7,0.5,1.2,14,34,15,0.14,0.14,0.29,0.14,0.29,0.10,0.08,0.17,0.10,0.17,Matches,2019-2020,France,10,4,40.0,1.43,0.57,0.10,0.25,17.7,0,0.07,+0.3,+0.3,260,310,83.9,4185,848,122,142,85.9,114,122,93.4,14,29,48.3,0.1,+0.5,5,17,0,0,13,1.86,7,0,0,2,4,1,0.14,0,0,0,0,0,1,16,12,2,11,3,3,33.3,6,6,5,15,31,10,0,404,14,13,404,12,75.0,4,25.0,225,1,19,7,267,0,11,1,3,0,0,0,57,10,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,0,0,0,0,57,25.0,61,2,3,47,3,1.00,8,10,-2,-0.29,+0.38,9.6,8.0,+1.6,+0.23,+0.65
9,Youssef Aït Bennasser,ma MAR,MF,Bordeaux,23,1996,12,6,536,6.0,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,6,47,6,0.00,0.17,0.17,0.00,0.17,0.01,0.02,0.03,0.01,0.03,Matches,2019-2020,France,2,0,0.0,0.34,0.00,0.00,,30.5,0,0.03,-0.1,-0.1,350,406,86.2,5419,1636,190,206,92.2,130,143,90.9,19,32,59.4,0.4,+0.9,4,36,3,0,10,1.68,10,0,0,0,0,2,0.34,2,0,0,0,0,0,11,8,6,4,1,4,16.7,20,6,5,4,15,10,1,465,11,0,465,4,57.1,3,42.9,305,0,7,4,338,0,10,0,2,0,0,0,43,5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,0,0,0,45,21.3,79,2,6,10,5,1.17,7,6,+1,+0.17,-0.06,5.7,7.2,-1.5,-0.25,-0.02
10,Rayan Aït Nouri,dz ALG,DF,Angers,18,2001,17,16,1282,14.2,0,2,2,0,0,0,3,0,0.2,0.2,0.7,0.8,45,56,69,0.00,0.14,0.14,0.00,0.14,0.01,0.05,0.06,0.01,0.06,Matches,2019-2020,France,4,0,0.0,0.28,0.00,0.00,,17.9,0,0.05,-0.2,-0.2,618,808,76.5,9226,4114,321,354,90.7,220,286,76.9,43,98,43.9,0.9,+1.3,9,34,17,13,26,1.83,20,1,1,1,2,2,0.14,2,0,0,0,0,0,29,22,14,8,7,10,47.6,11,14,13,18,47,33,0,972,34,13,972,19,54.3,16,45.7,445,10,27,24,550,0,12,0,43,0,0,0,99,17,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,0,2,148,0,0,0,75,50.9,79,10,1,19,0,1.53,18,17,+1,+0.07,+0.51,16.8,13.8,+3.1,+0.22,+0.37
