Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
1,Rolando Aarons,eng ENG,MF,Huddersfield,25,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,10,70.0,95,24,4,5,80.0,2,3,66.7,0,1,0.0,0.0,0.0,0,0,0,0,1,10.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,12,0,0,12,0,0.0,1,100.0,9,0,0,0,13,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,0.2,,0,1,9,8,1.00,0,0,0,0.00,-0.37,0.1,0.1,-0.1,-0.57,-0.62
2,Kelvin Abrefa,eng ENG,DF,Reading,17,2003,3,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,30,38,78.9,468,104,20,23,87.0,7,11,63.6,3,3,100.0,0.0,0.0,0,4,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,43,2,1,43,1,33.3,2,66.7,25,0,1,0,26,0,1,0,1,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,5,0,0,0,13,0.9,,0,3,13,15,0.00,0,1,-1,-2.37,-1.67,0.3,1.2,-0.9,-2.09,-1.55
3,Tosin Adarabioyo,eng ENG,DF,Fulham,23,1997,41,41,3684,40.9,2,2,4,2,0,0,3,1,2.3,2.3,1.2,3.5,25,152,1,0.05,0.05,0.10,0.05,0.10,0.06,0.03,0.08,0.06,0.08,Matches,2021-2022,England2,27,9,33.3,0.66,0.22,0.07,0.22,18.0,1,0.08,-0.3,-0.3,2675,3093,86.5,57214,21529,651,732,88.9,1638,1767,92.7,363,530,68.5,1.2,+0.8,10,151,12,1,40,0.98,34,2,0,0,0,3,0.07,2,0,0,1,0,0,36,27,21,15,0,19,67.9,9,41,15,50,86,150,1,3432,380,33,3432,12,85.7,2,14.3,2206,0,18,7,2447,0,19,0,3,0,1,1,200,122,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,3,19,18,0,0,0,90,89.0,90,40,0,,2,1.98,93,34,+59,+1.44,+0.65,86.2,37.0,+49.1,+1.20,+0.70
4,Elijah Adebayo,eng ENG,FW,Luton Town,23,1998,40,38,3370,37.4,16,4,20,13,3,5,6,0,16.1,12.6,4.9,17.5,69,51,254,0.43,0.11,0.53,0.35,0.45,0.43,0.13,0.56,0.34,0.47,Matches,2021-2022,England2,73,28,38.4,1.95,0.75,0.18,0.46,13.1,0,0.17,-0.1,+0.4,358,666,53.8,4159,987,243,365,66.6,80,168,47.6,5,24,20.8,3.8,-0.9,26,27,14,1,70,1.87,42,1,10,7,1,15,0.40,7,0,3,3,1,1,33,15,3,14,16,8,25.0,24,39,35,14,47,49,0,1322,57,214,1317,45,33.1,91,66.9,728,48,197,68,930,0,76,43,25,1,0,0,111,167,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,5,0,0,0,84,81.4,87,27,2,33,0,1.63,57,40,+17,+0.45,+1.51,49.8,41.8,+7.9,+0.21,+0.27
5,Victor Adeboyejo,eng ENG,"MF,FW",Barnsley,23,1998,26,7,965,10.7,3,1,4,3,0,0,2,0,2.7,2.7,0.8,3.5,23,23,67,0.28,0.09,0.37,0.28,0.37,0.25,0.07,0.33,0.25,0.33,Matches,2021-2022,England2,15,8,53.3,1.40,0.75,0.20,0.38,13.9,0,0.18,+0.3,+0.3,180,247,72.9,1989,512,113,134,84.3,31,48,64.6,5,10,50.0,0.7,+0.2,4,20,4,1,19,1.77,13,0,4,1,1,3,0.28,2,0,1,0,0,0,10,6,3,4,3,5,38.5,8,6,4,5,15,4,0,384,6,36,384,15,41.7,21,58.3,212,8,47,14,255,0,9,2,11,0,0,0,46,10,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,2,0,0,0,37,23.3,78,4,19,22,7,0.35,5,21,-16,-1.49,-0.81,12.0,21.3,-9.3,-0.87,-0.08
6,Albert Adomah,gh GHA,"DF,MF",QPR,33,1987,33,22,2205,24.5,2,3,5,2,0,0,3,0,1.2,1.2,3.1,4.4,67,58,166,0.08,0.12,0.20,0.08,0.20,0.05,0.13,0.18,0.05,0.18,Matches,2021-2022,England2,17,4,23.5,0.69,0.16,0.12,0.50,19.6,0,0.07,+0.8,+0.8,666,1058,62.9,10865,4244,352,444,79.3,234,369,63.4,62,173,35.8,3.9,-0.1,31,35,45,30,56,2.29,41,6,6,1,0,3,0.12,3,0,0,0,0,0,75,51,39,29,7,26,57.8,19,33,30,28,103,30,0,1374,51,33,1374,50,61.0,32,39.0,682,7,59,37,656,0,19,8,164,0,0,1,169,22,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,2,4,244,1,2,0,67,53.3,88,18,11,25,11,1.42,34,24,+10,+0.41,+0.83,30.6,29.7,+1.0,+0.04,+0.36
7,Benik Afobe,cd COD,"FW,MF",Millwall,28,1993,38,34,3043,33.8,12,3,15,10,2,2,4,0,11.3,9.7,2.1,11.8,39,31,196,0.35,0.09,0.44,0.30,0.38,0.33,0.06,0.40,0.29,0.35,Matches,2021-2022,England2,68,32,47.1,2.01,0.95,0.15,0.31,14.1,0,0.14,+0.7,+0.3,409,619,66.1,5393,798,260,352,73.9,104,161,64.6,19,30,63.3,1.8,+0.9,22,18,9,2,54,1.60,33,1,8,8,0,9,0.27,5,0,2,0,2,0,18,15,7,7,4,11,28.9,27,10,9,4,22,11,0,943,17,142,941,25,50.0,25,50.0,547,25,103,52,732,0,19,26,19,2,0,0,91,104,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,0,11,0,0,0,80,73.5,87,21,4,20,1,1.42,41,36,+5,+0.15,-0.10,44.1,48.2,-4.1,-0.12,+0.02
8,Osazee Aghatiste,eng ENG,FW,Derby County,18,2002,3,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,4,75.0,31,8,3,3,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,,0,0,0,0,1,0,0,8,0,0,8,0,,0,,4,0,1,1,5,0,1,0,0,0,0,0,2,1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0.1,,0,3,2,2,2.33,0,0,0,0.00,+0.17,0.0,0.1,-0.1,-2.13,-1.74
9,Semi Ajayi,ng NGA,DF,West Brom,27,1993,31,27,2476,27.5,1,2,3,1,0,0,3,0,2.9,2.9,1.3,4.1,44,78,17,0.04,0.07,0.11,0.04,0.11,0.10,0.05,0.15,0.10,0.15,Matches,2021-2022,England2,15,1,6.7,0.55,0.04,0.07,1.00,8.8,0,0.19,-1.9,-1.9,737,1046,70.5,14572,5637,251,332,75.6,389,485,80.2,89,196,45.4,1.0,+0.7,10,71,7,2,19,0.69,16,0,0,1,0,4,0.15,4,0,0,0,0,0,47,33,33,13,1,18,48.6,19,30,9,30,77,96,1,1319,132,33,1319,11,68.8,5,31.3,634,1,16,17,664,0,23,0,17,0,0,0,151,87,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,8,17,0,0,0,80,59.8,89,26,4,19,11,1.68,33,28,+5,+0.18,+0.07,43.0,29.7,+13.3,+0.48,-0.42
10,Chuba Akpom,eng ENG,FW,Middlesbrough,25,1995,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,29,0,0,1,0.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,0,0,3,0,,0,,1,0,0,0,3,0,1,0,0,0,0,0,0,2,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,20,0.5,,0,1,20,0,0.00,1,1,0,0.00,-0.20,0.3,0.3,0.0,+0.08,-0.36
