Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
1,Francesco Acerbi,it ITA,DF,Lazio,31,1988,36,36,3162,35.1,2,2,4,2,0,0,4,0,2.4,2.4,1.7,4.2,57,150,36,0.06,0.06,0.11,0.06,0.11,0.07,0.05,0.12,0.07,0.12,Matches,2019-2020,Italy,16,5,31.3,0.46,0.14,0.13,0.40,14.5,0,0.15,-0.4,-0.4,1844,2073,89.0,38047,14343,636,686,92.7,903,970,93.1,279,371,75.2,1.7,+0.3,8,149,15,5,37,1.05,34,0,0,1,0,5,0.14,5,0,0,0,0,0,59,29,42,12,5,14,70.0,6,40,13,42,101,109,1,2387,300,30,2387,13,92.9,1,7.1,1391,0,12,7,1599,0,26,5,26,1,0,0,179,56,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,3,38,23,0,0,0,88,92.5,88,32,0,,1,2.00,74,38,+36,+1.02,+0.68,62.9,46.9,+16.0,+0.45,+0.14
2,Bobby Adekanye,nl NED,FW,Lazio,20,1999,11,0,188,2.1,1,0,1,1,0,0,1,0,1.4,1.4,0.2,1.6,6,2,12,0.48,0.00,0.48,0.48,0.48,0.65,0.09,0.74,0.65,0.74,Matches,2019-2020,Italy,5,4,80.0,2.39,1.91,0.20,0.25,11.3,0,0.27,-0.4,-0.4,38,43,88.4,500,64,20,24,83.3,12,12,100.0,2,2,100.0,0.1,-0.2,3,0,1,1,7,3.35,4,0,0,2,0,0,0.00,0,0,0,0,0,0,3,2,0,3,0,0,0.0,5,0,0,2,5,1,0,62,1,10,62,3,100.0,0,0.0,43,5,3,6,49,0,2,1,1,0,0,0,6,1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,17,5.5,,0,11,17,21,1.45,3,5,-2,-0.96,-2.04,5.8,3.4,+2.3,+1.12,+0.72
3,Claud Adjapong,it ITA,DF,Hellas Verona,21,1998,5,2,231,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,5,16,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,2019-2020,Italy,3,1,33.3,1.17,0.39,0.00,0.00,14.1,0,0.08,-0.2,-0.2,58,83,69.9,852,314,35,42,83.3,16,25,64.0,3,7,42.9,0.0,0.0,0,3,0,0,1,0.39,0,0,1,0,0,0,0.00,0,0,0,0,0,0,5,3,4,1,0,2,66.7,1,4,1,3,8,7,0,110,15,6,110,1,50.0,1,50.0,54,0,4,2,61,0,3,1,3,0,0,0,11,3,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,14,0,0,0,46,6.8,90,2,3,17,26,0.60,5,7,-2,-0.78,-0.72,3.2,4.8,-1.6,-0.62,-0.58
4,Lucien Agoume,fr FRA,MF,Inter,17,2002,3,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches,2019-2020,Italy,0,0,,0.00,0.00,,,,0,,0.0,0.0,35,38,92.1,619,208,14,14,100.0,17,19,89.5,4,4,100.0,0.1,-0.1,1,5,2,1,2,2.65,2,0,0,0,0,1,1.32,1,0,0,0,0,0,3,2,0,2,1,0,,0,3,2,0,3,0,0,45,0,0,45,0,,0,,33,0,1,1,30,0,1,0,2,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,23,2.0,,0,3,23,21,1.67,3,3,0,0.00,-1.21,3.4,1.7,+1.7,+2.29,+1.56
5,Kevin Agudelo,co COL,"MF,FW",Fiorentina,20,1998,3,1,64,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,4,8,0.00,0.00,0.00,0.00,0.00,0.26,0.14,0.40,0.26,0.40,Matches,2019-2020,Italy,4,0,0.0,5.63,0.00,0.00,,22.6,0,0.05,-0.2,-0.2,29,37,78.4,403,135,18,23,78.3,8,9,88.9,2,3,66.7,0.1,-0.1,2,2,1,0,7,9.84,4,0,3,0,0,1,1.41,1,0,0,0,0,0,2,1,0,1,1,0,0.0,1,1,1,1,3,0,0,50,0,4,50,3,100.0,0,0.0,35,1,0,2,31,0,3,0,0,0,0,0,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,21,1.9,54,0,2,5,13,2.00,1,3,-2,-2.81,-2.95,1.1,1.1,0.0,+0.01,-0.11
6,Kevin Agudelo,co COL,"MF,FW",Genoa,20,1998,10,7,666,7.4,1,1,2,1,0,0,5,1,1.2,1.2,1.6,2.8,39,41,34,0.14,0.14,0.27,0.14,0.27,0.17,0.21,0.38,0.17,0.38,Matches,2019-2020,Italy,4,0,0.0,5.63,0.00,0.00,,22.6,0,0.05,-0.2,-0.2,29,37,78.4,403,135,18,23,78.3,8,9,88.9,2,3,66.7,0.1,-0.1,2,2,1,0,7,9.84,4,0,3,0,0,1,1.41,1,0,0,0,0,0,2,1,0,1,1,0,0.0,1,1,1,1,3,0,0,50,0,4,50,3,100.0,0,0.0,35,1,0,2,31,0,3,0,0,0,0,0,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,21,1.9,54,0,2,5,13,2.00,1,3,-2,-2.81,-2.95,1.1,1.1,0.0,+0.01,-0.11
7,Emmanuel Agyemang-Badu,gh GHA,MF,Hellas Verona,28,1990,10,2,230,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,2019-2020,Italy,0,0,,0.00,0.00,,,,0,,0.0,0.0,90,104,86.5,1561,243,41,45,91.1,40,46,87.0,8,10,80.0,0.1,0.0,1,5,1,0,4,1.57,4,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,50.0,1,2,0,1,2,6,0,129,6,1,129,1,100.0,0,0.0,83,1,9,1,88,0,7,1,1,0,0,0,10,5,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,23,6.7,78,1,8,9,9,1.90,4,6,-2,-0.78,-0.73,1.8,4.8,-3.0,-1.16,-1.15
8,Ola Aina,ng NGA,DF,Torino,22,1996,32,20,2079,23.1,0,2,2,0,0,0,8,0,0.4,0.4,2.5,2.9,86,80,80,0.00,0.09,0.09,0.00,0.09,0.02,0.11,0.13,0.02,0.13,Matches,2019-2020,Italy,12,2,16.7,0.52,0.09,0.00,0.00,24.0,0,0.04,-0.4,-0.4,862,1185,72.7,13825,5497,488,564,86.5,282,379,74.4,77,175,44.0,1.9,-0.5,22,57,17,13,55,2.38,31,12,4,7,0,6,0.26,3,1,0,0,2,0,45,24,23,18,4,17,45.9,20,24,18,41,86,61,0,1478,70,27,1478,47,60.3,31,39.7,718,8,32,21,817,0,25,2,62,0,0,0,130,28,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,1,5,225,0,0,0,65,60.8,84,12,12,33,5,1.13,35,39,-4,-0.17,+1.03,30.2,34.7,-4.5,-0.19,+0.58
9,Luis Alberto,es ESP,MF,Lazio,26,1992,36,36,3113,34.6,6,15,21,5,1,1,5,0,6.6,5.8,11.4,17.2,203,371,163,0.17,0.43,0.61,0.14,0.58,0.19,0.33,0.52,0.17,0.50,Matches,2019-2020,Italy,97,27,27.8,2.80,0.78,0.05,0.19,21.6,11,0.06,-0.6,-0.8,1793,2296,78.1,30192,10809,843,950,88.7,685,810,84.6,196,364,53.8,8.9,+3.6,106,303,90,7,225,6.50,149,40,17,1,4,29,0.84,23,2,0,1,1,2,50,30,21,19,10,27,32.9,55,32,31,21,71,9,1,2653,14,98,2652,73,68.2,34,31.8,1620,29,51,47,1901,0,20,0,177,0,0,0,217,7,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,28,18,21,51,73,0,86,91.0,86,26,0,,0,2.08,75,37,+38,+1.10,+1.39,62.3,44.3,+18.0,+0.52,+0.87
10,Enrico Alfonso,it ITA,GK,Brescia,31,1988,4,4,279,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Italy,0,0,,0.00,0.00,,,,0,,0.0,0.0,58,80,72.5,1478,1039,11,11,100.0,31,32,96.9,16,37,43.2,0.0,0.0,0,0,0,0,1,0.32,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,85,67,0,85,0,,0,,27,0,0,0,26,0,0,0,0,0,0,0,2,0,,4,1.29,11,7,63.6,1,0,3,1,25.0,0,0,0,,0,2.6,0.23,-1.4,-0.47,9,35.7,33.3,29.2,29.0,54,0,0.0,4,1.29,12.9,38,0,0,0,0,0,0,70,8.2,70,3,0,,23,0.75,4,4,0,0.00,+1.26,7.0,2.9,+4.1,+1.34,+2.35
